Var,0182,0049,0030,0075,0081,0128,0072,0065,0093,0038,0224,1004,0019,0004,0129,0061,0036,0042,0073,0082,0231,0086,0097,0046,0130,0198,0094,0095,0223,0112,0131,0122,0227,0024,0057,0228,0138,0185,0078,0216,0142,0186,0059,0003,0125,0031,0217,0211,0229,0233,0232,0225,0063,0058,0220,0226,0113,0099,0009,0188,0133,0200,0021,0205,0011,0219,0132,0184,0115,0121,0136,0091,0083,
16.2. Otro activo intangible ......................................................................................................................................................................,"52,487",470,"31,450","8,689","6,160",205,"6,200","6,046",397,0,"1,686",0,0,153,0,668,0,0,0,102,26,"7,458",51,"6,093","1,321",446,987,51,1,74,"10,825","8,117",0,52,0,925,363,0,0,0,111,137,"4,946",0,99,2,222,0,52,3,"3,169",97,0,543,112,306,0,"1,572",567,28,36,"1,168",0,14,"1,194",26,0,0,0,0,0,0,0,"1,65,907"
17. ACTIVOS FISCALES ..................................................................................................................................................................,"39,67,050","29,53,624","5,97,724","4,02,985","6,94,372","2,24,016","1,94,747","3,53,060","73,912",0,"32,773","22,240","1,03,278","77,873",55,"63,661","1,932","23,780",19,"36,191","5,255","5,823","27,827","31,446","20,314","1,669","2,838","18,522","1,233","57,223","23,973","42,596","28,452","24,852","2,686","1,700","3,192","1,239","2,747","13,805",361,"5,461",985,84,"5,004","1,998","5,468","6,113","3,668","1,993",746,"3,056","2,247","1,279","2,083",546,497,196,"23,263",165,"1,338",135,74,"4,355","2,674",126,12,0,0,120,"1,478",374,0,"1,02,16,583"
17.1. Corrientes ..................................................................................................................................................................,"29,086","18,952","8,080","17,557","16,605","47,084","21,575","9,560","6,246",0,"2,691",10,"1,929","3,379",0,"2,077",73,920,19,"2,466",307,33,"1,689","2,785","2,068",700,"1,911","6,946","1,193",617,"5,363","4,942",319,514,0,"1,695","1,266",16,179,0,323,39,48,0,0,798,0,"2,527",24,20,746,0,613,120,110,388,463,196,0,165,1,0,0,79,"2,674",100,0,0,0,0,937,0,0,"2,31,223"
17.2. Diferidos ..................................................................................................................................................................,"39,37,964","29,34,672","5,89,644","3,85,428","6,77,767","1,76,932","1,73,172","3,43,500","67,666",0,"30,082","22,230","1,01,349","74,494",55,"61,584","1,859","22,860",0,"33,725","4,948","5,790","26,138","28,661","18,247",969,927,"11,576",40,"56,606","18,609","37,654","28,133","24,338","2,686",5,"1,926","1,223","2,568","13,805",38,"5,422",937,84,"5,004","1,200","5,468","3,586","3,644","1,973",0,"3,056","1,634","1,159","1,973",158,34,0,"23,263",0,"1,337",135,74,"4,276",0,26,12,0,0,120,541,374,0,"99,85,360"
18. PERIODIFICACIONES ..................................................................................................................................................................,"5,09,724","3,50,624","69,044","36,379","50,750","26,163","65,947","6,833","9,350",0,"2,592",154,"32,163","6,592",0,"3,192","8,290","3,654","3,845","3,328","9,945","31,046","2,196","1,981","2,743","1,451","1,397","1,687","41,407","4,872","4,683","14,543","1,211","1,068","9,249","2,238",675,"1,629",827,10,"3,914",379,"1,545",120,304,141,369,62,294,"4,666","12,534",174,0,"3,704",885,"11,904",8,"5,671","1,463",60,43,"1,664",6,130,"24,593",29,0,10,0,4,23,0,2,"13,98,183"
19. OTROS ACTIVOS ..................................................................................................................................................................,"4,42,150","4,78,377","1,43,038","42,951","11,153","17,982","20,679","8,083","27,483",0,"9,066",64,603,"5,174",1,"2,384","2,67,900","14,931","1,118","3,595",0,"19,191","1,603","1,339","14,651","52,279",41,"3,452",984,107,177,"43,495","1,026","1,835",82,"4,047","2,181",66,0,58,"1,269",16,"1,275",0,0,304,10,4,404,"1,433",0,"8,100",6,0,0,0,2,"4,378","1,455",4,4,0,0,188,265,389,1,8,0,1,3,0,0,"16,62,865"
TOTAL ACTIVO ,"27,82,06,728","27,94,90,842","9,30,48,948","6,24,50,586","5,18,18,907","3,97,90,095","1,96,49,574","2,04,71,022","1,23,85,496","91,27,000","1,53,64,436","1,38,99,178","1,35,08,580","97,83,780","84,21,494","69,07,911","64,89,639","80,20,424","34,90,210","43,44,248","67,32,112","42,93,886","35,84,295","28,64,299","27,06,773","70,17,578","23,11,868","32,56,822","18,25,836","36,69,777","24,10,815","32,33,715","14,07,232","17,22,463","10,97,112","9,36,459","14,37,429","8,45,160","5,80,178","23,55,600","5,38,263","5,59,911","5,88,835","3,98,361","8,29,035","3,35,122","14,33,464","6,75,742","9,47,911","3,88,955","5,96,794","23,49,371","23,84,074","2,84,669","2,82,446","8,84,380","1,88,678","1,65,133","31,49,063","1,48,889","10,08,777","69,774","43,893","9,53,000","1,50,758","67,288","32,569","25,065","19,780","16,580","1,13,097","12,666","9,105","1,03,06,09,955"
PASIVO Y PATRIMONIO NETO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
PASIVO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1. CARTERA DE NEGOCIACIÓN ......................................................................................................................................................................,"1,43,30,207","1,69,47,295","21,39,906","4,49,507","71,537","26,29,294","21,300","3,473",211,"1,98,503","9,565","22,595","2,04,087",471,"4,61,968",825,"2,527","2,21,468",0,"1,839",0,"61,122","2,114","2,938",0,"3,15,532","6,595",194,0,"7,368","29,436","27,10,113",192,188,0,0,"38,497",0,153,0,111,"1,356",676,0,0,0,0,352,0,0,0,0,0,110,41,"5,393",0,0,0,"97,223",0,0,0,0,41,0,0,0,0,0,0,0,0,"4,09,96,323"
1.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,95,663",0,0,0,0,0,"16,42,914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,38,577"
1.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,67,199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"97,223",0,0,0,0,0,0,0,0,0,0,0,0,0,"11,64,422"
1.4. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5. Derivados de negociación ......................................................................................................................................................................,"1,21,90,254","1,43,95,727","19,80,534","3,73,808","71,537","1,15,061","21,300","3,473",211,"1,98,503","9,565","22,595","2,04,087",471,"4,61,968",825,"2,527","18,103",0,"1,839",0,"61,122","2,114","2,938",0,"1,19,869","6,595",194,0,"7,368","29,436",0,192,188,0,0,"38,497",0,153,0,111,9,676,0,0,0,0,352,0,0,0,0,0,110,41,"5,393",0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,"3,03,47,787"
1.6. Posiciones cortas de valores ..........................................................................................................,"21,39,953","25,51,568","1,59,371","75,699",0,"25,14,233",0,0,0,0,0,0,0,0,0,0,0,"2,03,365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"76,45,536"
2. OTROS PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,"2,15,244",0,0,0,0,"10,39,687",0,0,0,0,0,"4,40,073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,95,004"
2.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2. Depósitos de la clientela ......................................................................................................................................................................,0,"2,15,244",0,0,0,0,0,0,0,0,0,0,"2,99,633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,14,877"
2.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,"10,39,687",0,0,0,0,0,"1,40,439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,80,126"
3. PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PATRIM. NETO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4. PASIVOS FINANCIEROS A COSTE AMORTIZADO ..........................................................................................................,"24,10,15,269","22,35,48,564","8,42,52,756","5,78,92,192","4,77,00,337","3,54,28,853","1,72,94,487","1,92,73,356","1,14,74,823","88,29,383","1,16,06,024","1,31,35,836","1,19,88,641","87,56,717","78,90,569","62,17,895","62,34,959","71,26,653","34,34,157","38,34,352","63,15,956","39,83,633","31,73,771","26,96,669","24,17,988","65,13,425","22,31,346","30,11,750","14,20,750","32,65,258","22,55,544","62,026","12,64,669","15,07,557","10,30,219","8,83,002","12,94,937","7,99,200","5,16,059","21,57,106","4,61,879","4,94,424","5,47,641","3,44,681","7,66,731","3,09,328","13,86,772","5,64,747","8,92,403","3,49,686","4,69,107","20,69,937","21,34,776","2,14,324","2,49,553","8,27,091",68,"1,31,813","29,72,382",18,"9,36,380","45,440","19,061","9,15,589","79,524","43,533",0,903,8,4,"99,254","1,280",20,"89,10,65,045"
4.1. Depósitos de bancos centrales ..........................................................................................................,"1,55,78,854","21,25,059","8,00,000","9,41,060","8,23,334","3,00,024",0,"3,96,026","55,004",0,0,"32,00,208",0,0,0,"3,60,023",0,"1,01,901",0,0,"25,21,990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,72,18,284"
4.2. Depósitos de entidades de crédito ..........................................................................................................,"4,39,11,459","6,71,75,474","2,09,38,416","1,23,72,759","36,65,750","55,73,240","10,25,315","61,09,983","18,23,256",0,"58,53,614","8,57,409","57,68,574","24,84,074","95,132","98,097","27,48,877","17,61,696","3,405","13,08,302","14,82,317","15,68,722","12,23,054","5,51,516","7,22,314","46,15,645","1,65,076","15,56,895","63,600","18,79,458","7,75,315",0,"45,973","4,54,328","1,107","7,542","6,51,060","1,48,372",678,"18,34,303","4,856",2,"50,561","11,533","4,76,550",447,"11,25,471","3,42,511","6,75,040","99,292","54,709","19,78,210","21,34,675","19,331","44,116","5,82,383",0,"8,758","29,49,244",0,"9,36,260","1,098",0,"9,06,805",99,"10,663",0,472,0,0,"95,389",736,0,"21,38,31,318"
4.3. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,"23,248","2,00,066",0,"3,10,720",0,"10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,54,288"
4.4. Depósitos de la clientela ......................................................................................................................................................................,"12,79,63,820","10,80,55,599","4,23,99,520","3,58,37,709","2,72,32,853","2,09,83,290","1,20,35,676","1,20,84,026","90,17,180",0,"1,81,764","19,80,045","57,31,594","46,81,883",0,"49,46,735","33,17,912","40,93,144","33,96,960","24,72,512","80,448","23,53,980","18,03,132","20,89,394","16,50,831","18,44,667","17,36,364","13,75,494","12,08,022","12,83,812","13,75,053",0,"12,17,255","10,38,980","10,28,485","8,51,670","6,10,311","6,49,885","4,52,718","3,22,737","4,54,425","4,65,586","4,88,410","3,32,261","2,88,867","2,89,633","2,30,171","2,02,333","2,16,861","2,43,360","3,18,441",0,51,"1,85,009","1,94,740","2,38,058",56,"1,17,014","1,945",0,0,"43,598","19,045","4,262",0,"8,760",0,396,0,0,"3,385",0,0,"45,37,32,127"
4.5. Débitos representados por valores negociables ..........................................................................................................,"3,75,37,056","2,65,15,726","1,63,09,518","62,98,236","1,35,79,098","72,94,738","33,92,596","1,162","1,20,218","78,12,029","53,94,011","70,58,269",0,"15,13,354","77,95,434","7,45,486",0,"7,61,551",0,"30,229","21,83,667",0,"1,27,603",0,0,0,0,"56,407",0,0,0,0,0,"5,041",0,0,"20,944",0,"59,042",0,0,0,0,0,0,"5,455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,46,16,870"
4.6. Pasivos subordinados ......................................................................................................................................................................,"1,20,24,103","1,36,87,322","22,28,315","15,33,898","13,14,861","7,24,021","7,15,740","5,23,954","2,81,406","10,16,662","1,53,626",0,"1,55,998",0,0,0,0,"2,62,674","14,089",0,"47,534",0,0,"36,224","31,445","10,604",0,0,"1,36,211","72,877","81,052","27,468",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,066","30,071",0,0,0,0,0,0,0,0,0,0,0,"6,089",0,0,0,0,"3,042",0,0,0,0,0,0,0,0,0,"3,51,29,352"
4.7. Otros pasivos financieros ......................................................................................................................................................................,"39,76,729","57,89,318","15,76,988","5,97,810","10,84,441","5,43,540","1,25,160","1,58,205","1,77,759",692,"23,009","39,905","3,32,475","77,406",3,"67,554","1,68,170","1,45,687","19,703","23,309",0,"60,931","19,982","19,535","13,398","32,255","3,29,906","22,954","12,917","29,111","24,124","34,558","1,441","9,208",627,"23,790","12,622",943,"3,621",66,"2,598","28,836","8,670",887,"1,314","3,727","1,059","5,102",502,"7,034","95,957","91,727",50,"9,984","10,696","6,650",12,"6,041","15,104",18,120,744,16,"1,480","79,425","24,109",0,35,8,4,480,544,20,"1,59,82,805"
10. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. DERIVADOS DE COBERTURA ..........................................................................................................,"12,99,842","6,67,806","3,46,238","2,28,464","83,747","45,422","16,987","6,544","9,113",0,"25,605","3,92,827","54,997","4,579",0,"8,151",46,"1,02,732","2,741",103,"2,67,150",0,436,888,571,0,0,174,0,"5,284",0,0,"2,745",58,0,0,0,976,0,82,0,0,0,0,589,0,0,0,81,"1,198",0,0,"3,009",0,0,0,0,0,"10,207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"35,89,392"
12. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.1. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2. Resto de pasivos ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14. PROVISIONES .............................................................................................................................................................................,"62,59,000","81,64,916","25,58,774","2,71,495","4,29,003","1,56,504","1,82,431","1,32,476","32,546",0,"70,058","29,994","71,365","46,141",139,"59,053","22,000","81,071","2,590","24,825","1,695","23,904","16,906","1,658","45,633",332,363,"23,804",57,"72,045","18,078","59,248",172,"23,419","1,082",206,"3,754",228,471,"1,607","1,151","2,307",800,8,767,268,110,"1,907",41,107,28,"3,269","1,145","1,907",861,"1,029",312,169,"9,513",45,"4,556",73,0,0,0,64,140,49,32,"1,154","3,434",0,0,"1,89,24,289"
14.1. Fondos para pensiones y obligaciones similares ..........................................................................................................,"47,49,934","74,93,516","21,92,997","1,61,955","2,49,959",0,"1,26,031","99,239","9,096",0,"65,086","28,337","30,803","25,366",139,"2,913","3,195","31,008",246,"16,231",13,"6,372","10,560",0,"30,612",0,41,"12,641",0,"61,953","9,387","56,150",18,"16,446",63,146,0,0,0,10,0,958,0,0,584,0,0,"1,029",10,0,0,0,0,0,0,0,107,0,"5,200",0,"4,556",0,0,0,0,0,53,49,0,344,0,0,0,"1,55,03,353"
14.2. Provisiones para impuestos ..........................................................................................................,0,0,0,"23,392","2,830",0,"16,362",0,0,0,0,0,"14,238","3,492",0,0,0,0,0,"2,199",0,0,520,0,"9,782",0,0,0,57,0,0,"1,711",0,189,0,0,0,0,0,75,440,0,0,0,0,0,0,0,30,0,0,"1,122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,0,0,"77,334"
14.3. Provisiones para riesgos y compromisos contingentes ..........................................................................................................,"4,41,900","3,08,919","1,07,921","83,259","89,444","24,343","16,066","14,919","23,450",0,857,122,"17,520","16,081",0,"7,226",451,"11,324",4,"6,395","1,670","1,811","5,826","1,658","4,232",332,220,"7,864",0,"5,287","1,863",0,0,942,0,0,"1,233",228,471,"1,522",640,215,38,8,183,268,10,369,1,107,28,35,0,"1,118",0,316,153,169,"1,267",45,0,73,0,0,0,64,1,0,1,468,"1,585",0,0,"12,12,522"
14.4. Otras provisiones ......................................................................................................................................................................,"10,67,166","3,62,481","2,57,857","2,889","86,770","1,32,161","23,972","18,318",0,0,"4,115","1,535","8,804","1,202",0,"48,914","18,354","38,739","2,340",0,12,"15,721",0,0,"1,007",0,102,"3,299",0,"4,805","6,827","1,387",154,"5,842","1,019",60,"2,521",0,0,0,71,"1,134",762,0,0,0,100,509,0,0,0,"2,111","1,145",789,861,713,52,0,"3,046",0,0,0,0,0,0,0,86,0,31,342,954,0,0,"21,31,079"
15. PASIVOS FISCALES ..................................................................................................................................................................,"15,76,056","1,93,011","14,838","1,25,090","1,00,938","1,17,814","48,672","38,807","65,634",0,"9,432","10,437","23,801","38,566",144,"29,455",0,"42,321",0,"15,975","11,797",346,"13,593","3,965",360,"1,953","3,253","11,544","1,997","10,728","4,456","18,869",329,"5,772","9,087",393,"2,865",494,"6,979","4,674",766,231,"2,474",442,"2,079",741,461,"11,984","2,719","1,356",0,"18,128","1,504",607,"1,276",158,499,12,"10,806","6,496",0,39,135,460,"5,087",0,66,5,0,25,0,0,0,"26,33,001"
15.1. Corrientes ...........................................................................................................................................................................,"2,28,310",0,0,"96,665","49,252","28,577",228,0,"8,816",0,0,"10,244","7,656","38,078",144,"6,762",0,"17,193",0,"15,864","1,883",0,"13,308",0,0,"1,191","2,777","11,451",0,0,"4,456",0,0,"5,671","9,060",393,"2,469",494,"1,373","4,674",463,69,4,434,0,0,461,"4,581","2,719","1,356",0,"15,118",451,0,239,0,0,0,"7,628",0,0,38,135,460,"5,087",0,66,5,0,25,0,0,0,"6,06,328"
15.2. Diferidos ............................................................................................................................................................................,"13,47,746","1,93,011","14,838","28,425","51,686","89,237","48,444","38,807","56,818",0,"9,432",193,"16,144",488,0,"22,692",0,"25,128",0,111,"9,914",346,285,"3,965",360,762,475,93,"1,997","10,728",0,"18,869",329,101,27,0,396,0,"5,606",0,303,162,"2,470",7,"2,079",741,0,"7,403",0,0,0,"3,011","1,053",607,"1,037",158,499,12,"3,178","6,496",0,1,0,0,0,0,0,0,0,0,0,0,0,"20,26,670"
16. PERIODIFICACIONES ..................................................................................................................................................................,"5,83,226","6,54,576","3,95,422","1,56,619","1,83,906","80,333","75,597","1,34,293","43,129",416,"12,398","1,441","51,442","30,001",33,"24,103","12,633","29,645","6,116","13,257","8,357","36,636","12,470","8,448","4,342","5,760","2,933","11,381","48,334","85,593","20,912","28,869","6,028","4,603","3,435","3,801",0,"1,044",692,"1,521","4,510",351,"1,763",10,835,"1,107","1,927","2,958","2,789","3,455",0,"13,410",51,"4,695","1,463","3,678",52,"2,472","1,814",388,128,"1,426",6,"1,297","24,795",134,43,36,44,18,808,15,9,"28,60,232"
17. OTROS PASIVOS ........................................................................................................................................................................,"77,496","9,63,202","1,08,803","1,60,101","82,392","56,098","34,270","25,828","20,555",168,"69,080","9,009","14,523","26,992",60,"9,241","28,959","8,762","9,468","11,900","5,838","13,631","8,836","5,281","5,419","6,777",805,"8,780","3,156",489,-133,"75,082","6,930","4,981","10,732","1,203","4,060","1,074",630,"3,060","4,349",458,428,285,530,959,"3,168","2,235","1,810","8,130",895,"1,165",220,728,422,623,"2,044","4,510","3,899",269,208,158,73,859,"2,655",72,77,13,107,34,-477,"1,070",1,"19,25,515"
17.1. Fondo Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.2. Resto ................................................................................................................................................................................,"77,496","9,63,202","1,08,803","1,60,101","82,392","56,098","34,270","25,828","20,555",168,"69,080","9,009","14,523","26,992",60,"9,241","28,959","8,762","9,468","11,900","5,838","13,631","8,836","5,281","5,419","6,777",805,"8,780","3,156",489,-133,"75,082","6,930","4,981","10,732","1,203","4,060","1,074",630,"3,060","4,349",458,428,285,530,959,"3,168","2,235","1,810","8,130",895,"1,165",220,728,422,623,"2,044","4,510","3,899",269,208,158,73,859,"2,655",72,77,13,107,34,-477,"1,070",1,"19,25,515"
18. CAPITAL CON NATURALEZA DE PASIVO FINANCIERO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL PASIVO,"26,51,41,096","25,13,54,614","8,98,16,737","5,92,83,468","4,86,51,860","3,85,14,318","1,87,13,431","1,96,14,777","1,16,46,011","90,28,470","1,18,02,162","1,36,02,139","1,28,48,929","89,03,467","83,52,913","63,48,723","63,01,124","76,12,652","34,55,072","39,02,251","66,10,793","41,19,272","32,28,126","27,19,847","24,74,314","68,43,779","22,45,295","30,67,627","14,74,294","34,46,765","23,28,292","29,54,207","12,81,065","15,46,578","10,54,555","8,88,605","13,44,113","8,03,016","5,24,983","21,68,050","4,72,766","4,99,127","5,53,782","3,45,426","7,71,531","3,12,403","13,92,438","5,84,183","8,99,843","3,63,932","4,70,030","21,05,909","21,40,705","2,22,371","2,53,616","8,37,972","2,975","1,38,976","30,08,621","1,04,439","9,41,272","47,136","19,275","9,18,205","1,12,102","43,803",326,"1,006",191,"1,235","1,03,019","2,365",30,"96,36,88,800"
PATRIMONIO NETO , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
2. AJUSTES POR VALORACIÓN ......................................................................................................................................................................,"19,80,910","-32,760","5,013","-10,376","60,287","43,092","3,214","-2,605","64,622",0,"6,517",359,"26,341",157,0,-124,539,"22,823","-1,141",144,"16,361",262,349,"-8,291",246,"1,339",799,172,0,"-1,658",-308,"-2,955",334,150,0,11,819,-23,"4,949",0,477,-634,"4,354",13,-383,437,35,"11,679",0,1,0,0,0,673,87,0,927,21,37,"19,997",0,1,0,0,0,0,0,0,0,0,0,0,0,"22,17,290"
2.1. Activos financieros disponibles para la venta ..........................................................................................................,"20,98,018","-53,662","12,061","2,104","53,917","42,034","2,752","-2,605","35,296",0,76,359,"12,396",157,0,-177,539,"22,600",0,144,"12,148",262,349,"-8,291",246,"1,339",799,172,0,316,-308,"-2,955",334,150,0,11,819,-19,"4,949",0,477,-634,"4,354",13,0,437,35,"11,679",0,0,0,0,0,673,87,0,927,21,0,"19,997",0,1,0,0,0,0,0,0,0,0,0,0,0,"22,74,397"
2.2. Pasivos finan. a valor razonable con cambios en el patrim. neto ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3. Coberturas de los flujos de efectivo ..........................................................................................................,"-71,188","8,747","-7,047","-12,480","6,190",0,462,0,"29,326",0,"6,441",0,"13,946",0,0,0,0,223,"-1,141",0,"4,213",0,0,0,0,0,0,0,0,"-1,974",0,0,0,0,0,0,0,-4,0,0,0,0,0,0,-383,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-24,632"
