Var,0182,0049,0030,0075,0081,0128,0072,0065,0093,0038,0224,1004,0019,0004,0129,0061,0036,0042,0073,0082,0231,0086,0097,0046,0130,0198,0094,0095,0223,0112,0131,0122,0227,0024,0057,0228,0138,0185,0078,0216,0142,0186,0059,0003,0125,0031,0217,0211,0229,0233,0232,0225,0063,0058,0220,0226,0113,0099,0009,0188,0133,0200,0021,0205,0011,0219,0132,0184,0115,0121,0136,0091,0083,
16.2. Otro activo intangible ......................................................................................................................................................................,"56,626",449,"29,176","13,911","4,067","1,421","7,676","5,428",467,0,"3,297",0,0,171,0,662,0,0,0,114,24,"7,023",57,"6,941","3,846",440,518,57,479,64,"7,793","9,124",0,58,0,627,218,0,0,0,164,143,"6,096",0,93,1,607,0,57,16,"3,368",88,0,344,71,405,0,"1,304","2,561",0,17,"1,132",0,1,"1,486",28,0,0,0,0,0,0,0,"1,78,716"
17. ACTIVOS FISCALES ..................................................................................................................................................................,"35,86,689","29,77,509","5,90,175","4,56,722","7,38,375","2,26,098","2,18,888","3,38,065","85,218",0,"31,802","29,177","1,13,576","89,633",107,"65,057","1,939","25,801",10,"40,527","8,073","6,570","32,304","36,950","19,415","3,489","2,935","16,366","2,702","78,855","22,537","36,383","29,999","26,029","6,138","1,008","3,095","1,915","3,230","15,415",426,"5,588","1,036",293,"4,108","1,807","6,120","4,156","4,327","2,582",850,"3,056","2,681","1,242","3,406",326,680,732,"25,854",62,"2,355",244,109,"4,372","1,239",51,71,8,0,148,770,374,0,"1,00,47,849"
17.1. Corrientes ..................................................................................................................................................................,"1,03,223","42,232","18,566","87,092","42,079","37,565","49,092","8,949","16,815",0,"2,295","4,738","9,251","16,344",44,"3,471",80,"3,405",10,"7,954","3,125",35,"6,529","4,538","1,900","2,520","1,995","6,149","2,267","1,136","2,565","3,498",323,"3,935","3,400",327,"1,108",618,662,"2,267",371,21,99,186,"4,108",227,641,785,"1,020",711,850,0,472,83,410,256,638,732,"3,344",49,"1,018",86,38,96,"1,239",25,46,8,0,22,262,0,0,"5,19,945"
17.2. Diferidos ..................................................................................................................................................................,"34,83,466","29,35,277","5,71,609","3,69,630","6,96,296","1,88,533","1,69,796","3,29,116","68,403",0,"29,507","24,439","1,04,325","73,289",63,"61,586","1,859","22,396",0,"32,573","4,948","6,535","25,775","32,412","17,515",969,940,"10,217",435,"77,719","19,972","32,885","29,676","22,094","2,738",681,"1,987","1,297","2,568","13,148",55,"5,567",937,107,0,"1,580","5,479","3,371","3,307","1,871",0,"3,056","2,209","1,159","2,996",70,42,0,"22,510",13,"1,337",158,71,"4,276",0,26,25,0,0,126,508,374,0,"95,27,904"
18. PERIODIFICACIONES ..................................................................................................................................................................,"4,48,238","8,41,579","80,181","33,488","88,338","49,879","56,035","6,096","7,750",0,"7,194",308,"34,854","6,628",0,"6,036","10,257","4,805","3,507","3,000","11,566","37,066","2,201","1,709","4,442","1,528","1,878","1,814","4,579","8,436","7,335","13,651","1,287","1,190",0,"3,359",523,"3,937","1,041",23,"3,491",201,"2,588",37,308,88,535,50,278,"6,083","11,642",277,0,"4,454","3,321","12,327",9,"3,708","1,497",10,294,"1,826",3,176,"45,346",16,0,116,0,7,40,0,2,"18,94,468"
19. OTROS ACTIVOS ..................................................................................................................................................................,"5,72,469","8,29,941","16,081","28,224","24,481","7,169","18,884","8,842","13,956",0,"6,908",39,441,"4,649",2,"3,497","6,94,137","58,751",678,"2,273",0,"16,337","1,534",903,"31,639","59,637",116,"1,029","3,565",85,523,"21,067",563,"3,113","4,621","2,542","1,060",40,0,257,919,0,649,0,356,369,1,422,360,"1,278",806,"8,322",9,0,65,0,2,646,262,0,4,0,0,406,20,231,12,0,0,0,0,0,0,"24,55,192"
TOTAL ACTIVO ,"29,83,90,981","26,60,20,018","10,08,32,038","6,59,35,543","6,19,96,102","4,50,40,338","2,28,09,493","2,28,14,846","1,42,52,856","94,08,684","1,87,58,688","1,19,81,332","1,42,46,920","1,10,58,473","75,81,537","87,29,908","75,74,509","83,84,743","38,61,615","45,34,335","72,51,217","45,88,674","38,95,408","31,60,590","35,98,675","77,66,952","26,72,221","33,89,894","22,01,221","38,21,620","33,32,979","36,50,107","13,78,830","19,10,915","23,61,180","9,93,346","15,36,433","9,96,125","6,45,000","22,99,750","5,14,332","6,38,591","7,54,107","4,08,985","10,50,346","3,62,767","17,19,657","5,03,803","10,38,123","5,35,154","7,33,682","25,47,075","28,61,189","3,09,081","3,43,209","13,04,138","3,37,832","1,78,892","33,54,771","1,64,916","11,91,517","68,317","44,110","10,35,395","1,75,319","75,449","33,001","23,653","19,919","16,781","1,10,471","12,834","9,102","1,08,81,40,614"
PASIVO Y PATRIMONIO NETO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
PASIVO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1. CARTERA DE NEGOCIACIÓN ......................................................................................................................................................................,"1,31,11,313","1,83,57,566","26,20,110","5,25,904","1,09,042","28,42,684","27,525","10,588","2,243","4,00,184","6,732","24,136","3,90,441",703,"3,90,344","2,641","1,651","22,084",0,752,"72,526","92,969",348,"4,089",0,"2,88,748","1,97,419","2,693",0,"3,157","21,638","31,68,401",223,216,0,0,748,0,371,0,118,911,685,0,246,0,0,"3,482",0,0,0,0,0,18,69,"6,191",0,0,"1,262","1,08,524",0,0,0,0,9,0,0,0,0,0,0,0,0,"4,28,21,704"
1.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,92,912","1,93,307",0,0,0,0,"17,66,838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,53,057"
1.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,01,563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,08,524",0,0,0,0,0,0,0,0,0,0,0,0,0,"15,10,087"
1.4. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5. Derivados de negociación ......................................................................................................................................................................,"1,19,33,061","1,66,57,670","24,75,235","4,67,093","1,09,042","1,08,141","27,525","10,588","2,243","4,00,184","6,732","24,136","3,90,441",703,"3,90,344","2,641","1,651","22,084",0,752,"72,526","92,969",348,"4,089",0,"95,836","4,112","2,693",0,"3,157","21,638",0,223,216,0,0,748,0,371,0,118,152,685,0,246,0,0,"1,861",0,0,0,0,0,18,69,"6,191",0,0,"1,262",0,0,0,0,0,9,0,0,0,0,0,0,0,0,"3,33,39,803"
1.6. Posiciones cortas de valores ..........................................................................................................,"11,78,252","16,99,896","1,44,875","58,811",0,"27,34,543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,0,0,0,0,0,"1,621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"58,18,757"
2. OTROS PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,"2,65,643",0,0,0,0,"20,01,790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22,67,433"
2.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2. Depósitos de la clientela ......................................................................................................................................................................,0,"2,65,643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,65,643"
2.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,"20,01,790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,01,790"
3. PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PATRIM. NETO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4. PASIVOS FINANCIEROS A COSTE AMORTIZADO ..........................................................................................................,"26,14,30,010","20,72,74,523","9,14,25,322","6,10,41,050","5,70,10,697","4,03,59,094","1,90,50,955","2,14,92,636","1,32,77,270","89,09,203","1,49,07,835","1,12,77,386","1,29,64,696","99,39,874","71,21,384","79,73,941","70,05,434","76,79,312","37,99,687","39,86,977","66,21,908","42,23,184","34,56,099","29,73,593","32,01,450","72,77,979","23,93,117","31,17,623","18,29,629","34,24,416","31,73,911","62,062","12,22,641","16,76,390","22,62,403","9,38,235","14,32,158","9,33,275","5,75,972","20,82,322","4,37,287","5,21,803","7,15,659","3,53,864","9,87,485","3,34,582","16,59,029","3,79,798","9,75,721","4,91,567","5,91,232","22,60,185","25,76,934","2,32,377","3,08,885","12,22,945",68,"1,44,232","31,55,439",34,"11,15,580","43,607","18,908","9,94,623","75,309","50,973",0,543,11,4,"95,873","1,280",19,"94,05,51,509"
4.1. Depósitos de bancos centrales ..........................................................................................................,"1,42,36,268","16,49,115","11,50,290",0,"9,40,448",24,0,"3,43,115","40,014",0,0,"32,01,077",0,0,0,"5,42,428",0,"1,79,062",0,0,"23,93,556",0,0,0,0,"63,799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,47,52,200"
4.2. Depósitos de entidades de crédito ..........................................................................................................,"4,70,91,805","3,46,71,261","2,20,47,456","1,17,18,551","55,31,049","65,87,144","11,55,015","75,66,631","20,89,571",0,"69,10,612","7,92,481","56,43,860","23,70,987","95,697","1,31,319","28,21,932","7,99,073","7,268","6,96,755","16,24,243","22,18,019","9,21,656","7,10,575","14,11,817","49,93,610","43,353","10,64,231","98,686","17,46,333","14,86,820",0,"1,72,257","2,94,610",179,"11,442","7,44,540","3,12,769","2,335","14,55,090","5,203",699,"1,74,299","11,850","6,94,536","1,617","13,17,561","1,83,647","6,49,979","1,47,793","59,320","21,41,655","25,76,854","17,677","49,086","7,61,668",0,"3,562","31,38,135",0,"11,13,868",595,0,"9,85,389",786,"22,039",0,0,0,0,"93,022",736,0,"19,21,92,608"
4.3. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,"23,256",0,0,"10,702",0,"10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54,212"
4.4. Depósitos de la clientela ......................................................................................................................................................................,"14,72,44,742","12,20,00,853","4,69,95,010","3,69,92,749","2,97,11,098","2,36,38,985","1,35,42,796","1,29,09,866","98,49,744",0,"1,59,749","22,77,314","67,30,504","61,17,034",0,"63,33,217","37,58,788","45,18,556","37,67,471","32,06,021","2,13,505","19,16,383","22,86,171","21,62,854","17,43,630","21,65,821","18,22,772","19,48,701","15,49,154","15,84,585","15,69,282",0,"10,48,382","13,46,069","22,60,605","8,78,684","6,28,539","6,16,460","5,29,250","6,26,160","4,28,167","4,90,337","5,32,532","3,41,956","2,91,524","3,17,217","2,95,604","1,82,625","3,25,390","3,42,673","4,74,683",0,51,"1,97,900","2,55,605","4,55,166",57,"1,35,894","2,755",0,0,"41,628","18,889","4,805",0,"14,322",0,519,0,0,"2,344",0,0,"51,18,04,147"
4.5. Débitos representados por valores negociables ..........................................................................................................,"3,67,56,540","2,72,25,597","1,71,35,668","1,00,43,078","1,72,47,550","87,57,030","35,21,135",0,"8,24,124","79,01,182","69,47,660","49,64,146","1,38,083","13,84,066","69,95,613","8,75,776",0,"15,84,353",0,"61,574","23,34,164",0,"2,27,243",0,0,0,0,"65,008",0,0,0,0,0,"23,890",0,0,"44,275",0,"38,814",0,0,0,0,0,0,"2,181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,50,98,750"
4.6. Pasivos subordinados ......................................................................................................................................................................,"1,18,33,172","1,62,20,250","21,95,315","15,00,569","20,15,119","8,95,088","6,89,234","5,26,045","2,80,631","10,06,672","6,55,620",0,"2,55,164",0,"30,071",0,0,"3,86,933","14,392",0,"47,507",0,0,"66,523","31,598","10,645",0,0,"1,61,341","73,832","80,322","27,345",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,103","45,129",0,0,0,0,0,0,0,0,0,0,0,"6,023",0,0,0,0,"3,008",0,0,0,0,0,0,0,0,0,"3,90,67,651"
4.7. Otros pasivos financieros ......................................................................................................................................................................,"42,44,227","55,07,447","19,01,583","7,75,401","15,65,433","4,70,823","1,42,775","1,46,979","1,93,186","1,349","2,34,194","42,368","1,97,085","67,787",3,"91,201","4,24,714","2,11,335","10,556","22,627","8,933","88,782","21,029","33,641","14,405","33,850","5,26,992","39,683","20,448","19,666","37,487","34,717","2,002","11,821","1,619","48,109","14,804","4,046","5,573","1,072","3,917","30,767","8,828",58,"1,425","3,464",735,522,352,"1,101","57,229","1,18,530",29,"16,800","4,194","6,111",11,"4,776","8,526",34,"1,712","1,384",19,"1,421","74,523","14,612",0,24,11,4,507,544,19,"1,75,81,941"
10. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. DERIVADOS DE COBERTURA ..........................................................................................................,"17,25,354","10,76,906","4,38,407","2,45,169","1,51,232","5,601","38,760","2,998","18,869",0,"36,436","3,51,601","50,593","6,488",0,"34,500",46,"87,546","7,332","3,511","3,76,408",0,"2,718","2,564",894,201,0,"1,035",0,"4,091",0,0,"2,431",553,0,0,0,"1,778",46,278,0,0,0,0,619,0,0,0,160,"2,433",0,0,"4,746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46,82,304"
12. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.1. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2. Resto de pasivos ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14. PROVISIONES .............................................................................................................................................................................,"62,46,049","79,74,409","24,58,172","2,62,041","4,17,828","1,52,043","1,84,911","1,35,053","35,868",0,"66,503","28,791","70,108","42,210",139,"55,515","9,640","79,725","2,613","23,081","1,760","19,095","15,852","3,201","40,938",275,226,"21,949",57,"1,31,801","16,783","58,470",80,"19,654","1,083",515,"3,420",224,415,"1,092","2,452","1,678","2,185",14,801,359,12,"2,035",63,158,772,"2,228","1,045","1,801",872,"1,237",226,177,"9,256",45,"4,467",73,0,0,0,29,140,51,32,713,"3,583",0,0,"1,86,18,093"
14.1. Fondos para pensiones y obligaciones similares ..........................................................................................................,"47,99,795","72,25,485","21,39,372","1,43,285","2,51,222",0,"1,25,149","1,00,484","9,096",0,"62,033","26,126","27,835","22,852",139,"2,703","3,133","27,234",265,"14,727",0,"6,270","9,513",0,"25,053",0,47,"11,551",0,"56,982","9,384","57,790",18,"14,886",63,146,0,0,0,12,0,0,0,0,632,0,0,"1,079",12,0,0,0,0,0,0,0,107,0,"4,935",0,"4,467",0,0,0,0,0,53,51,0,344,0,0,0,"1,51,84,330"
14.2. Provisiones para impuestos ..........................................................................................................,0,0,0,"25,536","2,830",0,"16,362",0,0,0,0,0,"14,040","3,509",0,0,0,0,0,"2,224",0,0,670,0,"10,657",0,0,0,57,0,0,0,0,170,0,0,0,0,0,25,440,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,0,0,"77,416"
14.3. Provisiones para riesgos y compromisos contingentes ..........................................................................................................,"4,30,456","3,70,326","1,10,058","91,251","90,925","29,291","17,087","17,577","26,772",0,765,130,"20,245","14,617",0,"6,865",325,"12,704",66,"6,130","1,735","1,517","5,669","3,201","4,433",275,176,"7,051",0,"5,056","2,026",435,0,756,1,0,"1,286",224,415,"1,055",555,251,158,14,169,359,10,448,1,158,82,33,0,"1,083",0,524,67,177,"1,275",45,0,73,0,0,0,29,1,0,0,33,"1,537",0,0,"12,87,983"
14.4. Otras provisiones ......................................................................................................................................................................,"10,15,798","3,78,598","2,08,742","1,969","72,851","1,22,752","26,313","16,992",0,0,"3,705","2,535","7,988","1,232",0,"45,947","6,182","39,787","2,282",0,25,"11,308",0,0,795,0,3,"3,347",0,"69,763","5,373",245,62,"3,842","1,019",369,"2,134",0,0,0,"1,457","1,427","2,027",0,0,0,2,508,0,0,690,"2,195","1,045",718,872,713,52,0,"3,046",0,0,0,0,0,0,0,86,0,32,336,"1,200",0,0,"20,68,364"
15. PASIVOS FISCALES ..................................................................................................................................................................,"12,95,034","1,93,011","19,812","2,41,122","1,89,972","1,50,469","1,48,609","27,244","81,626",0,"5,720","19,525","33,735","64,002",0,"23,537",0,"42,638",0,"27,541","15,110",346,"22,585","4,229",330,656,"4,180","16,700","4,191","11,647","8,629","25,680",329,"12,408","20,367","1,164","1,901","1,219","7,959","8,650",824,448,333,774,"1,064","2,154","1,784","13,607","3,625","2,648",0,"16,477","2,519",971,"1,120",70,"25,187",14,"12,674","7,379",0,0,195,"1,192",0,264,0,47,0,0,0,0,0,"28,27,247"
15.1. Corrientes ...........................................................................................................................................................................,"1,40,122",0,0,"2,12,254","1,36,809","56,513",608,0,"40,236",0,0,"19,525","25,539","63,505",0,0,0,"13,551",0,"27,483","6,357",0,"22,352",0,0,0,"2,980","16,650","2,301","1,035","6,265","9,507",0,"12,358","20,340","1,164","1,665",979,"2,142","8,650",480,203,6,747,"1,064","1,343","1,722","3,852","3,625","2,648",0,"13,466",858,0,0,0,0,0,"9,515",0,0,0,195,"1,192",0,264,0,47,0,0,0,0,0,"8,92,117"
15.2. Diferidos ............................................................................................................................................................................,"11,54,912","1,93,011","19,812","28,868","53,163","93,956","1,48,001","27,244","41,390",0,"5,720",0,"8,196",497,0,"23,537",0,"29,087",0,58,"8,753",346,233,"4,229",330,656,"1,200",50,"1,890","10,612","2,364","16,173",329,50,27,0,236,240,"5,817",0,344,245,327,27,0,811,62,"9,755",0,0,0,"3,011","1,661",971,"1,120",70,"25,187",14,"3,159","7,379",0,0,0,0,0,0,0,0,0,0,0,0,0,"19,35,130"
16. PERIODIFICACIONES ..................................................................................................................................................................,"10,02,399","13,13,165","4,25,301","2,07,701","1,94,282","86,521","1,32,105","2,12,353","44,228",245,"17,846","1,267","81,636","41,538",372,"44,311","29,863","41,497","8,064","15,952","9,680","33,030","15,124","15,479","6,764","9,426","3,838","13,628","12,843","74,068","22,895","33,996","13,832","5,874",711,"3,085",0,"1,102",887,"1,057","4,953",947,"4,663",17,"1,714","1,630","2,468","3,118","3,304","4,247",0,"17,213",54,"6,442","2,677","10,636","11,002","4,796","12,367",395,489,"2,385",11,"2,566","48,368",259,217,60,122,251,926,74,2,"43,26,338"
17. OTROS PASIVOS ........................................................................................................................................................................,"67,783","2,41,767",735,"25,594","19,548","46,324","13,571","17,338","13,266",0,"33,767",79,0,"2,136",0,"5,632","3,15,898",286,"5,085","1,558","2,922","15,288",808,337,"33,029","10,099",59,"2,454","1,464",22,59,"23,726","2,016",137,31,193,"3,901","17,096",0,"1,805",352,313,0,0,0,14,"2,051",0,217,"4,885","1,421",0,1,0,0,0,0,620,"4,935",2,35,0,0,6,"1,849",0,0,1,0,2,0,0,0,"9,42,517"
17.1. Fondo Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.2. Resto ................................................................................................................................................................................,"67,783","2,41,767",735,"25,594","19,548","46,324","13,571","17,338","13,266",0,"33,767",79,0,"2,136",0,"5,632","3,15,898",286,"5,085","1,558","2,922","15,288",808,337,"33,029","10,099",59,"2,454","1,464",22,59,"23,726","2,016",137,31,193,"3,901","17,096",0,"1,805",352,313,0,0,0,14,"2,051",0,217,"4,885","1,421",0,1,0,0,0,0,620,"4,935",2,35,0,0,6,"1,849",0,0,1,0,2,0,0,0,"9,42,517"
18. CAPITAL CON NATURALEZA DE PASIVO FINANCIERO ..........................................................................................................,0,0,0,0,"5,00,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,00,000"
TOTAL PASIVO,"28,48,77,942","23,66,96,990","9,73,87,859","6,25,48,581","5,85,92,601","4,36,42,736","2,15,98,226","2,18,98,210","1,34,73,370","93,09,632","1,50,74,839","1,17,02,785","1,35,91,209","1,00,96,951","75,12,239","81,40,077","73,62,532","79,53,088","38,22,781","40,59,372","71,00,314","43,83,912","35,13,534","30,03,492","32,83,405","75,87,384","25,98,839","31,76,082","18,48,184","36,49,202","32,43,915","33,72,335","12,41,552","17,15,232","22,84,595","9,43,192","14,42,128","9,54,694","5,85,650","20,95,204","4,45,986","5,26,100","7,23,525","3,54,669","9,91,929","3,38,739","16,65,344","4,02,040","9,83,090","5,05,938","5,93,425","22,96,103","25,85,299","2,41,609","3,13,623","12,41,079","36,483","1,49,839","31,95,933","1,16,379","11,20,571","46,065","19,114","9,98,387","1,25,535","51,525",357,702,165,970,"1,00,382","1,354",21,"1,01,75,37,145"
PATRIMONIO NETO , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
2. AJUSTES POR VALORACIÓN ......................................................................................................................................................................,"16,56,508","1,48,921","-8,815","4,232","63,673","54,622","1,87,517","-8,028","35,969",0,"1,168","-4,119","11,581",-14,0,"1,446","12,262","22,136","-2,183",42,"14,204","1,186",245,"-4,782",160,"1,144","2,145",61,0,-721,"3,975",-798,282,45,0,36,370,445,"5,370",0,536,-753,-156,50,0,567,114,"16,488",0,1,0,0,0,"1,383",153,0,"46,776",26,0,"23,015",0,0,0,0,0,-51,0,0,0,0,0,0,0,"22,88,434"
2.1. Activos financieros disponibles para la venta ..........................................................................................................,"17,39,898","1,37,075","8,867","2,893","64,222","53,881","1,86,522","-8,028","35,969",0,223,"-4,119","9,851",-14,0,"1,388","12,262","22,040",0,42,"11,712","1,186",245,"-4,782",160,"1,144","2,145",61,0,439,"3,975",-798,282,45,0,36,370,31,"5,370",0,536,-753,-156,50,0,567,114,"16,488",0,0,0,0,0,"1,383",153,0,"46,776",26,0,"23,015",0,0,0,0,0,-51,0,0,0,0,0,0,0,"23,72,741"
2.2. Pasivos finan. a valor razonable con cambios en el patrim. neto ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3. Coberturas de los flujos de efectivo ..........................................................................................................,"-78,944","11,846","-17,682","1,339",-321,0,995,0,0,0,945,0,"1,730",0,0,0,0,96,"-2,183",0,"2,492",0,0,0,0,0,0,0,0,"-1,160",0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-80,433"
