Var,0182,0049,0030,0081,0075,0128,0072,0038,0065,1004,0093,0019,0004,0129,0036,0224,0042,0061,0073,0082,0086,0097,0198,0130,0046,0112,0095,0131,0231,0057,0228,0122,0094,0024,0227,0223,0185,0142,0138,0186,0216,0078,0003,0222,0031,0125,0217,0229,0233,0063,0079,0058,0211,0113,0225,0226,0059,0188,0232,0009,0099,0133,0220,0200,0184,0021,0205,0136,0132,0219,0011,0115,0121,0091,0083,
16.1. Fondo de comercio ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"10,017",0,0,0,0,"4,966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,196"
16.2. Otro activo intangible ......................................................................................................................................................................,"43,064","1,186","34,418","4,710","9,551",336,"6,115",0,"8,312",0,409,0,99,0,0,752,0,973,0,67,"9,224",34,343,"1,107","4,260",114,34,"4,833",4,0,896,"2,776","1,650",34,0,68,0,308,615,248,0,0,5,0,3,157,132,34,17,0,,595,0,0,152,0,836,36,"2,920",0,"1,454",67,106,"1,316",0,0,49,0,0,46,"1,088",0,0,0,0,"1,45,553"
17. ACTIVOS FISCALES ..................................................................................................................................................................,"33,91,397","30,88,029","6,13,001","7,54,981","6,56,873","3,47,767","1,63,885",0,"3,55,366","26,033","74,401","1,02,102","1,17,873",149,"2,949","41,092","28,762","67,143",41,"44,066","5,557","35,470","2,259","20,125","27,189","62,901","28,762","21,572","1,51,575","6,558","1,915","15,368","2,932","31,164","33,634","1,389","6,871",818,"3,872","4,758","17,315","3,328",213,780,"2,477","4,596","3,708","4,238",28,"1,590",,"1,291","3,954",623,"10,462",39,242,140,"1,011","17,231",129,"1,791","2,893",180,290,47,"4,755","3,043",56,222,"2,520",0,149,104,0,"1,04,30,044"
17.1. Corrientes ..................................................................................................................................................................,"44,122","23,463","3,180","36,279","95,060","1,44,366","16,324",0,"8,113","3,933","10,684","9,927","32,887",62,170,"8,361","7,404","3,240",4,"8,273",40,"8,671","1,491","1,077",618,"3,569","12,675","3,350",659,"3,716","1,912","8,656","2,250","3,544",320,"1,349",249,732,"1,601",236,"4,046","1,259",213,60,"1,028",0,1,120,28,777,,87,778,591,"3,934",30,202,140,"1,011","1,570",129,576,859,113,266,47,37,269,44,222,"1,439",0,25,6,0,"5,32,474"
17.2. Diferidos ..................................................................................................................................................................,"33,47,275","30,64,566","6,09,821","7,18,702","5,61,813","2,03,401","1,47,561",0,"3,47,253","22,100","63,717","92,175","84,986",87,"2,779","32,731","21,358","63,903",37,"35,793","5,517","26,799",768,"19,048","26,571","59,332","16,087","18,222","1,50,916","2,842",3,"6,712",682,"27,620","33,314",40,"6,622",86,"2,271","4,522","13,269","2,069",0,720,"1,449","4,596","3,707","4,118",0,813,,"1,204","3,176",32,"6,528",9,39,0,0,"15,661",0,"1,215","2,034",67,24,0,"4,718","2,775",12,0,"1,081",0,124,98,0,"98,97,570"
18. PERIODIFICACIONES ..................................................................................................................................................................,"3,40,758","4,74,475","6,36,930","52,021","28,293","22,151","21,032",20,"7,060",24,"11,577","34,986","7,200",76,"8,022","17,468","4,413","5,725","2,558","3,755","17,448","2,699","1,410","2,203","2,902","6,557","1,808","2,562","42,774",0,"1,943","20,952","1,769","1,507",722,"1,577","1,781","2,282","1,613",951,24,932,92,90,95,428,350,241,"3,162",0,,"3,215",41,0,183,"7,452",75,8,"6,224",667,"1,120",39,"2,055","1,082",119,3,116,58,0,49,"33,395",0,0,0,3,"18,55,322"
19. OTROS ACTIVOS ..................................................................................................................................................................,"9,73,999","8,83,890","73,130","71,962","27,048","5,406","25,806",0,"5,473",164,"20,032",534,"8,362",1,"23,698",173,"37,043","3,355","1,703","2,629","1,202","1,983","34,377","12,577","1,094",69,"2,899",824,11,0,"1,186","7,716",173,"1,274",747,392,368,563,640,25,"1,215",33,0,7,210,0,7,318,"3,984",5,,0,4,3,"8,322",0,"1,042",0,"2,301",156,0,4,0,0,0,0,70,0,1,180,22,0,0,0,0,"22,50,412"
TOTAL ACTIVO ,"24,58,24,847","22,44,27,316","8,27,36,653","4,49,48,402","5,08,22,014","3,48,29,812","1,74,17,529","1,21,76,591","1,87,84,093","1,27,34,392","1,02,81,349","1,25,98,866","83,80,630","55,49,448","77,91,900","1,35,99,514","69,20,004","57,05,045","32,81,671","37,58,357","34,74,954","31,38,271","60,24,262","24,59,838","23,24,038","37,77,791","28,56,199","24,82,123","63,11,840","12,24,346","10,77,906","30,22,427","23,88,369","15,79,953","11,75,547","13,10,700","9,79,200","6,73,804","11,50,901","5,54,220","21,08,357","5,06,723","3,84,544","4,92,788","2,94,219","6,75,773","10,78,330","7,29,578","2,87,020","18,91,629",,"2,45,388","4,91,313","1,87,982","20,80,352","5,13,426","2,28,529","1,54,527","2,92,722","27,51,977","1,67,321","8,21,048","2,75,174","48,350","74,186","41,552","8,21,637","1,15,703","32,570","58,939","1,09,904","19,625","16,446","12,095","9,097","88,85,73,946"
PASIVO Y PATRIMONIO NETO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , ,
PASIVO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , ,
1. CARTERA DE NEGOCIACIÓN ......................................................................................................................................................................,"1,49,94,537","94,61,597","16,63,789","86,376","6,09,377","22,02,684","11,768","1,96,790","1,657","28,362","2,865","2,58,541","20,126","2,24,019",0,"2,475","13,081",106,0,"2,544","18,358","5,874","3,35,049",9,"1,104","42,814",947,0,0,0,0,"3,041","1,174","1,028",0,0,0,249,0,742,0,0,0,0,9,0,0,1,0,"16,76,039",,38,"3,383",0,0,"1,670",969,"1,10,141",0,0,0,0,0,0,0,0,0,0,0,"18,036",0,0,0,0,0,"3,20,01,369"
1.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,16,396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,75,955",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,886",0,0,0,0,0,"19,02,237"
1.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,,0,0,0,0,0,0,"1,10,141",0,0,0,0,0,0,0,0,0,0,0,"8,150",0,0,0,0,0,"1,18,375"
1.4. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5. Derivados de negociación ......................................................................................................................................................................,"1,24,62,468","54,31,081","14,88,520","86,376","5,08,118","1,79,340","11,768","1,96,790","1,657","28,362","2,865","2,58,541","20,126","2,24,019",0,"2,475","13,081",106,0,"2,544","18,358","5,874","1,18,653",9,"1,104","11,027",947,0,0,0,0,"3,041","1,174","1,028",0,0,0,249,0,0,0,0,0,0,9,0,0,1,0,0,,38,88,0,0,"1,670",969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,10,82,476"
1.6. Posiciones cortas de valores ..........................................................................................................,"25,32,069","40,30,516","1,75,269",0,"1,01,259","20,23,344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,787",0,0,0,0,0,0,0,0,0,0,0,0,0,742,0,0,0,0,0,0,0,0,0,0,,0,"3,295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"88,98,281"
2. OTROS PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,0,0,0,0,0,"10,06,180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,06,180"
2.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,"10,06,180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,06,180"
3. PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PATRIM. NETO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4. PASIVOS FINANCIEROS A COSTE AMORTIZADO ..........................................................................................................,"20,94,70,585","17,53,96,551","7,43,58,893","4,09,52,155","4,62,89,199","3,09,46,203","1,53,09,522","1,18,80,722","1,76,37,823","1,18,52,407","94,72,314","1,14,44,298","74,00,703","52,56,838","74,94,748","1,06,25,346","62,60,553","50,45,463","32,26,070","32,79,015","32,42,881","27,52,644","55,06,844","22,59,103","21,59,874","33,94,273","26,29,452","23,71,179","55,66,534","11,57,167","10,25,870","26,83,056","23,18,250","13,75,958","10,40,539","9,88,487","9,30,441","6,05,373","10,50,685","4,89,753","19,14,353","4,47,443","3,32,477","68,598","2,71,441","6,37,707","10,37,260","6,83,784","2,48,954",828,,"1,75,561","3,87,694",54,"18,31,185","4,68,518","1,79,446",10,"1,74,043","25,95,931","1,39,753","7,47,738","2,43,460","25,961","3,370","17,238","7,85,139","96,019",0,"17,072","34,564",5,4,666,19,"76,07,14,066"
4.1. Depósitos de bancos centrales ..........................................................................................................,"1,35,58,719","43,00,789","5,95,119","4,00,092","10,62,545","3,70,113",0,0,"4,90,013","15,87,073","65,015",0,0,0,0,0,"7,001","2,15,086",0,0,0,0,0,0,0,0,0,0,"21,76,352",0,0,0,0,0,0,0,0,"17,004",0,0,0,0,0,0,0,0,0,0,0,0,,0,"10,302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,48,55,223"
4.2. Depósitos de entidades de crédito ..........................................................................................................,"4,41,80,453","3,18,83,655","2,50,18,168","38,07,661","99,44,440","65,54,950","10,84,305",0,"61,73,092","15,68,154","13,69,497","48,38,360","15,88,564","76,776","21,24,852","66,64,531","13,39,637","1,67,391","2,654","7,60,477","8,24,818","8,43,714","38,40,978","4,79,493","2,78,848","20,46,265","11,55,103","10,01,771","19,04,224",922,"11,769","16,76,469","11,06,394","3,86,954","1,22,737",0,"85,253","1,32,983","4,99,581","2,454","15,93,449","2,231","11,015","57,434","1,609","3,77,311","8,28,942","4,75,961","34,991",0,,"21,293","1,76,367",0,"17,43,109","2,87,151","52,908",0,"6,809","25,67,662","4,906","7,46,750","78,173","1,483",588,0,"7,76,987","90,680",0,0,202,0,0,630,0,"17,54,86,988"
4.3. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,"23,005","1,15,165","9,99,998",0,"6,11,034","7,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,66,323"
4.4. Depósitos de la clientela ......................................................................................................................................................................,"10,44,14,909","9,64,87,534","3,41,50,401","2,66,32,872","2,90,34,771","1,73,73,035","1,03,12,795",0,"1,02,75,080","18,35,479","75,11,010","60,64,001","44,34,117",0,"28,80,163","5,14,209","41,33,134","40,90,840","32,02,784","24,61,400","23,74,329","17,89,827","15,94,152","17,44,820","17,66,405","12,45,021","13,12,402","12,75,212","32,933","11,42,745","9,87,958","9,62,475","10,36,706","9,68,547","9,15,325","8,54,838","8,43,631","4,52,936","5,15,973","4,66,828","3,20,591","3,95,825","3,21,044","10,838","2,58,654","2,59,284","1,77,457","2,05,505","2,09,952",0,,"1,49,033","2,00,521",54,0,"1,77,652","1,21,284",0,"91,826","8,796","1,32,550",0,"1,60,017","23,847","2,711","17,151","3,249","4,911",0,0,0,0,0,0,0,"39,13,44,349"
4.5. Débitos representados por valores negociables ..........................................................................................................,"3,11,67,868","2,12,03,608","93,15,164","76,10,653","35,97,157","51,17,489","32,97,065","1,08,76,395","13,717","68,20,230","1,20,789","1,45,821","12,76,738","51,80,062","24,55,448","32,57,290","3,63,134","4,93,861",0,"18,466",0,"85,585",0,0,0,0,"67,454",0,"14,02,496",0,0,0,0,"3,240",0,0,0,0,"19,159",0,0,"46,751",0,0,"2,281",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,39,57,921"
4.6. Pasivos subordinados ......................................................................................................................................................................,"1,14,35,905","1,47,07,664","21,78,791","13,21,218","14,08,046","7,28,799","4,68,873","10,03,300","4,88,320",0,"2,20,915","1,55,963",0,0,0,"1,54,241","2,62,254",0,"14,151",0,0,0,"22,630","19,713","36,388","73,212",0,"80,000","40,689",0,0,"27,334",0,0,0,"1,33,000",0,0,0,0,0,0,0,0,"4,040",0,"30,243",0,0,0,,0,0,0,0,0,0,0,0,"6,033",0,0,0,0,0,0,"3,014",0,0,0,0,0,0,0,0,"3,50,24,736"
4.7. Otros pasivos financieros ......................................................................................................................................................................,"46,89,726","66,98,136","21,01,252","11,79,659","6,31,206","7,94,817","1,46,484","1,027","1,97,601","41,471","1,85,088","2,40,153","1,01,284",0,"34,285","35,075","1,55,393","78,285","6,481","38,672","43,734","33,518","38,963","15,078","78,233","29,775","94,493","14,196","9,840","13,500","26,143","16,778","1,75,151","17,217","2,477",649,"1,557","2,450","15,972","20,471",313,"2,635",419,326,"4,857","1,112",618,"2,318","4,011",828,,"5,235",504,0,"88,076","3,715","5,254",10,"75,408","13,440","2,297",988,"5,270",631,71,87,"1,889",428,0,"17,072","34,362",5,4,36,19,"1,82,78,528"
10. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. DERIVADOS DE COBERTURA ..........................................................................................................,"11,74,990","6,01,202",0,"11,490","1,41,811","61,743","10,689",0,"18,652","4,69,561",0,"66,044","15,069",0,880,"26,079","1,50,998","5,081","1,523",91,0,920,0,108,0,"7,590",483,0,"3,98,584",0,0,0,0,313,"1,363",0,"1,067",0,0,0,87,0,0,0,0,0,0,87,"13,353",0,,0,0,0,0,0,0,0,0,"7,737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,87,595"
12. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,0,0,0,"1,531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,531"
12.1. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,"1,531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,531"
12.2. Resto de pasivos ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14. PROVISIONES .............................................................................................................................................................................,"61,81,930","80,65,516","27,10,152","5,51,012","3,06,347","1,31,580","1,75,355",0,"1,15,096","32,571","32,132","56,072","64,132",112,"18,593","72,894","72,225","60,804","2,840","30,366","22,103","18,946",251,"28,861","1,796","68,588","25,584","13,602","1,191","1,074",194,"55,038",379,"27,438",160,87,150,"1,067","2,363","2,112","2,596",160,13,358,203,623,20,9,0,"2,435",,"3,537","1,743",249,"3,074",844,220,45,0,"8,874",150,"4,709",823,125,"25,255",0,289,"9,796",103,38,0,32,"1,137",0,0,"1,90,18,173"
14.1. Fondos para pensiones y obligaciones similares ..........................................................................................................,"48,58,862","73,59,030","23,80,117","2,72,953","1,92,969",0,"1,20,225",0,"91,901","30,917","9,175","22,294","28,622",112,"2,821","68,957","33,359","2,032",215,"18,120","6,577","11,683",0,"19,793",0,"57,744","14,070","12,015",0,55,0,"50,498",126,"18,357",8,0,0,0,0,932,0,0,0,15,0,506,0,1,0,0,,0,960,70,0,0,0,0,0,"5,762",0,"4,709",0,0,189,0,0,0,16,0,0,0,327,0,0,"1,56,97,094"
14.2. Provisiones para impuestos ..........................................................................................................,0,0,0,"2,830","19,697","1,16,149","16,077",0,0,0,0,"14,265","3,380",0,0,0,0,0,0,"1,992",0,257,0,"5,045",0,0,0,0,0,0,0,0,0,105,0,57,0,445,0,0,70,0,0,0,0,0,0,7,0,0,,0,0,0,"1,144",0,0,0,0,0,0,0,0,0,0,0,0,"2,587",0,19,0,0,0,0,0,"1,84,126"
14.3. Provisiones para riesgos y compromisos contingentes ..........................................................................................................,"3,29,082","2,11,462","3,735","82,113","88,096",143,"17,772",0,"5,859",119,"22,957","14,642","15,528",0,441,816,"9,297","6,726",4,"5,987","1,093","6,606",251,"2,157","1,796","5,357","7,164",760,"1,163",0,0,0,144,"1,134",0,0,150,551,"1,824",100,"2,526",160,13,10,203,117,20,1,0,576,,"1,083",275,156,55,248,114,28,0,425,150,0,0,125,37,0,0,"1,770",1,19,0,0,468,0,0,"8,53,609"
14.4. Otras provisiones ......................................................................................................................................................................,"9,93,986","4,95,024","3,26,300","1,93,116","5,585","15,288","21,281",0,"17,336","1,535",0,"4,871","16,602",0,"15,331","3,121","29,569","52,046","2,621","4,267","14,433",400,0,"1,865",0,"5,487","4,350",827,28,"1,019",194,"4,540",110,"7,842",152,30,0,71,539,"1,080",0,0,0,333,0,0,0,0,0,"1,859",,"2,454",508,23,"1,875",596,106,17,0,"2,687",0,0,823,0,"25,029",0,289,"5,438",86,0,0,32,342,0,0,"22,83,343"
15. PASIVOS FISCALES ..................................................................................................................................................................,"11,83,431","1,82,729","45,057","1,48,317","2,58,443","1,48,486","10,158",0,"46,723","4,526","36,062","21,772","29,456",116,0,"5,282","41,810","24,101",0,"11,757",404,"9,069","1,976",503,"4,149","16,019","1,337","2,700","1,52,930","8,621","2,981","1,368","1,208",285,734,"3,062","3,582",807,"2,547",338,"3,912","8,001",0,"8,958",998,"2,927",0,"2,756",0,0,,552,"7,812",392,"22,721",0,"5,924","5,083",0,"4,821",4,0,"1,511",0,0,0,685,0,74,0,0,0,38,0,0,"24,90,015"
15.1. Corrientes ...........................................................................................................................................................................,"1,22,813",0,0,"81,886","90,221",0,"10,073",0,0,0,0,0,"26,560",116,0,0,"15,192",0,0,"11,355",0,"8,577",982,0,0,0,0,"2,700","2,179","8,574","2,790","1,368",744,0,0,"3,052",401,616,"1,685",0,"3,912","2,960",0,"5,306",326,0,0,"2,756",0,0,,0,"1,682",0,"15,432",0,0,0,0,0,0,0,0,0,0,0,685,0,74,0,0,0,34,0,0,"4,25,051"
15.2. Diferidos ............................................................................................................................................................................,"10,60,618","1,82,729","45,057","66,431","1,68,222","1,48,486",85,0,"46,723","4,526","36,062","21,772","2,896",0,0,"5,282","26,618","24,101",0,402,404,492,994,503,"4,149","16,019","1,337",0,"1,50,751",47,191,0,464,285,734,10,"3,181",191,862,338,0,"5,040",0,"3,652",672,"2,927",0,0,0,0,,552,"6,130",392,"7,288",0,"5,924","5,083",0,"4,821",4,0,"1,511",0,0,0,0,0,0,0,0,0,4,0,0,"20,64,962"
16. PERIODIFICACIONES ..................................................................................................................................................................,"7,05,356","7,83,357","8,32,966","1,36,575","1,64,478","37,854","38,121",781,"1,13,311","12,562","79,507","73,322","30,270",68,"61,786","12,175","27,846","27,104","6,899","12,592","28,998","11,872","5,061","5,655","5,718","11,753","15,364","15,293","95,643","7,395","2,532","44,256","1,846","9,982","8,575","48,003",845,"3,822",0,282,"1,885",655,382,828,417,"1,751","1,117","1,125","1,792",68,,"5,100","2,108",83,"13,548","5,041",781,206,69,"10,639","1,917",94,"1,068",548,617,77,"1,603",793,71,464,"31,114",55,30,0,6,"35,65,877"
17. OTROS PASIVOS ........................................................................................................................................................................,"2,93,409","11,09,174","1,88,462","1,48,509","2,65,190","95,247","31,792",310,"26,761","17,898","34,324","15,352","59,716",124,"65,024","98,885","11,128","16,278","3,105","26,488","12,000","19,386","8,171","9,971","4,171","1,434","16,605","-2,434","5,726","12,747",890,"7,735","1,382","11,832","4,043","10,773",747,"-1,503","4,941",71,"13,128","1,099",671,"2,822",729,"1,271","3,239","4,269","2,078",232,,"1,843","2,972","2,048","7,335","-2,451",299,233,"-4,449","6,820",714,"2,422","1,029",115,"1,508",124,663,169,133,517,"14,940",90,55,39,3,"27,02,573"
17.1. Fondo Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.2. Resto ................................................................................................................................................................................,"2,93,409","11,09,174","1,88,462","1,48,509","2,65,190","95,247","31,792",310,"26,761","17,898","34,324","15,352","59,716",124,"65,024","98,885","11,128","16,278","3,105","26,488","12,000","19,386","8,171","9,971","4,171","1,434","16,605","-2,434","5,726","12,747",890,"7,735","1,382","11,832","4,043","10,773",747,"-1,503","4,941",71,"13,128","1,099",671,"2,822",729,"1,271","3,239","4,269","2,078",232,,"1,843","2,972","2,048","7,335","-2,451",299,233,"-4,449","6,820",714,"2,422","1,029",115,"1,508",124,663,169,133,517,"14,940",90,55,39,3,"27,02,573"
18. CAPITAL CON NATURALEZA DE PASIVO FINANCIERO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL PASIVO,"23,40,04,238","19,56,00,126","7,97,99,319","4,20,35,965","4,80,34,845","3,36,23,797","1,65,93,585","1,20,78,603","1,79,60,023","1,24,17,887","96,57,204","1,19,35,401","76,19,472","54,81,277","76,41,031","1,08,43,136","65,77,641","51,78,937","32,40,437","33,62,853","33,24,743","28,18,711","58,57,352","23,04,212","21,76,812","35,42,471","26,89,772","24,00,340","62,20,608","11,87,004","10,32,467","27,94,494","23,24,239","14,26,836","10,55,414","10,50,412","9,36,832","6,09,815","10,60,536","4,93,298","19,35,961","4,57,358","3,33,543","81,564","2,73,797","6,44,279","10,41,636","6,92,031","2,66,177","16,79,602",,"1,86,631","4,05,712","2,826","18,77,862","4,73,621","1,87,639","1,15,718","1,69,663","26,34,822","1,42,538","7,54,963","2,47,892","26,749","30,750","17,439","7,88,379","1,06,777",381,"36,127","80,618",182,"1,264",705,28,"82,46,87,379"
PATRIMONIO NETO , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , ,
2. AJUSTES POR VALORACIÓN ......................................................................................................................................................................,"15,81,012","1,11,210","64,781","64,437","2,552","68,483",51,0,"1,165","8,406","26,074","36,420",363,0,509,"-8,518","30,337","1,295","7,971",104,-88,147,"1,761","1,402",0,"6,240",358,0,"5,935",0,355,0,844,81,693,0,-44,195,"1,761",-154,59,"3,684",0,"6,782",261,0,35,59,1,0,,672,"9,950",725,0,0,"10,763","15,581",0,"-1,473",8,0,84,31,0,0,0,0,0,0,0,0,0,"1,089",0,"20,64,449"
2.1. Activos financieros disponibles para la venta ..........................................................................................................,"15,68,746","1,11,210","22,205","64,530","2,532","68,439",51,0,"1,165","8,406","26,074","2,569",318,0,509,0,"30,070","1,237",0,108,-88,142,"1,761","1,402",0,"9,632",358,0,"5,935",0,355,0,844,81,693,0,-46,195,"1,761",-154,59,"3,684",0,"6,782",261,0,35,59,0,0,,672,"9,950",725,0,0,"10,763","15,581",0,0,8,0,84,31,0,0,0,0,0,0,0,0,0,"1,089",0,"19,80,823"
