Var,0182,0049,0030,0081,0075,0128,0072,0038,0065,1004,0093,0019,0004,0129,0036,0224,0042,0061,0073,0082,0086,0097,0198,0130,0046,0112,0095,0131,0231,0057,0228,0122,0094,0024,0227,0223,0185,0142,0138,0186,0216,0078,0003,0222,0031,0125,0217,0229,0233,0063,0079,0058,0211,0113,0225,0226,0059,0188,0232,0009,0099,0133,0220,0200,0184,0021,0205,0136,0132,0219,0011,0115,0121,0091,0083,
16.1. Fondo de comercio ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"10,017",0,0,0,0,"5,024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31,254"
16.2. Otro activo intangible ......................................................................................................................................................................,"43,202","1,725","27,226","4,455","9,861",336,"6,110",0,"8,276",0,365,0,109,0,0,593,0,"1,032",0,74,"2,906",38,356,962,"3,947",123,37,"4,840",4,0,966,0,"1,729",38,0,84,0,350,648,253,0,0,6,0,3,166,138,38,20,0,,637,0,0,158,0,864,37,"1,031",0,"1,481",70,115,"1,331",0,0,53,0,0,49,"1,106",0,0,0,0,"1,27,948"
17. ACTIVOS FISCALES ..................................................................................................................................................................,"33,82,168","30,90,892","6,24,898","7,34,226","6,09,113","3,26,759","1,91,570",0,"3,56,771","22,110","68,275","1,01,936","1,04,167",87,"2,966","35,121","28,595","67,267",38,"41,436","5,558","30,298","1,794","20,059","26,897","62,784","28,491","20,975","1,51,333","2,842","1,753","35,544","2,783","28,708","33,633","1,274","4,450",817,"3,458","4,722","15,185","2,946",0,780,"2,180","4,365","3,708","4,087",28,"1,590",,"1,288","4,019",563,"6,528",75,309,111,450,"14,969",131,"1,791","2,921",130,27,0,"4,759","2,634",12,173,"1,890",0,124,103,0,"1,03,34,444"
17.1. Corrientes ..................................................................................................................................................................,"28,407","22,976","2,770","15,497","50,995","1,23,358","15,941",0,"8,305",10,"4,558","9,776","19,716",0,187,"8,484","7,237","3,364",2,"5,929",41,"3,851","1,027","1,011",326,"3,563","12,331","2,753",417,0,"1,750","6,886","2,101","1,236",320,"1,260",102,732,"1,222",225,"2,057",877,0,60,838,0,1,77,28,777,,84,772,534,0,67,270,111,450,0,131,576,834,63,3,0,41,227,0,173,809,0,0,5,0,"3,78,531"
17.2. Diferidos ..................................................................................................................................................................,"33,53,761","30,67,916","6,22,128","7,18,729","5,58,118","2,03,401","1,75,629",0,"3,48,466","22,100","63,717","92,160","84,451",87,"2,779","26,637","21,358","63,903",37,"35,507","5,517","26,447",767,"19,048","26,571","59,221","16,160","18,222","1,50,916","2,842",3,"28,658",682,"27,472","33,313",14,"4,348",85,"2,236","4,497","13,128","2,069",0,720,"1,342","4,365","3,707","4,010",0,813,,"1,204","3,247",29,"6,528",9,39,0,0,"14,969",0,"1,215","2,087",67,24,0,"4,718","2,407",12,0,"1,081",0,124,98,0,"99,55,915"
18. PERIODIFICACIONES ..................................................................................................................................................................,"3,97,724","4,66,863","5,73,891","46,348","28,322","20,463","21,569",24,"6,370",26,"11,185","33,839","6,711",93,"10,301","16,859","3,886","6,013","2,860","3,634","31,973","2,688","1,606","2,202","2,552","8,998","1,913","3,204","25,228",0,"2,763","14,390","1,951","1,463",727,"1,773","1,449","2,738","1,739",847,22,771,104,116,106,378,315,151,"2,853",0,,"4,845",44,0,103,"7,392",40,10,"5,400",586,"2,335",27,"1,184","1,189",112,4,151,364,0,36,"25,227",0,0,0,0,"18,21,050"
19. OTROS ACTIVOS ..................................................................................................................................................................,"9,97,213","10,63,962","81,626","53,874","32,856","5,347","23,091",0,"5,556",63,"26,280","1,827","4,228",0,"2,25,668",873,"10,367","3,492",972,"2,069","22,095","1,156","48,694","15,324","1,154",227,976,108,11,0,"5,635","7,688",340,619,787,0,103,564,690,28,6,0,0,7,205,0,2,383,75,5,,0,6,0,"8,319",0,974,1,"2,290","1,855",307,4,0,0,0,0,59,0,0,380,10,0,0,0,0,"26,60,451"
TOTAL ACTIVO ,"24,75,11,994","22,21,72,331","7,97,16,826","4,45,33,431","5,10,97,372","3,35,50,855","1,68,38,640","1,21,75,367","1,86,99,610","1,25,86,751","99,12,465","1,24,22,481","82,43,898","62,74,303","79,87,920","1,30,87,938","68,08,057","55,95,834","31,32,386","36,33,163","35,71,893","31,10,968","63,70,382","24,65,322","22,62,645","38,15,776","27,86,988","20,58,384","60,51,082","14,31,098","10,56,382","29,94,086","22,62,154","15,51,624","11,78,473","10,27,439","9,78,291","6,94,458","11,25,930","5,44,762","20,87,474","5,01,242","4,60,746","4,92,763","2,88,412","6,47,848","10,49,666","7,13,578","2,88,487","18,58,687",,"2,51,798","5,40,389","1,88,192","20,44,309","5,38,845","2,44,671","1,48,649","2,13,525","26,13,519","1,63,826","7,83,341","2,12,241","52,674","77,101","41,550","8,10,280","1,17,458","32,523","48,430","91,098","19,611","16,428","12,096","9,101","88,09,80,317"
PASIVO Y PATRIMONIO NETO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , ,
PASIVO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , ,
1. CARTERA DE NEGOCIACIÓN ......................................................................................................................................................................,"1,41,62,772","87,41,143","15,76,759","75,977","6,09,312","17,55,851","12,525","1,96,793","1,599","49,872","2,872","2,47,877","20,126","1,02,408",0,"2,690","13,667",112,0,"2,544","24,832","5,874","3,33,875",11,968,"9,970",946,0,0,0,0,160,"2,014","1,028",518,0,0,"6,728",0,"2,054",0,0,0,0,9,0,0,1,0,"16,43,361",,36,"3,307",0,0,"1,019",964,"1,04,066",0,0,0,0,0,0,0,0,0,0,0,"16,080",0,0,0,0,0,"2,97,32,720"
1.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,19,973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,43,277",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,047",0,0,0,0,0,"18,71,297"
1.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,,0,0,0,0,0,0,"1,04,066",0,0,0,0,0,0,0,0,0,0,0,"8,033",0,0,0,0,0,"1,12,183"
1.4. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5. Derivados de negociación ......................................................................................................................................................................,"1,16,32,905","54,25,094","14,62,261","75,977","5,08,695","1,61,400","12,525","1,96,793","1,599","49,872","2,872","2,47,877","20,126","1,02,408",0,"2,690","13,667",112,0,"2,544","24,832","5,874","1,13,902",11,968,"9,970",946,0,0,0,0,160,"2,014","1,028",518,0,0,599,0,0,0,0,0,0,9,0,0,1,0,0,,36,80,0,0,"1,019",964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,00,82,348"
1.6. Posiciones cortas de valores ..........................................................................................................,"25,29,867","33,16,049","1,14,498",0,"1,00,617","15,94,451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,129",0,"2,054",0,0,0,0,0,0,0,0,0,0,,0,"3,227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"76,66,892"
2. OTROS PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,0,0,0,0,0,"12,03,532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,03,532"
2.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,"12,03,532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,03,532"
3. PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PATRIM. NETO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4. PASIVOS FINANCIEROS A COSTE AMORTIZADO ..........................................................................................................,"21,31,52,708","17,35,56,483","7,15,30,264","4,05,11,319","4,64,47,825","3,01,91,802","1,44,60,432","1,18,79,614","1,75,63,178","1,17,29,033","91,21,366","1,13,09,356","72,87,734","61,03,304","77,14,867","1,01,25,871","61,64,051","49,35,729","30,79,522","31,62,244","33,12,267","27,33,328","58,53,770","22,69,797","20,99,913","34,63,244","25,68,392","19,44,562","53,13,876","13,65,518","10,04,280","26,42,320","21,91,484","13,51,883","10,45,849","9,03,470","9,32,645","6,20,334","10,25,632","4,78,440","18,98,131","4,42,626","4,08,900","69,162","2,65,957","6,11,432","10,08,875","6,69,711","2,49,538",888,,"1,82,139","4,37,503",54,"18,00,842","4,94,044","1,94,719",25,"1,92,083","24,59,974","1,36,671","7,10,175","1,80,551","30,277","3,639","17,283","7,74,294","97,707",0,"8,599","35,797",9,4,666,19,"75,65,30,000"
4.1. Depósitos de bancos centrales ..........................................................................................................,"1,81,36,468","41,04,644","25,46,010","2,90,033","12,25,140","3,50,068",0,0,"5,08,858","14,00,160","95,011",0,0,0,0,0,"6,004","2,23,070",0,0,0,0,0,0,0,0,0,0,"21,10,098",0,0,0,0,0,0,0,0,"17,002",0,0,0,0,0,0,0,0,0,0,0,0,,0,"6,701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,10,19,267"
4.2. Depósitos de entidades de crédito ..........................................................................................................,"4,36,99,981","3,25,63,472","2,31,18,791","36,56,587","97,21,375","58,02,731","6,09,470",0,"59,44,991","15,79,271","10,70,620","46,65,675","14,16,241","73,687","21,27,191","62,80,965","12,98,100","87,164",825,"6,67,381","8,50,341","8,23,543","42,43,846","4,59,694","3,02,490","20,81,746","11,35,752","6,82,312","17,13,369","6,938","10,168","16,39,136","9,58,290","3,57,409","1,22,391",0,"1,03,908","53,817","5,06,543","6,942","15,81,451",982,"95,990","58,043",622,"3,59,250","8,15,261","4,68,324","30,421",0,,"21,438","2,01,041",0,"17,13,863","2,93,196","52,765",0,"24,457","24,39,697",37,"7,09,289","29,123","1,475",218,0,"7,66,137","92,001",0,0,863,0,0,630,0,"17,01,99,727"
4.3. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,"23,243","1,14,971","5,59,000",0,"6,00,982","3,07,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,15,317"
4.4. Depósitos de la clientela ......................................................................................................................................................................,"10,40,61,972","9,68,01,910","3,21,18,420","2,67,17,542","2,93,26,428","1,74,26,132","99,52,574",0,"1,04,43,070","18,78,371","74,37,503","61,45,397","45,45,441",0,"31,06,876","1,23,498","41,21,162","40,62,262","30,56,782","24,41,320","24,18,452","17,86,429","15,46,752","17,73,240","17,28,090","12,89,194","13,01,917","11,70,989","36,727","13,54,206","9,67,422","9,62,441","10,36,382","9,76,285","9,19,997","8,69,797","8,28,122","5,46,468","4,98,913","4,52,641","3,16,395","3,95,617","3,12,444","10,797","2,56,076","2,51,109","1,62,745","1,99,093","2,18,096",0,,"1,55,278","2,29,247",54,0,"1,97,559","1,39,246",0,"1,07,773","3,166","1,33,004",0,"1,48,788","28,357","3,179","17,198","3,254","5,044",0,0,2,0,0,0,0,"38,95,24,645"
4.5. Débitos representados por valores negociables ..........................................................................................................,"3,08,20,025","2,05,55,570","92,84,634","75,01,659","33,84,827","49,81,465","33,23,204","1,08,75,970","15,034","68,26,814","1,20,509","1,44,154","12,29,462","60,29,615","24,50,303","35,34,445","3,40,143","4,94,423",0,"18,303",0,"91,305",0,0,0,0,"73,762",0,"14,03,205",0,0,0,0,"1,025",0,0,0,0,"7,207",0,0,"43,759",0,0,927,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,35,51,749"
4.6. Pasivos subordinados ......................................................................................................................................................................,"1,16,25,532","1,41,84,842","21,73,736","13,17,447","15,09,210","7,24,797","4,67,848","10,00,599","4,89,634",0,"2,20,537","1,55,088",0,0,0,"1,53,932","2,64,122",0,"14,114",0,0,0,"22,647","19,667","36,310","73,031",0,"80,000","40,693",0,0,"27,510",0,0,0,"33,000",0,0,0,0,0,0,0,0,"4,032",0,"30,154",0,0,0,,0,0,0,0,0,0,0,0,"6,020",0,0,0,0,0,0,"3,007",0,0,0,0,0,0,0,0,"3,46,77,509"
4.7. Otros pasivos financieros ......................................................................................................................................................................,"47,85,487","52,31,074","17,29,673","10,28,051","6,79,863","5,99,609","1,07,336","3,045","1,61,591","44,417","1,77,186","1,99,043","96,590",2,"30,497","33,031","1,34,520","68,810","7,800","35,240","43,474","32,051","30,404","17,197","33,023","19,273","56,961","11,261","9,784","4,374","26,690","13,233","1,96,812","17,164","3,461",673,615,"3,047","12,969","18,857",285,"2,268",467,322,"4,300","1,073",715,"2,294","1,021",888,,"5,423",514,0,"86,979","3,289","2,708",25,"59,853","11,091","3,630",886,"2,640",445,242,85,"1,896",662,0,"8,599","34,932",9,4,36,19,"1,59,41,788"
10. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. DERIVADOS DE COBERTURA ..........................................................................................................,"10,59,768","5,24,545",0,"13,390","2,90,536","40,753","7,596",0,"14,159","4,26,980",0,"63,693","15,069",0,"1,171","19,080","1,33,626","5,890","2,000",91,0,920,0,93,0,"8,221",482,0,"3,98,584",0,0,0,0,303,"1,207",0,581,0,0,0,87,0,0,0,0,0,0,87,"13,821",0,,0,0,0,0,0,0,0,0,"5,463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,48,196"
12. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,0,0,0,"2,421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,421"
12.1. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418
12.2. Resto de pasivos ......................................................................................................................................................................,0,0,0,"2,003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,003"
14. PROVISIONES .............................................................................................................................................................................,"61,74,373","80,64,919","26,99,060","5,49,388","3,04,352","1,53,652","1,75,190",0,"1,21,432","32,773","31,381","56,008","64,105",112,"18,602","74,054","74,508","61,944","2,836","29,993","22,104","18,658",335,"28,059","1,747","69,870","25,032","13,595","1,203","1,074",194,"59,769",326,"27,370",160,57,143,"1,096","3,348","1,953","2,694",162,13,358,206,620,20,8,0,"1,859",,"4,526","1,726",249,"3,005",806,681,45,6,"9,359",125,"4,723",823,125,"26,464",0,300,"10,322",102,38,0,33,"1,136",0,0,"1,90,35,309"
14.1. Fondos para pensiones y obligaciones similares ..........................................................................................................,"48,35,111","73,76,593","23,87,846","2,71,958","1,93,674",0,"1,20,604",0,"91,594","31,118","9,176","22,255","28,730",112,"2,830","69,335","33,978","2,068",213,"18,161","6,585","11,696",0,"19,793",0,"58,989","14,106","10,092",0,55,0,"55,177",72,"18,391",8,0,0,0,0,922,0,0,0,15,0,504,0,0,0,0,,0,951,70,0,0,0,0,0,"5,743",0,"4,723",0,0,189,0,0,0,16,0,0,0,327,0,0,"1,57,03,780"
14.2. Provisiones para impuestos ..........................................................................................................,0,0,0,"2,830","19,541","1,16,149","16,077",0,0,0,0,"14,265","3,365",0,0,0,0,0,0,"1,983",0,257,0,"4,908",0,0,0,0,0,0,0,0,0,105,0,57,0,445,0,0,70,0,0,0,0,0,0,7,0,0,,0,0,0,"1,119",0,0,0,0,0,0,0,0,0,0,0,0,"2,587",0,19,0,0,0,0,0,"1,83,784"
14.3. Provisiones para riesgos y compromisos contingentes ..........................................................................................................,"3,45,411","2,03,293","3,752","81,532","85,574","22,237","17,403",0,"12,436",120,"22,205","14,616","15,408",0,441,829,"9,816","6,763",2,"5,582","1,085","6,305",335,"1,493","1,747","5,440","6,576",736,"1,175",0,0,52,144,"1,032",0,0,143,540,"1,047",100,"2,624",162,13,10,206,116,20,1,0,0,,"1,083",267,156,40,234,114,28,6,869,125,0,0,125,38,0,0,"2,638",0,19,0,1,467,0,0,"8,84,732"
14.4. Otras provisiones ......................................................................................................................................................................,"9,93,851","4,85,033","3,07,462","1,93,068","5,563","15,266","21,106",0,"17,402","1,535",0,"4,871","16,602",0,"15,331","3,890","30,714","53,113","2,621","4,267","14,433",400,0,"1,865",0,"5,441","4,350","2,767",28,"1,019",194,"4,540",110,"7,842",152,0,0,111,"2,301",931,0,0,0,333,0,0,0,0,0,"1,859",,"3,443",508,23,"1,847",572,567,17,0,"2,747",0,0,823,0,"26,237",0,300,"5,097",86,0,0,32,342,0,0,"22,63,012"
15. PASIVOS FISCALES ..................................................................................................................................................................,"8,43,033","1,82,729","44,895","1,26,646","2,34,704","1,34,210","54,318",0,"46,723","5,739","35,845","21,356","23,006",116,0,"2,822","41,990","24,355",0,"9,359",404,"6,797","1,819",503,"4,149","16,012","1,337","3,953","1,52,481","8,621","2,204","1,368","1,057",285,734,"2,981","3,667",688,"2,498",420,"2,943","5,520",0,"8,705",892,"2,533",0,"1,989",0,0,,552,"7,831","1,069","21,094",0,"6,025","5,212",0,"4,821",6,0,"1,583",0,453,0,529,0,74,0,0,0,38,0,0,"21,15,693"
15.1. Corrientes ...........................................................................................................................................................................,"1,22,813",0,0,"67,874","66,995",0,"9,894",0,0,0,0,"4,838","20,110",116,0,0,"14,561",0,0,"8,957",0,"6,305",983,0,0,0,0,"3,953","1,730","8,574","2,013","1,368",593,0,0,0,486,474,"1,636",26,"2,943",478,0,"5,053",220,0,0,"1,989",0,0,,0,"1,634",0,"13,805",0,0,0,0,0,0,0,0,0,453,0,529,0,74,0,0,0,34,0,0,"3,71,511"
15.2. Diferidos ............................................................................................................................................................................,"7,20,220","1,82,729","44,895","58,772","1,67,709","1,34,210","44,424",0,"46,723","5,739","35,845","16,518","2,896",0,0,"2,822","27,429","24,355",0,402,404,492,836,503,"4,149","16,012","1,337",0,"1,50,751",47,191,0,464,285,734,"2,981","3,181",214,862,394,0,"5,042",0,"3,652",672,"2,533",0,0,0,0,,552,"6,197","1,069","7,288",0,"6,025","5,212",0,"4,821",6,0,"1,583",0,0,0,0,0,0,0,0,0,4,0,0,"17,44,181"
16. PERIODIFICACIONES ..................................................................................................................................................................,"6,58,460","7,22,839","7,91,062","1,48,755","1,54,481","25,241","36,920",752,"1,06,629","10,260","73,758","58,629","28,810",68,"59,920","12,753","26,141","26,532","6,116","11,039","36,000","11,245","4,602","4,934","5,600","10,823","13,371","14,805","90,956","6,694","3,433","32,588","2,042","8,298","6,571","44,750",778,"3,831",0,260,"1,914",607,303,"1,123",351,"1,210","1,099","1,118","1,626",34,,"4,706","2,000",69,"11,764","4,575",674,211,45,"9,836","1,383",99,"1,126",575,136,60,"1,397",696,56,411,"23,805",48,25,0,11,"33,33,839"
17. OTROS PASIVOS ........................................................................................................................................................................,"13,067","8,38,568",314,"35,684","1,05,657","24,997","7,101",0,"1,996",98,793,0,"12,060",0,"10,985","6,321","1,025","6,420","2,935","6,003","19,664","4,169","4,761","9,736",358,36,"3,848",84,239,0,203,"7,574",0,"3,352",5,"16,624",567,199,"3,272",554,"4,391",0,0,0,0,0,"2,004",255,"1,637",1,,0,43,0,0,0,817,9,28,351,307,35,53,0,28,0,0,0,0,0,504,39,0,0,0,"11,59,771"
17.1. Fondo Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.2. Resto ................................................................................................................................................................................,"13,067","8,38,568",314,"35,684","1,05,657","24,997","7,101",0,"1,996",98,793,0,"12,060",0,"10,985","6,321","1,025","6,420","2,935","6,003","19,664","4,169","4,761","9,736",358,36,"3,848",84,239,0,203,"7,574",0,"3,352",5,"16,624",567,199,"3,272",554,"4,391",0,0,0,0,0,"2,004",255,"1,637",1,,0,43,0,0,0,817,9,28,351,307,35,53,0,28,0,0,0,0,0,504,39,0,0,0,"11,59,771"
18. CAPITAL CON NATURALEZA DE PASIVO FINANCIERO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL PASIVO,"23,60,64,181","19,26,31,226","7,66,42,354","4,14,63,580","4,81,46,867","3,23,26,506","1,59,57,614","1,20,77,159","1,78,55,716","1,22,54,755","92,66,015","1,17,56,918","74,50,910","62,06,008","78,05,545","1,02,43,591","64,55,008","50,60,982","30,93,408","32,21,273","34,15,271","27,80,991","61,99,162","23,13,134","21,12,735","35,78,176","26,13,408","19,76,999","59,57,339","13,81,907","10,10,314","27,43,779","21,96,923","13,92,519","10,55,044","9,67,880","9,38,381","6,32,876","10,34,750","4,83,681","19,10,160","4,48,915","4,09,216","79,348","2,67,415","6,15,795","10,11,998","6,73,169","2,66,622","16,46,143",,"1,91,959","4,52,410","1,441","18,36,706","5,00,443","2,03,880","1,09,568","1,92,162","24,89,804","1,38,492","7,15,032","1,84,136","30,977","30,720","17,343","7,76,520","1,08,725",232,"25,128","60,106",129,"1,203",667,30,"81,61,61,479"
PATRIMONIO NETO , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , , , ,
2. AJUSTES POR VALORACIÓN ......................................................................................................................................................................,"9,61,324","1,03,689","53,853","50,213","2,521","55,244","2,059",0,"-1,391","10,658","25,672","26,663",344,0,369,"-1,770","32,021","1,767","5,236",104,-143,146,"1,469","1,322",0,"6,468",359,0,"5,935",0,355,"-2,732",844,81,696,0,-721,240,"1,761",-239,59,"3,677",0,"6,782",261,0,35,58,2,0,,672,"10,108","1,984",0,0,"10,951","15,818",0,-673,11,0,20,33,0,0,0,0,0,0,0,0,0,"1,089",0,"13,95,304"
2.1. Activos financieros disponibles para la venta ..........................................................................................................,"9,58,545","1,03,689","18,767","50,459","2,501","55,200","2,059",0,"-1,391","10,658","25,672","2,582",299,0,369,0,"31,754","1,733",0,108,-143,142,"1,469","1,322",0,"9,615",359,0,"5,935",0,355,"-2,732",844,81,696,0,-722,240,"1,761",-239,59,"3,677",0,"6,782",261,0,35,58,0,0,,672,"10,108","1,984",0,0,"10,951","15,818",0,0,11,0,20,33,0,0,0,0,0,0,0,0,0,"1,089",0,"13,33,545"
2.2. Pasivos finan. a valor razonable con cambios en el patrim. neto ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
