Var,0182,0049,0030,0081,0075,0128,0072,0038,0065,1004,0093,0019,0004,0129,0036,0224,0042,0061,0073,0082,0086,0097,0198,0130,0046,0112,0095,0131,0231,0057,0228,0122,0094,0024,0227,0223,0185,0142,0138,0186,0216,0078,0003,0222,0031,0125,0217,0229,0233,0063,0058,0211,0113,0225,0226,0059,0188,0232,0009,0099,0133,0220,0200,0184,0021,0205,0136,0132,0219,0011,0115,0121,0091,0083,
16.1. Fondo de comercio ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,0,0,"13,811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,017",0,0,0,0,"4,677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"29,489"
16.2. Otro activo intangible ......................................................................................................................................................................,"48,587",480,"31,404","7,029","9,488",300,"5,916",0,"7,867",0,341,0,85,0,0,"1,045",0,865,0,57,"8,569",29,494,"1,107","4,589",116,29,"11,757",128,0,625,"3,556","1,574",29,0,43,0,147,476,133,0,0,1,0,2,128,117,29,8,0,540,0,0,117,0,637,31,"2,774",0,"1,287",52,157,"1,242",0,0,28,0,0,35,"1,068",0,0,0,0,"1,55,118"
17. ACTIVOS FISCALES ..................................................................................................................................................................,"34,11,738","31,23,588","6,07,083","7,64,896","4,52,272","2,98,518","1,94,469",0,"3,46,789","2,37,487","70,672","1,03,650","91,897",153,"2,961","35,767","21,911","66,191",39,"43,391","5,562","31,822","3,133","20,457","24,387","63,322","22,429","28,795","25,516","4,275","1,042","55,036","2,231","28,288","33,652","1,721","4,232",445,"3,460","4,640","17,219","2,262",213,657,"1,501","1,385","3,706","3,551",29,"1,042","1,247","4,104",96,"4,010",55,581,64,536,"16,789",207,"2,318","2,673",176,293,47,"1,998",841,56,59,658,0,149,114,0,"1,03,06,553"
17.1. Corrientes ..................................................................................................................................................................,"59,542","32,656","7,406","34,742","63,374","43,525","31,590",0,"9,195","6,050","8,528","10,875","14,554",68,182,"8,251",387,"2,668",2,"8,074",44,"6,617","2,366","1,409","1,836","3,626","8,358","5,370","1,812","3,716","1,039","14,853","1,558","2,744",321,"1,681",252,407,"1,164",234,"4,071",193,213,85,215,0,1,71,29,202,43,716,63,"3,934",46,542,64,536,"1,570",207,"1,103",514,109,269,47,19,300,44,59,658,0,25,17,0,"4,17,041"
17.2. Diferidos ..................................................................................................................................................................,"33,52,196","30,90,932","5,99,677","7,30,154","3,88,898","2,54,993","1,62,879",0,"3,37,594","2,31,437","62,144","92,776","77,343",85,"2,779","27,516","21,524","63,522",37,"35,317","5,518","25,205",767,"19,048","22,551","59,696","14,071","23,426","23,704",559,3,"40,183",673,"25,544","33,331",40,"3,980",38,"2,296","4,406","13,148","2,069",0,572,"1,286","1,385","3,705","3,480",0,840,"1,204","3,388",33,76,9,39,0,0,"15,219",0,"1,215","2,159",67,24,0,"1,979",541,12,0,0,0,124,98,0,"98,89,514"
18. PERIODIFICACIONES ..................................................................................................................................................................,"4,35,985","7,89,292","93,202","73,958","32,957","25,070","47,324",209,"9,938",187,"7,419","25,048","6,550",116,"10,638","13,622","4,051","5,100","2,199","3,231","40,446","2,260","1,222","2,362","1,480","7,511","1,743","7,372","95,405",1,"3,104","14,459","1,798","1,219",596,"36,364","3,525","3,863","2,838",431,53,"1,040",34,26,35,275,439,184,"4,462",0,"5,586",65,7,211,"9,449",704,10,"6,329","1,169","2,855",77,"3,767","1,820",180,1,164,32,0,21,"31,053",0,3,0,2,"18,84,148"
19. OTROS ACTIVOS ..................................................................................................................................................................,"23,96,490","8,66,076","80,184","16,265","66,837","9,947","23,719",0,"29,118",99,"31,793",453,"12,192",6,"9,85,004","3,431","17,519","5,765","1,351","5,792","2,051","3,753","59,812","9,116","1,767",110,"3,955","7,941",30,3,"3,255","6,511",0,"2,749","1,132",295,137,802,"2,412",0,"3,228",0,0,23,0,0,11,395,"1,117",6,0,"6,001",2,"5,345",0,"1,096",101,814,"2,539",106,4,8,0,0,0,107,0,2,145,8,0,2,0,0,"46,78,932"
TOTAL ACTIVO ,"27,23,88,256","24,98,67,047","8,10,82,037","4,79,52,924","5,58,39,117","3,93,99,440","1,88,77,161","1,03,42,938","1,65,61,318","1,23,57,462","1,12,24,475","1,29,84,288","91,86,004","67,08,559","91,84,196","1,52,09,720","68,43,026","66,40,080","35,38,653","39,47,585","38,28,857","33,59,516","61,60,199","24,85,334","25,03,903","38,95,287","30,22,355","23,40,856","63,28,054","13,99,083","10,35,034","31,78,158","28,75,202","16,66,590","11,94,092","15,07,027","9,35,973","5,79,751","13,96,189","5,71,579","21,73,381","5,27,895","3,84,293","4,65,458","3,16,105","7,71,410","12,37,931","8,57,334","3,14,304","22,02,486","2,51,223","5,61,019","1,85,543","22,21,064","6,57,840","3,63,150","1,54,715","4,18,150","30,95,240","1,36,599","9,03,334","3,03,661","69,279","74,868","42,052","8,79,875","1,13,485","32,753","73,156","1,06,900","19,681","16,535","12,530","9,098","96,03,49,672"
PASIVO Y PATRIMONIO NETO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
PASIVO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1. CARTERA DE NEGOCIACIÓN ......................................................................................................................................................................,"1,91,36,272","1,66,74,963","18,27,743","83,920","5,76,423","22,45,164","7,259","93,276","6,957","20,820",983,"2,64,814","2,616","2,96,415",463,"1,132","7,103",74,0,"2,865","39,801","2,222","3,43,268",54,"1,546","1,337",607,"21,16,441",0,0,0,"27,36,420","6,717",247,58,0,39,80,0,"1,671",0,0,0,0,0,0,0,0,0,0,72,418,0,0,"8,750",672,0,0,0,0,0,0,0,0,0,0,0,0,"24,381",0,0,0,0,0,"4,65,34,063"
1.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,16,462",0,0,0,0,"7,87,764",0,0,0,"17,14,413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,714",0,0,0,0,0,"27,33,353"
1.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,28,677",0,0,0,"10,21,990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,667",0,0,0,0,0,"23,60,334"
1.4. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5. Derivados de negociación ......................................................................................................................................................................,"1,65,76,881","1,21,45,281","16,43,470","83,920","4,86,610","2,75,668","7,259","93,276","6,957","20,820",983,"2,64,814","2,616","2,96,415",463,"1,132","7,103",74,0,"2,865","39,801","2,222","1,26,806",54,"1,546","1,337",607,0,0,0,0,17,"6,717",247,58,0,39,80,0,273,0,0,0,0,0,0,0,0,0,0,72,418,0,0,"8,750",672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,21,06,323"
1.6. Posiciones cortas de valores ..........................................................................................................,"25,59,391","45,29,682","1,84,273",0,"89,813","19,69,496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"93,34,053"
2. OTROS PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,0,0,0,0,0,"10,58,260",0,0,0,0,"2,05,117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,57,664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,05,261",0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,"8,40,194",0,0,0,0,0,0,0,0,"31,66,759"
2.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,36,250",0,0,0,0,0,0,0,0,"8,50,498"
2.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,"61,736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,43,416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,05,261",0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,"3,944",0,0,0,0,0,0,0,0,"11,14,620"
2.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,"10,58,260",0,0,0,0,"1,43,381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,01,641"
3. PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PATRIM. NETO ..........................................................................................................,0,0,0,0,0,0,"7,53,440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,53,440"
3.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,"7,53,440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,53,440"
4. PASIVOS FINANCIEROS A COSTE AMORTIZADO ..........................................................................................................,"23,05,96,099","19,32,63,517","7,29,74,530","4,38,72,235","5,11,63,189","3,54,02,252","1,56,78,250","1,01,50,470","1,53,83,728","1,12,77,522","1,03,14,413","1,16,03,179","81,75,037","63,43,341","87,22,215","1,22,45,347","61,49,446","59,48,446","34,78,138","34,40,558","35,49,345","29,52,831","56,22,626","22,95,084","23,38,429","35,61,004","27,83,216","94,841","58,64,592","13,06,428","28,740","72,171","27,96,776","14,52,664","10,51,144","12,02,901","8,85,603","5,09,908","12,90,525","5,05,959","19,72,934","4,66,128","3,31,147","40,519","2,90,112","7,38,311","11,94,931","8,07,309","1,76,497","19,87,524","1,80,889","4,54,312",67,"19,56,461","6,04,011","3,17,335","1,08,622","3,06,569","29,11,996","1,08,091","8,27,695","2,71,845","44,917","3,568","17,439","3,785","97,790",0,"24,649","37,754",13,6,666,19,"81,26,30,610"
4.1. Depósitos de bancos centrales ..........................................................................................................,"1,08,29,718","26,18,786","3,04,008","3,65,223","9,98,172","9,88,199",0,0,"5,41,752","20,36,278","58,010",0,0,0,0,0,0,"1,33,011",0,0,0,0,0,0,0,0,0,0,"23,50,260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,12,40,920"
4.2. Depósitos de entidades de crédito ..........................................................................................................,"4,76,18,113","5,06,14,982","2,06,14,424","37,97,075","1,07,95,483","83,67,828","6,74,123",0,"63,65,226","12,54,979","19,00,712","52,36,825","17,83,000","87,611","29,14,491","66,15,547","9,13,091","1,17,128","3,160","8,72,305","10,82,374","9,74,625","38,90,464","6,11,298","4,15,803","21,42,218","13,20,602",0,"15,24,529",183,0,0,"7,66,626","3,62,938","1,12,069","17,100","1,09,490","3,051","6,19,125","1,989","16,30,965",906,"11,423","28,731",157,"4,57,486","9,56,170","5,82,993","66,628","19,56,851","23,232","2,19,641",0,"18,68,008","3,75,483","3,294",0,"52,340","28,85,125","14,628","8,25,745","83,064","1,119",292,0,0,"93,505",0,0,0,0,0,630,0,"19,66,39,003"
4.3. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,"23,488",0,0,0,"11,012","10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54,754"
4.4. Depósitos de la clientela ......................................................................................................................................................................,"11,93,79,104","9,64,38,896","3,63,87,160","2,69,71,845","3,37,43,047","1,97,45,125","1,13,41,911",0,"77,85,239","18,68,298","78,03,145","60,00,466","48,01,612",0,"32,21,869","4,31,103","41,16,984","49,46,967","34,50,532","25,05,927","24,10,458","18,68,027","16,60,373","16,35,966","18,57,737","13,17,273","13,50,096",0,"37,298","12,75,266",0,0,"13,58,660","10,74,732","9,27,954","10,33,670","7,74,020","5,04,966","6,33,629","4,86,209","3,41,792","4,10,530","3,18,721","11,337","2,81,071","2,79,516","2,07,900","2,23,661","1,07,266",51,"1,53,313","2,16,655",55,0,"2,16,206","3,08,433","1,08,589","1,14,813","6,817","88,798",0,"1,85,670","39,827","3,211","17,423",0,"3,751",0,0,0,0,0,0,0,"41,47,90,970"
4.5. Débitos representados por valores negociables ..........................................................................................................,"3,44,57,699","2,46,10,642","1,18,83,747","1,02,74,237","37,17,185","50,00,665","28,26,324","91,39,040","4,779","60,83,407","1,20,513",0,"15,25,906","62,55,730","24,81,854","49,74,387","7,15,462","6,49,146",0,"41,702",0,"88,161",0,0,0,0,"52,992",0,"19,05,495",0,0,0,0,"4,295",0,0,0,0,"24,828",0,0,"50,642",0,0,"2,615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,68,91,453"
4.6. Pasivos subordinados ......................................................................................................................................................................,"1,24,52,196","1,42,13,032","22,43,951","13,16,357","13,30,997","7,33,044","7,21,254","10,10,520","4,89,704",0,"2,80,479","1,57,420",0,0,0,"1,55,826","2,61,042",0,"14,337",0,0,0,"22,650","31,497","36,312","73,575",0,"81,089","46,697",0,0,"27,341",0,0,0,"1,35,897",0,0,0,0,0,0,0,0,"4,031",0,"30,160",0,0,0,0,0,0,0,0,0,0,0,"6,051",0,0,0,0,0,0,"3,007",0,0,0,0,0,0,0,0,"3,58,78,466"
4.7. Otros pasivos financieros ......................................................................................................................................................................,"58,35,781","47,67,179","15,41,240","11,47,498","5,67,293","5,57,391","1,14,638",910,"1,97,028","34,560","1,51,554","2,08,468","64,519",0,"1,04,001","68,484","1,42,867","1,02,194","10,109","20,624","56,512","22,018","38,885","16,323","28,577","27,938","59,526","13,752",313,"30,979","28,740","44,830","6,71,490","10,699","11,121","16,234","2,093","1,891","12,943","17,761",177,"4,050","1,003",451,"2,238","1,309",701,655,"2,603","30,622","4,344",513,12,"88,453","12,322","5,608",33,"1,39,416","14,003","4,665","1,950","3,111","3,971",65,16,778,534,0,"24,649","37,754",13,6,36,19,"1,71,35,043"
10. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542
11. DERIVADOS DE COBERTURA ..........................................................................................................,"13,49,560","2,36,840","2,29,023","17,671","2,15,845","70,306","71,901",0,"23,963","5,09,830","41,622","62,801","4,986",0,444,"27,004","1,32,313","12,472","1,315",135,0,"1,035",0,191,0,"6,984",36,0,"1,75,253",0,0,0,0,19,"1,056",0,"2,178",0,0,0,230,0,0,0,0,0,0,231,"2,120",0,0,0,0,0,0,0,0,0,"11,775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32,09,139"
12. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.1. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2. Resto de pasivos ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14. PROVISIONES .............................................................................................................................................................................,"61,40,192","83,84,946","25,79,854","4,53,843","2,91,421","1,59,050","1,79,582",0,"1,47,084","30,545","30,996","65,618","56,293",376,"18,567","12,80,453","82,241","57,588","2,680","27,501","22,135","16,524",194,"29,208","1,896","78,293","24,257","17,813","1,499","1,074",66,"64,141",368,"24,329",190,57,219,"1,082","3,470","1,951","2,143",215,10,353,242,514,15,88,150,"1,496","1,830","1,801",246,"3,184",550,"2,933",17,28,"9,253",157,"4,648",823,102,"22,103",0,0,"4,714",103,33,0,33,"1,137",0,0,"2,03,36,517"
14.1. Fondos para pensiones y obligaciones similares ..........................................................................................................,"48,02,174","72,62,712","21,67,020","2,87,944","1,81,399",0,"1,19,568",0,"1,13,750","28,891","9,163","27,437","26,739",112,"2,807","66,870","33,582","2,187",223,"16,817","6,488","10,962",0,"17,711",0,"55,073","13,162","8,232",0,55,0,"59,438",77,"17,107",8,0,0,0,0,870,1,0,0,15,0,514,0,1,0,0,0,"1,000",70,0,0,0,0,0,"5,592",0,"4,648",0,0,193,0,0,0,16,0,0,0,327,0,0,"1,53,50,955"
14.2. Provisiones para impuestos ..........................................................................................................,0,0,0,"2,830","21,233","1,20,385","16,077",0,0,0,0,"14,265","3,334",0,0,0,0,0,0,"1,948",0,337,0,"6,924",0,0,0,0,0,0,0,0,0,105,0,57,0,440,0,0,70,0,0,0,0,0,0,11,0,0,0,0,0,"1,095",0,0,0,0,0,0,0,0,0,0,0,0,788,0,0,0,0,0,0,0,"1,89,899"
14.3. Provisiones para riesgos y compromisos contingentes ..........................................................................................................,"3,74,297","2,76,273","95,998","78,333","83,338","23,678","16,628",0,"16,063",119,"21,833","15,175","12,618",0,448,0,"10,040","7,242",58,"6,069","1,215","5,225",194,"3,075","1,896","5,391","6,697","2,081","1,471",0,0,26,189,775,0,0,219,571,"1,106",86,"2,072",215,10,5,242,0,15,1,150,0,"1,121",293,153,126,307,52,0,28,425,157,0,0,102,35,0,0,"1,569",1,33,0,1,468,0,0,"10,76,008"
14.4. Otras provisiones ......................................................................................................................................................................,"9,63,721","8,45,961","3,16,836","84,736","5,451","14,987","27,309",0,"17,271","1,535",0,"8,741","13,602",264,"15,312","12,13,583","38,619","48,159","2,398","2,667","14,433",0,0,"1,498",0,"17,829","4,398","7,500",28,"1,019",66,"4,677",102,"6,342",182,0,0,71,"2,364",995,0,0,0,333,0,0,0,75,0,"1,496",709,508,23,"1,964",243,"2,881",17,0,"3,236",0,0,823,0,"21,875",0,0,"2,357",86,0,0,32,342,0,0,"37,19,656"
15. PASIVOS FISCALES ..................................................................................................................................................................,"13,37,075","1,82,729","50,453","1,99,135","1,85,365","1,42,338","57,763",0,"41,519","2,09,961","43,437","42,041","54,646",0,0,564,"28,116","24,465",0,"24,487",404,"19,262","1,325",503,"6,547","11,316","11,176","4,609","30,532",47,5,"1,736","2,037","10,003",819,"3,355","4,522",802,"2,888",285,"7,353","6,871",0,"5,922","1,768",0,0,"3,474",861,0,575,"11,102",1,"17,928",0,"2,759",228,0,"3,622",7,0,"1,203",0,"1,719",0,"1,466",0,0,89,0,0,4,0,0,"28,03,219"
15.1. Corrientes ...........................................................................................................................................................................,0,0,0,"1,25,148","1,66,375",0,"10,209",0,0,0,0,"17,676","53,622",0,0,0,0,0,0,"24,185",0,"18,696",214,0,0,0,"10,987","4,609","4,083",0,0,"1,736","2,037","9,873",0,0,"1,341",524,"1,755",0,"7,353","1,476",0,"2,270",952,0,0,"3,459",861,0,0,"3,080",0,"17,928",0,0,0,0,0,0,0,0,0,"1,719",0,"1,466",0,0,89,0,0,0,0,0,"4,93,723"
15.2. Diferidos ............................................................................................................................................................................,"13,37,075","1,82,729","50,453","73,987","18,990","1,42,338","47,554",0,"41,519","2,09,961","43,437","24,365","1,024",0,0,564,"28,116","24,465",0,302,404,566,"1,111",503,"6,547","11,316",189,0,"26,449",47,5,0,0,130,819,"3,355","3,181",278,"1,133",285,0,"5,396",0,"3,652",816,0,0,15,0,0,575,"8,022",1,0,0,"2,759",228,0,"3,622",7,0,"1,203",0,0,0,0,0,0,0,0,0,4,0,0,"23,09,497"
16. PERIODIFICACIONES ..................................................................................................................................................................,"10,20,865","11,86,791","2,31,984","1,70,372","1,90,042","51,807","1,07,623",793,"1,10,066","22,131","84,624","77,337","33,003",151,"80,487","15,553","40,130","39,284","13,361","14,497","44,203","13,812","7,520","7,552","7,679","17,975","12,323","16,082","1,31,193","19,754","3,455","31,212","2,796","5,600","13,036","42,231","1,072","4,385",0,436,"2,034",594,762,"1,847",507,"2,679","1,403","1,719","2,719",50,"6,221","2,662",195,"15,639","9,410","1,748",217,0,"20,844","2,585",193,"1,609","2,569",191,183,"1,963",830,162,572,"32,433",84,72,0,5,"39,87,918"
17. OTROS PASIVOS ........................................................................................................................................................................,"7,482","8,08,716",275,"24,727","80,089","22,587","18,468",0,"8,121",373,"9,537",0,"6,999",0,"1,88,096","9,189",905,"4,589","4,614","2,653","3,231","2,829","13,608","9,710",999,14,"3,375","8,765","3,216","2,082",62,"12,348",115,"1,573",6,343,99,253,"5,503",221,"3,262",0,0,0,"1,282",0,"1,856",363,"4,013",1,0,245,0,0,0,0,0,0,209,105,35,0,0,44,0,2,0,0,0,847,0,0,0,0,"12,78,036"
17.1. Fondo Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.2. Resto ................................................................................................................................................................................,"7,482","8,08,716",275,"24,727","80,089","22,587","18,468",0,"8,121",373,"9,537",0,"6,999",0,"1,88,096","9,189",905,"4,589","4,614","2,653","3,231","2,829","13,608","9,710",999,14,"3,375","8,765","3,216","2,082",62,"12,348",115,"1,573",6,343,99,253,"5,503",221,"3,262",0,0,0,"1,282",0,"1,856",363,"4,013",1,0,245,0,0,0,0,0,0,209,105,35,0,0,44,0,2,0,0,0,847,0,0,0,0,"12,78,036"
18. CAPITAL CON NATURALEZA DE PASIVO FINANCIERO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL PASIVO,"25,95,87,545","22,07,38,503","7,78,93,862","4,48,21,903","5,27,02,374","3,80,93,504","1,79,32,546","1,02,44,539","1,57,21,438","1,20,71,182","1,05,25,612","1,23,20,906","83,33,580","66,40,283","90,10,272","1,35,79,784","64,40,254","60,86,918","35,00,108","35,12,696","36,59,120","30,08,515","59,88,541","23,42,303","23,57,096","36,76,923","28,34,990","22,58,553","62,06,285","13,29,385","9,89,992","29,18,028","28,08,808","14,94,435","10,66,309","12,48,888","8,93,732","5,16,510","13,02,386","5,10,523","19,87,956","4,73,808","3,31,919","48,641","2,93,911","7,41,504","11,98,205","8,13,184","2,91,621","19,89,071","1,89,587","4,70,540",509,"19,93,211","6,22,721","3,25,710","1,09,084","3,06,597","29,57,699","1,10,945","8,32,572","2,75,480","47,588","27,625","17,621","8,47,410","1,03,334",265,"49,725","71,035",130,"1,219",667,24,"89,47,00,249"
PATRIMONIO NETO , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
2. AJUSTES POR VALORACIÓN ......................................................................................................................................................................,"20,82,964","49,476","68,413","74,746","2,194","75,404","7,879",0,"10,914","2,048","39,771","41,609",101,0,140,"-7,351","18,005","2,102","2,597",102,-337,349,"1,979",507,0,"-2,259",349,306,"19,504",0,9,"-2,955",825,73,456,0,-25,439,"2,300",-38,0,"4,395",0,"6,782",532,0,35,0,1,0,673,"11,436","1,290",0,0,"7,275","21,550",0,-564,14,0,552,11,0,0,0,0,0,0,0,0,0,0,0,"25,46,578"
2.1. Activos financieros disponibles para la venta ..........................................................................................................,"21,05,761","47,612","21,037","72,862","2,194","75,315","7,981",0,"10,914","2,048","39,771","2,432",77,0,140,0,"18,005","2,054",0,102,-337,347,"1,979",507,0,720,349,306,"11,422",0,9,"-2,955",825,73,456,0,-3,439,"2,300",-38,0,"4,395",0,"6,782",532,0,35,0,0,0,673,"11,436","1,290",0,0,"7,275","21,550",0,0,14,0,552,11,0,0,0,0,0,0,0,0,0,0,0,"24,79,249"
2.2. Pasivos finan. a valor razonable con cambios en el patrim. neto ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
