Var,0182,0049,0030,0081,0075,0128,0072,0065,0093,0224,0004,1004,0019,0061,0042,0038,0129,0036,0082,0073,0097,0046,0231,0198,0095,0094,0086,0223,0130,0122,0185,0024,0227,0057,0216,0138,0233,0078,0059,0232,0186,0142,0228,0099,0217,0031,0229,0003,0125,0211,0226,0225,0058,0063,0220,0113,0009,0188,0136,0133,0011,0200,0021,0205,0219,0132,0184,0115,0121,0091,0083,,
17. ACTIVOS FISCALES ..................................................................................................................................................................,"32,26,628","38,53,376","10,48,619","7,33,990","3,19,276","2,34,993","1,62,042","2,88,948","91,793","1,19,591","60,746","18,211","1,03,564","60,631","26,031",0,41,"81,897","27,601",0,"23,167","38,384","7,419","1,868","7,653","4,170","26,285","9,750","50,053","32,734","5,580","16,344","11,658",589,"10,740","3,476","1,350","3,200","1,312","1,876","2,759",490,0,297,"7,435","3,549",266,115,"5,044","10,430",223,"11,554","1,097","5,415","3,406","1,117","30,236",380,319,"1,696","6,976",255,65,"6,931",611,16,23,0,121,198,0,"1,08,16,610",
17.1. Corrientes ..................................................................................................................................................................,"1,49,580","15,940","47,046","94,459","10,701","45,319","10,856","20,992","6,650","12,754","1,600",0,939,"1,411","6,483",0,0,"81,616","1,087",0,729,"10,138",450,958,726,"3,118","23,487","7,256","1,668","1,815",64,534,320,0,0,"1,413",39,396,226,299,71,411,0,0,0,"1,312",9,16,51,"5,273",219,0,105,788,381,"1,090",0,380,285,0,"6,976",17,23,31,585,0,1,0,0,0,0,"5,79,093",
17.2. Diferidos ..................................................................................................................................................................,"30,77,048","38,37,436","10,01,573","6,39,531","3,08,575","1,89,674","1,51,186","2,67,956","85,143","1,06,837","59,146","18,211","1,02,625","59,220","19,548",0,41,281,"26,514",0,"22,438","28,246","6,969",910,"6,927","1,052","2,798","2,494","48,385","30,919","5,516","15,810","11,338",589,"10,740","2,063","1,311","2,804","1,086","1,577","2,688",79,0,297,"7,435","2,237",257,99,"4,993","5,157",4,"11,554",992,"4,627","3,025",27,"30,236",0,34,"1,696",0,238,42,"6,900",26,16,22,0,121,198,0,"1,02,37,517",
18. PERIODIFICACIONES ..................................................................................................................................................................,"3,28,429","3,10,492","77,596","1,21,452","24,745","7,111","1,18,763","8,878","3,275","5,149","5,017",295,"40,890","7,841","6,036",0,0,"11,370","3,551","1,772","2,547","1,038",493,"2,528","2,056","2,381","28,211","5,692","2,582","19,485","19,746","1,361","1,398",0,3,892,"7,466",448,"1,845","14,069",82,"1,910",0,"3,493",887,0,206,5,111,56,"13,927",106,"6,002",0,"1,975",8,"9,759",0,33,"1,087","57,910","3,307",0,58,27,1,33,0,10,0,0,"12,97,896",
19. OTROS ACTIVOS ..................................................................................................................................................................,"4,39,506","4,75,843","5,766","16,779","47,108","4,934","18,595","2,101","17,325","4,273","8,709",43,"5,975","4,318","10,355",0,0,"17,019","3,253","6,738","1,863","1,233",7,"43,843","4,184",0,"17,441","6,490","26,048","28,843",255,531,528,40,1,384,"14,541",0,"4,874","10,338",0,"1,117",0,254,"2,206",259,"41,994",0,35,69,0,"12,176",0,7,13,0,280,1,0,171,439,0,0,"2,907",568,0,22,0,0,0,0,"13,12,602",
TOTAL ACTIVO ,"35,48,65,610","36,33,88,544","11,63,19,422","7,56,81,351","7,96,30,872","5,21,04,730","2,50,32,503","3,02,66,813","1,93,73,254","2,20,66,124","1,23,66,888","1,30,87,487","1,72,63,689","89,15,090","98,98,530","81,97,905","56,30,789","1,00,59,727","51,60,650","45,65,590","45,95,806","39,41,837","1,00,21,460","84,85,901","41,29,521","31,02,472","73,05,436","30,92,587","76,57,807","36,71,419","24,76,215","22,64,262","16,84,959","19,86,276","23,78,229","16,22,474","14,73,224","7,90,016","10,42,147","9,49,372","6,16,878","5,79,875",0,"4,89,860","19,99,111","4,64,644","11,23,629","3,95,320","12,83,350","7,14,631","13,47,877","34,51,782","3,56,273","39,95,645","4,62,080","3,27,169","63,56,261","1,68,829","7,62,867","98,282","2,68,109","71,114","46,865","12,65,083","1,14,449","33,455","1,23,193","20,568","17,004","12,791","9,105","1,33,35,23,087",
PASIVO Y PATRIMONIO NETO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PASIVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. CARTERA DE NEGOCIACIÓN ......................................................................................................................................................................,"1,85,44,931","3,67,21,286","34,36,220","2,81,039","8,10,065","9,37,537","71,792","58,638","10,203","49,122","1,02,076","47,524","6,39,204","8,103","38,988","4,64,420","4,81,541","3,989","2,621",0,"2,303","1,359","1,12,961","3,30,105","25,108","1,05,112","93,231",0,0,22,"27,163",433,151,0,0,311,0,0,263,0,282,105,0,0,0,0,6,0,"1,037","3,857","15,467",0,4,0,18,0,0,0,1,0,112,0,0,0,0,0,0,0,0,0,0,"6,34,28,710",
1.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,01,028",0,"96,689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,97,717",
1.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.3. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.4. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.5. Derivados de negociación ......................................................................................................................................................................,"1,73,83,423","3,49,58,518","33,39,341","2,81,039","7,23,011","1,32,893","71,792","58,638","10,203","49,122","1,02,076","47,524","6,39,204","8,103","38,988","4,64,420","4,81,541","3,989","2,621",0,"2,303","1,359","1,12,961","1,29,077","25,108","8,423","93,231",0,0,22,"27,163",433,151,0,0,311,0,0,263,0,0,105,0,0,0,0,6,0,"1,037","3,857","15,467",0,4,0,18,0,0,0,1,0,112,0,0,0,0,0,0,0,0,0,0,"5,92,17,858",
1.6. Posiciones cortas de valores ..........................................................................................................,"11,61,508","17,62,768","96,879",0,"87,054","8,04,644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39,13,135",
2. OTROS PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,"2,30,84,972",0,0,0,0,"2,06,082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34,662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,33,25,716",
2.1. Depósitos de entidades de crédito ..........................................................................................................,0,"1,93,06,174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,93,06,174",
2.2. Depósitos de la clientela ......................................................................................................................................................................,0,"37,78,798",0,0,0,0,"2,06,082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34,662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40,19,542",
2.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3. PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PATRIM. NETO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4. PASIVOS FINANCIEROS A COSTE AMORTIZADO ..........................................................................................................,"30,36,29,635","25,32,01,119","10,47,04,180","7,00,58,490","7,38,33,506","4,91,86,080","2,28,35,012","2,83,75,619","1,79,47,548","1,76,76,300","1,09,55,846","1,24,69,314","1,56,92,350","80,65,226","90,95,694","76,32,911","50,78,101","97,71,338","45,30,827","44,85,570","40,86,629","37,27,798","93,82,154","79,41,465","37,71,597","29,01,849","68,65,722","26,81,818","71,57,733","31,73,379","22,17,558","19,98,092","15,22,992","18,83,721","21,18,455","15,13,584","13,38,743","7,11,760","9,96,003","8,03,550","4,96,563","5,02,536",0,"4,53,439","19,34,009","4,32,984","10,06,359","3,38,175","12,16,756","5,41,757","12,23,107","31,21,275","2,64,276","36,24,067","4,28,946",49,"61,54,556","1,16,461","5,60,331",754,"1,20,625","45,180","21,046","12,25,316","88,251",0,"2,107",9,3,807,12,"1,11,99,39,024",
4.1. Depósitos de bancos centrales ..........................................................................................................,"2,29,83,751","1,77,70,532","19,55,659","4,08,358",0,"16,05,440","1,60,905","14,225","5,47,655",0,0,"41,86,355",0,"2,00,304",0,0,0,0,0,0,0,0,"29,44,460","61,596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,28,67,583",
4.2. Depósitos de entidades de crédito ..........................................................................................................,"4,68,52,129","2,77,61,289","1,55,51,273","43,46,299","1,05,82,742","46,57,897","17,47,820","61,33,393","19,21,934","73,39,357","9,05,902","2,59,120","72,86,339","1,19,832","1,71,690",0,"84,795","31,62,802","6,35,592","11,576","10,62,037","6,97,118","35,96,881","56,30,550","12,17,046","3,05,164","39,38,137","1,325","53,21,942","15,30,932","5,94,644","3,42,215","2,37,027",794,"13,34,729","7,31,682","1,53,800","5,435","1,78,776","34,348","20,348","6,209",0,"3,582","15,74,019",275,"5,98,439","11,974","8,61,540","3,01,900","7,90,464","30,93,002","54,346","35,47,145","1,38,645",0,"53,80,188",0,"5,53,845",702,831,518,0,"12,19,869","62,715",0,0,0,0,807,0,"18,46,67,726",
4.3. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,"23,257",0,0,0,"10,695","10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54,206",
4.4. Depósitos de la clientela ......................................................................................................................................................................,"17,28,07,368","12,91,40,181","6,31,26,472","3,95,03,469","4,27,70,724","3,08,63,264","1,35,64,018","2,14,60,557","1,27,90,557","6,48,380","79,94,777","20,19,027","76,68,655","63,65,717","58,38,505",0,0,"61,76,960","38,50,627","44,27,912","28,04,608","27,87,758","2,16,182","21,08,801","24,05,774","22,57,184","27,94,093","24,79,076","17,81,518","15,78,067","16,14,696","16,20,372","12,83,830","18,54,142","7,83,575","6,54,588","11,80,200","6,96,865","6,56,706","6,58,795","4,52,146","4,93,430",0,"4,44,343","3,13,572","4,16,090","4,07,121","3,26,096","3,52,646","2,10,961","4,20,481",0,"2,02,703",51,"2,86,087",37,"7,60,132","1,16,424","5,732",0,0,"43,961","21,028",821,"7,718",0,211,0,0,0,0,"60,85,15,791",
4.5. Débitos representados por valores negociables ..........................................................................................................,"4,42,47,687","3,81,33,037","1,98,89,000","2,27,81,683","1,80,47,006","1,05,03,264","65,15,009",0,"19,10,203","85,44,864","20,03,345","59,48,638","56,109","13,05,683","26,66,371","66,17,986","49,63,183",0,"20,500",0,"1,94,943","28,627","25,37,359","1,00,869","1,12,979",0,0,0,0,0,0,"24,722",0,0,0,"1,14,135",0,"2,113",0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,72,69,940",
4.6. Pasivos subordinados ......................................................................................................................................................................,"1,25,93,214","2,98,53,900","20,75,096","22,11,979","17,76,685","9,14,740","7,00,461","6,18,100","5,93,384","6,58,644",0,0,"3,95,775",0,"3,10,102","10,12,921","30,121",0,0,"14,008",0,"1,78,743","57,574","10,675",0,0,0,"1,81,029","31,462","27,353",0,0,0,0,0,0,0,0,"1,50,000",0,0,0,0,0,"45,190","10,021",0,0,0,0,0,0,0,0,0,0,"6,029",0,0,0,0,0,0,"3,049",0,0,0,0,0,0,0,"5,44,60,255",
4.7. Otros pasivos financieros ......................................................................................................................................................................,"41,22,229","1,05,42,180","21,06,680","8,06,702","6,45,654","6,31,475","1,46,799","1,49,344","1,83,815","4,85,055","51,822","56,174","2,85,472","73,690","1,09,026","2,004",2,"4,31,576","24,108","32,074","25,041","35,552","29,698","18,720","35,798","3,39,501","1,33,492","20,388","22,811","37,027","8,218","10,783","2,135","28,785",151,"13,179","4,743","7,347","10,521","1,10,407","24,069","2,897",0,"5,514","1,228","5,973",799,105,"2,570",553,"12,162","28,273","7,227","76,871","4,214",12,"8,207",37,754,52,"1,19,794",701,18,"1,577","17,818",0,"1,896",9,3,0,12,"2,21,03,523",
10. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,"-5,16,725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-5,16,725",
11. DERIVADOS DE COBERTURA ..........................................................................................................,"17,65,556","24,45,014","10,90,740","5,79,715","6,28,214","22,028","1,38,957","1,84,960","81,075","78,455","95,322","2,54,172","67,686","91,530","3,712",0,0,36,"42,936","4,067","33,415","44,450","2,90,553",0,"30,459",0,0,0,"1,510",0,"8,823","17,805",0,0,"19,014",0,"48,806",0,"2,584",0,0,0,0,0,0,0,"5,406",0,334,0,0,0,0,"13,115",0,0,"9,799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"81,00,248",
12. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.1. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.2. Resto de pasivos ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14. PROVISIONES .............................................................................................................................................................................,"66,36,849","82,12,056","25,63,791","3,97,132","2,47,391","1,50,017","1,56,697","1,28,958","48,247","62,393","36,744","27,053","72,844","57,282","86,430",0,106,"27,924","20,062","2,496","15,549","3,518","2,546","1,141","19,900",746,"20,737",57,"60,311","65,629","2,022","14,059",625,"1,282","1,233","3,788",302,449,"2,509",749,"2,181","1,004",0,128,12,602,162,11,784,"2,284","1,425","4,362","2,206",983,919,179,"11,394",43,"2,514","4,248",0,89,0,0,53,124,72,32,475,0,0,"1,91,87,910",
14.1. Fondos para pensiones y obligaciones similares ..........................................................................................................,"51,84,026","72,89,918","23,00,494","2,45,518","1,14,588","4,013","91,073","82,466","12,477","58,122","18,379","23,141","24,034","5,378","19,774",0,106,"3,779","11,445",307,"7,557",0,10,0,"9,083",44,"7,046",0,"37,283","64,443",0,"11,771",7,39,9,109,25,0,0,0,669,0,0,0,0,0,6,0,683,"1,248",0,0,0,0,0,87,"6,715",0,0,"4,248",0,0,0,0,0,37,72,0,397,0,0,"1,56,40,626",
14.2. Provisiones para impuestos ..........................................................................................................,0,0,0,"2,830","21,113",0,"17,981",0,0,0,"3,046",0,"13,579",0,0,0,0,0,"2,865",0,895,0,0,0,7,0,0,57,"13,058",0,0,274,0,0,30,0,0,0,0,0,0,206,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,"76,460",
14.3. Provisiones para riesgos y compromisos contingentes ..........................................................................................................,"5,24,863","5,10,387","1,15,923","85,987","1,10,485","34,108","20,699","24,619","35,770","1,105","14,176",143,"26,660","10,788","14,769",0,0,201,"5,752",4,"7,097","3,518","2,536","1,141","7,312",517,"2,316",0,"8,700",87,"2,022",814,0,1,"1,194","1,507",277,449,226,117,262,727,0,128,10,602,1,11,101,"1,036",712,53,999,0,0,36,"2,165",43,"1,917",0,0,89,0,0,53,1,0,0,33,0,0,"15,85,249",
14.4. Otras provisiones ......................................................................................................................................................................,"9,27,960","4,11,751","1,47,374","62,797","1,205","1,11,896","26,944","21,873",0,"3,166","1,143","3,769","8,571","41,116","51,887",0,0,"23,944",0,"2,185",0,0,0,0,"3,498",185,"11,375",0,"1,270","1,099",0,"1,200",618,"1,242",0,"2,172",0,0,"2,283",632,"1,250",71,0,0,2,0,0,0,0,0,713,"4,309","1,207",983,919,56,"2,514",0,233,0,0,0,0,0,0,86,0,32,45,0,0,"18,85,575",
15. PASIVOS FISCALES ..................................................................................................................................................................,"17,14,627","1,92,999","17,382","94,766","1,18,364","75,304","1,34,792","58,328","61,879","1,58,310","29,387",0,"17,764","25,152","28,617",0,233,0,"13,075",21,"12,217","1,566","8,262","1,321","15,698","5,561",346,"1,268",142,"17,070","15,761","5,156",36,"7,570","4,123","3,043","1,405","7,070",178,0,175,"1,212",0,12,500,833,255,323,"1,134","25,653",4,"5,080","1,233","4,263",969,"38,419","3,814","3,879",0,"20,303","12,483",287,115,"1,622",0,143,0,0,95,0,0,"29,71,599",
15.1. Corrientes ...........................................................................................................................................................................,0,0,0,"37,973","87,669","39,892",0,"41,120","28,405","12,765","29,155",0,"13,919","5,492","12,015",0,233,0,"13,058",0,"12,076",0,107,862,"15,693","3,951",0,837,0,"7,636",1,"5,145",0,"7,570","4,122","3,043","1,405","1,919",6,0,0,"1,168",0,0,447,0,254,292,"1,134","6,360",0,"4,660",0,0,656,0,"2,651",0,0,0,"12,483",287,115,"1,622",0,143,0,0,95,0,0,"4,18,436",
15.2. Diferidos ............................................................................................................................................................................,"17,14,627","1,92,999","17,382","56,793","30,695","35,412","1,34,792","17,208","33,474","1,45,545",232,0,"3,845","19,660","16,602",0,0,0,17,21,141,"1,566","8,155",459,5,"1,610",346,431,142,"9,434","15,760",11,36,0,1,0,0,"5,151",172,0,175,44,0,12,53,833,1,31,0,"19,293",4,420,"1,233","4,263",313,"38,419","1,163","3,879",0,"20,303",0,0,0,0,0,0,0,0,0,0,0,"25,53,163",
16. PERIODIFICACIONES ..................................................................................................................................................................,"8,66,699","11,83,881","3,54,196","2,06,166","1,96,086","94,854","85,877","1,73,712","44,568","18,704","32,553",604,"94,242","28,847","44,188",432,0,"19,870","14,955","4,917","14,705","8,315","6,098","10,499","11,483","4,775","36,161","9,342","13,494","31,855","11,148","5,190","8,444","2,243","1,372","3,701","4,291",869,"1,922",0,"1,069","3,793",0,"3,372","3,809","1,734","1,543",7,"1,686","3,713","17,755","24,958","10,462",219,854,0,"9,566",486,607,224,"56,422","2,108",4,"2,202",214,0,119,20,0,144,5,"37,98,353",
17. OTROS PASIVOS ........................................................................................................................................................................,"1,02,735","4,64,642","2,63,827","9,023","59,074","60,226","2,547","2,87,793","24,474","10,351","6,756",4,0,"3,474",41,0,0,"8,742","2,799","1,114","4,217",498,"5,194","6,231","4,106",0,"18,653","1,451","15,974","60,750",81,"1,004",678,178,79,"2,989","4,182",0,176,"8,905",232,799,0,2,"2,386",5,"41,876",0,0,38,0,0,0,1,38,5,"1,478",0,0,169,545,0,0,15,0,0,1,218,0,0,0,"14,90,776",
17.1. Fondo Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17.2. Resto ................................................................................................................................................................................,"1,02,735","4,64,642","2,63,827","9,023","59,074","60,226","2,547","2,87,793","24,474","10,351","6,756",4,0,"3,474",41,0,0,"8,742","2,799","1,114","4,217",498,"5,194","6,231","4,106",0,"18,653","1,451","15,974","60,750",81,"1,004",678,178,79,"2,989","4,182",0,176,"8,905",232,799,0,2,"2,386",5,"41,876",0,0,38,0,0,0,1,38,5,"1,478",0,0,169,545,0,0,15,0,0,1,218,0,0,0,"14,90,776",
18. CAPITAL CON NATURALEZA DE PASIVO FINANCIERO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOTAL PASIVO,"33,32,61,032","32,55,05,969","11,19,13,611","7,16,26,331","7,58,92,700","5,05,26,046","2,36,31,756","2,92,68,008","1,82,17,994","1,80,53,635","1,12,58,684","1,27,98,671","1,65,84,090","82,79,614","92,97,670","80,97,763","55,59,981","98,31,899","46,27,275","44,98,185","41,69,035","37,87,504","98,07,768","82,90,762","38,78,351","30,18,043","70,34,850","26,93,936","72,49,164","33,48,705","22,82,556","20,41,739","15,32,926","18,94,994","21,44,276","15,27,416","14,32,391","7,20,148","10,03,635","8,13,204","5,00,502","5,09,449",0,"4,56,953","19,40,716","4,36,158","10,55,607","3,38,516","12,21,731","5,77,302","12,57,758","31,55,675","2,78,181","36,42,648","4,31,744","38,652","61,90,607","1,20,869","5,63,453","25,698","1,90,187","47,664","21,165","12,29,155","88,518",267,"2,299",279,573,951,17,"1,24,17,25,611",
PATRIMONIO NETO ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. AJUSTES POR VALORACIÓN ......................................................................................................................................................................,"28,88,070","2,08,611","-1,51,275","40,642","13,411","-38,017","2,20,036","-14,626","27,100","18,929",45,"-7,147","-21,910",-613,"18,175",0,0,94,2,-812,217,"-18,666","16,262",964,12,"3,756","2,180",0,-17,-343,197,5,"-1,407",0,4,"-3,586",0,"6,740",151,-22,-743,-72,0,26,114,945,3,73,0,"41,628",0,0,"2,427",0,1,"89,645",0,"20,141",0,0,0,0,0,0,-25,0,0,0,0,0,0,"33,61,325",
2.1. Activos financieros disponibles para la venta ..........................................................................................................,"29,49,993","1,18,120","-50,359","43,570","5,964","-38,391","2,20,036","-13,004","27,100",0,45,"-7,147","7,194",-553,"18,173",0,0,94,2,0,217,"-18,666","17,080",964,12,"3,756","2,180",0,-17,-343,126,5,"-1,407",0,4,"-3,586",0,"6,740",151,-22,-743,-72,0,26,114,945,3,73,0,"41,628",0,0,"2,427",0,1,"89,645",0,"20,141",0,0,0,0,0,0,-25,0,0,0,0,0,0,"34,42,194",
2.2. Pasivos finan. a valor razonable con cambios en el patrim. neto ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3. Coberturas de los flujos de efectivo ..........................................................................................................,"-80,037","12,730","-1,00,916",-866,"7,447",0,0,"-1,622",0,"18,929",0,0,"-29,104",0,2,0,0,0,0,-812,0,0,-818,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,74,996",
2.4. Coberturas de inversiones netas en negocios en el extranjero ..........................................................................................................,0,"77,761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"77,761",
2.5. Diferencias de cambio ......................................................................................................................................................................,"18,114",0,0,"-2,062",0,374,0,0,0,0,0,0,0,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,366",
2.6. Activos no corrientes en venta ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
