Var,0182,0049,0030,0075,0081,0128,0072,0065,0093,0038,0224,1004,0019,0004,0129,0061,0036,0042,0073,0082,0231,0086,0097,0046,0130,0198,0094,0095,0223,0112,0131,0122,0227,0024,0057,0228,0138,0185,0078,0216,0142,0186,0059,0003,0125,0031,0217,0211,0229,0233,0232,0225,0063,0058,0220,0226,0113,0099,0009,0188,0133,0200,0021,0205,0011,0219,0132,0184,0115,0121,0136,0091,0083,
16.2. Otro activo intangible ......................................................................................................................................................................,"55,947",448,"32,588","9,967","3,813",577,"7,395","5,080",397,0,"3,313",0,0,187,0,721,0,0,0,124,44,"7,057",62,"6,173","3,161",439,635,62,308,77,"10,693","9,229",0,63,0,708,260,0,0,0,178,151,"6,949",0,99,1,238,0,63,17,"3,332",98,0,403,81,437,0,"1,336","2,114",0,24,"1,160",0,1,"1,287",23,0,0,0,0,0,0,0,"1,77,520"
17. ACTIVOS FISCALES ..................................................................................................................................................................,"37,38,354","29,81,139","6,22,135","4,65,369","7,31,122","2,43,129","2,19,668","3,59,203","83,946",0,"38,326","36,021","1,17,618","90,996",251,"64,765","1,920","37,724",1,"40,912","8,080","6,708","32,477","43,892","19,659","3,730","2,903","16,858","2,023","79,510","24,026","49,601","29,982","26,755","15,334","1,008","3,338","1,915","3,249","15,098",434,"5,581","1,019",290,"4,166","1,646","6,119","4,289","4,522","2,758",888,"3,056","2,884","1,233","2,519",506,"1,269",730,"26,359",61,"2,067",244,113,"4,358","1,239",51,137,0,0,173,839,374,0,"1,03,38,669"
17.1. Corrientes ..................................................................................................................................................................,"2,03,997","46,607","18,192","91,465","34,881","59,762","47,809","11,985","15,543",0,"2,013","11,111","11,609","16,757",196,"3,179",61,"3,410",1,"7,993","3,132",173,"6,729","8,566","2,144","2,761","1,963","6,287","1,638","1,614","1,414","9,017",323,"4,136","12,479",327,"1,079",618,681,"1,643",367,14,82,187,0,222,641,785,999,714,888,0,472,74,370,418,"1,237",730,"3,344",48,730,86,38,82,"1,239",25,125,0,0,53,331,0,0,"6,67,596"
17.2. Diferidos ..................................................................................................................................................................,"35,34,357","29,34,532","6,03,943","3,73,904","6,96,241","1,83,367","1,71,859","3,47,218","68,403",0,"36,313","24,910","1,06,009","74,239",55,"61,586","1,859","34,314",0,"32,919","4,948","6,535","25,748","35,326","17,515",969,940,"10,571",385,"77,896","22,612","40,584","29,659","22,619","2,855",681,"2,259","1,297","2,568","13,455",67,"5,567",937,103,"4,166","1,424","5,478","3,504","3,523","2,044",0,"3,056","2,412","1,159","2,149",88,32,0,"23,015",13,"1,337",158,75,"4,276",0,26,12,0,0,120,508,374,0,"96,71,073"
18. PERIODIFICACIONES ..................................................................................................................................................................,"3,50,398","5,94,912","78,366","55,093","75,820","41,737","44,641","7,334","8,139",0,"6,530",101,"31,631","6,439",0,"3,965","9,136","3,572","4,096","3,473","11,399","30,401","2,665","1,945","3,993","1,244","2,152","1,949","2,058","6,340","6,858","12,952","1,508","1,748","4,837","1,859",654,"3,325",757,36,"2,536",288,"1,580",60,385,131,509,98,259,"4,955","22,645",429,0,"2,734","2,711","11,880",7,"1,553","1,781",16,223,"1,095",3,162,"13,206",51,0,117,0,5,83,0,2,"14,93,567"
19. OTROS ACTIVOS ..................................................................................................................................................................,"6,60,979","9,66,240","11,533","52,315","23,777","63,271","34,729","18,313","44,543",0,"6,278",109,923,"9,597",1,"2,125","1,85,537","18,244",621,"8,715",0,"44,582","1,410","2,740","14,539","53,707","3,674","4,109","1,239",21,288,"15,163",813,"2,107",884,"2,004","1,096","11,021",0,489,851,0,"3,298",0,0,397,1,64,319,"11,144","3,696","4,253",6,0,53,0,26,149,"1,525",0,4,0,0,809,28,492,1,8,0,1,0,0,0,"22,94,861"
TOTAL ACTIVO ,"29,38,55,394","26,39,71,601","9,88,98,305","6,27,20,279","5,94,10,928","4,42,57,747","2,21,51,021","2,24,58,711","1,38,17,576","92,36,568","1,78,77,924","1,25,82,357","1,48,15,162","1,04,25,724","73,86,411","80,85,575","71,76,417","84,12,017","37,39,198","44,90,989","69,26,669","44,59,801","37,78,802","32,20,791","33,05,556","71,32,342","29,37,861","33,79,716","20,97,719","54,61,335","31,12,943","37,21,062","13,61,078","18,17,190","7,65,787","13,47,002","15,24,931","9,90,211","6,23,740","22,84,677","5,31,708","5,55,681","6,77,660","4,00,813","10,06,005","3,50,560","16,49,585","5,33,412","10,20,465","4,66,271","9,42,767","24,51,136","27,52,504","3,37,190","3,26,078","12,13,430","3,24,225","1,63,998","33,29,110","1,57,560","11,91,700","71,350","43,889","10,21,656","1,58,450","65,550","32,916","25,249","19,846","16,738","1,08,544","12,779","9,115","1,06,79,87,057"
PASIVO Y PATRIMONIO NETO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
PASIVO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1. CARTERA DE NEGOCIACIÓN ......................................................................................................................................................................,"1,26,67,651","1,84,35,971","25,26,385","4,70,413","99,987","22,87,646","28,222","7,560",382,"2,61,270","5,864","24,011","4,10,491",287,"3,10,519","3,199","3,546","34,699",0,351,"2,683","80,188",191,"3,736",0,"2,92,323","4,26,538","3,688",0,"4,285","27,214","32,25,302",152,100,0,0,784,0,207,0,83,520,686,0,262,0,0,"2,275",0,0,0,0,0,15,50,"5,895",0,0,"1,257","1,00,426",0,0,0,0,4,0,0,0,0,0,0,0,0,"4,17,57,318"
1.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,94,603","4,19,535",0,0,0,0,"19,01,054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,15,192"
1.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,24,248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,00,426",0,0,0,0,0,0,0,0,0,0,0,0,0,"14,24,674"
1.4. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5. Derivados de negociación ......................................................................................................................................................................,"1,07,80,852","1,70,25,893","24,40,771","4,05,968","99,987","1,14,978","28,222","7,560",382,"2,61,270","5,864","24,011","4,10,491",287,"3,10,519","3,199","3,546","34,699",0,351,"2,683","80,188",191,"3,736",0,"97,720","7,003","3,688",0,"4,285","27,214",0,152,100,0,0,784,0,207,0,83,202,686,0,262,0,0,"1,217",0,0,0,0,0,15,50,"5,895",0,0,"1,257",0,0,0,0,0,4,0,0,0,0,0,0,0,0,"3,21,96,472"
1.6. Posiciones cortas de valores ..........................................................................................................,"18,86,799","14,10,078","85,614","64,445",0,"21,72,668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,"1,058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"56,20,980"
2. OTROS PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,"2,58,156",0,0,0,0,"9,84,370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,42,526"
2.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2. Depósitos de la clientela ......................................................................................................................................................................,0,"2,58,156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,58,156"
2.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,"9,84,370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,84,370"
3. PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PATRIM. NETO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4. PASIVOS FINANCIEROS A COSTE AMORTIZADO ..........................................................................................................,"25,72,11,837","20,52,63,012","8,94,94,683","5,77,89,211","5,50,41,144","4,01,93,861","1,95,24,363","2,11,36,265","1,28,43,913","88,76,154","1,39,18,377","1,19,39,782","1,35,49,937","93,24,801","70,06,398","73,22,669","67,13,105","77,28,555","36,75,857","39,46,736","65,06,725","40,79,907","33,46,110","30,48,889","29,20,986","66,51,514","24,32,279","31,06,804","17,28,714","50,62,834","29,50,545","81,848","12,13,132","15,85,178","5,81,404","12,93,621","14,21,268","9,43,889","5,57,348","20,71,513","4,56,270","4,91,398","6,40,253","3,46,177","9,44,663","3,23,133","15,91,108","4,16,754","9,60,206","4,21,295","7,98,271","21,81,007","24,68,048","2,62,032","2,92,086","11,45,338",70,"1,30,952","31,42,405",466,"11,16,912","47,193","18,817","9,81,751","91,452","41,405",0,"1,016",5,4,"94,793","1,280",20,"92,34,91,748"
4.1. Depósitos de bancos centrales ..........................................................................................................,"1,48,93,318","16,19,810","11,50,540",0,"3,40,026",24,"5,40,000","3,51,192","40,022",0,0,"29,01,590",0,0,0,"3,00,506",0,"2,08,612",0,0,"23,28,974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,46,87,622"
4.2. Depósitos de entidades de crédito ..........................................................................................................,"4,62,26,041","3,76,64,384","2,29,78,119","1,03,10,956","51,99,094","61,40,204","21,13,276","67,07,276","18,26,862",0,"66,08,698","8,18,571","61,91,135","19,16,264","95,538","1,27,942","27,74,101","12,10,572","12,321","8,53,566","16,90,781","21,06,349","9,56,480","8,43,475","11,41,308","47,86,410","69,503","12,45,821","95,000","20,73,297","13,09,520",0,"1,31,940","3,18,739",352,"2,08,611","7,06,034","3,13,866",681,"14,52,328","4,163",678,"1,30,187","11,636","6,54,064",171,"12,81,153","1,65,861","6,25,349","1,30,314","3,14,481","20,81,386","24,67,978","41,925","76,099","8,23,407",0,59,"31,23,106",0,"11,15,635",585,0,"9,72,247",947,"9,909",0,476,0,0,"91,789",736,0,"19,33,49,756"
4.3. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,"23,252",0,"2,94,023","10,648",0,"3,09,999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,48,176"
4.4. Depósitos de la clientela ......................................................................................................................................................................,"13,91,17,466","11,78,67,966","4,32,46,380","3,68,56,537","2,87,39,944","2,39,37,239","1,24,05,205","1,32,96,177","95,02,913",0,"1,85,536","22,26,349","66,51,343","58,92,533",0,"59,52,411","37,85,895","43,19,705","36,27,556","30,00,186","96,868","18,65,811","21,42,042","20,77,178","17,12,484","18,01,507","18,38,861","17,12,620","14,61,870","28,50,115","15,53,038",0,"10,78,796","12,20,401","5,80,472","10,43,824","6,41,086","6,24,965","4,98,568","6,17,952","4,48,687","4,66,212","4,96,811","3,34,421","2,88,554","3,03,376","2,63,722","2,33,423","3,32,650","2,80,367","4,61,342",0,51,"2,09,385","2,11,565","3,06,217",57,"1,28,311","2,493",0,0,"45,894","18,796","4,495",0,"13,636",0,487,0,0,"2,364",0,0,"49,08,83,115"
4.5. Débitos representados por valores negociables ..........................................................................................................,"3,90,13,567","2,40,41,241","1,70,07,413","80,44,551","1,68,73,389","78,99,992","34,56,107",0,"8,20,445","78,70,380","69,45,222","59,43,724","1,37,819","13,69,594","68,80,695","7,58,857",0,"14,75,828",0,"32,490","23,31,265",0,"1,92,532",0,0,0,0,"76,051",0,0,0,0,0,"20,155",0,0,"30,857",0,"51,756",0,0,0,0,0,0,"1,822",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,12,75,752"
4.6. Pasivos subordinados ......................................................................................................................................................................,"1,12,46,712","1,65,76,073","21,82,503","15,49,321","20,17,374","8,89,923","7,01,977","5,22,845","2,80,814","10,04,531","1,55,598",0,"2,55,724",0,"30,165",0,0,"3,85,148","14,306",0,"47,556",0,0,"66,200","31,719","10,576",0,0,"1,60,377","73,397","79,579","27,422",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,044","45,348",0,0,0,0,0,0,0,0,0,0,0,"6,040",0,0,0,0,"3,043",0,0,0,0,0,0,0,0,0,"3,83,74,315"
4.7. Otros pasivos financieros ......................................................................................................................................................................,"66,91,481","74,93,538","26,35,705","10,17,198","18,71,317","10,16,480","3,07,798","2,58,775","3,72,857","1,243","23,323","49,548","3,13,916","1,46,410",0,"1,82,953","1,53,109","1,28,690","21,674","60,494","11,281","1,07,747","55,056","62,036","35,475","42,767","5,23,915","72,312","11,467","66,025","8,408","54,426","2,396","25,883",580,"41,186","43,291","5,058","6,343","1,233","3,420","24,508","13,255",120,"2,045","7,720",885,"4,462","2,207","10,614","22,448","99,621",19,"10,722","4,422","15,714",13,"2,582","10,766",466,"1,277",714,21,"1,966","90,505","17,860",0,53,5,4,640,544,20,"2,42,73,012"
10. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. DERIVADOS DE COBERTURA ..........................................................................................................,"19,64,889","13,58,391","6,65,213","3,37,533","2,23,951","3,669","54,573","2,711","31,763",0,"57,205","2,96,839","49,987","11,896",0,"53,390",46,"71,000","7,025","6,061","2,59,924",0,"4,698","2,564","1,587",195,0,"2,504",0,"4,723",0,0,"2,204","1,388",0,0,0,"3,878",0,"1,605",0,0,0,0,424,0,0,0,690,"3,259",0,0,"5,325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54,91,110"
12. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.1. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2. Resto de pasivos ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14. PROVISIONES .............................................................................................................................................................................,"61,36,122","79,79,745","24,96,961","2,76,255","4,33,656","1,56,132","1,86,041","1,36,598","34,004",0,"66,575","28,085","71,365","43,486",139,"55,934","9,743","77,224","2,609","23,642","1,710","19,162","16,113","3,201","41,141",269,214,"22,645",57,"1,33,165","17,642","59,463",77,"20,722","1,083",308,"3,625",229,332,"1,212","2,526","1,625","1,226",5,802,345,12,"2,035",62,164,975,"2,220","1,045","1,862",872,"1,377",307,177,"9,223",45,"4,492",73,0,0,0,13,140,50,33,"1,148","3,079",0,0,"1,85,92,619"
14.1. Fondos para pensiones y obligaciones similares ..........................................................................................................,"47,42,061","72,67,697","21,55,093","1,50,511","2,51,774",0,"1,26,307","1,01,076","9,096",0,"62,909","26,422","29,386","23,742",139,"2,771","3,144","28,363",260,"15,285",0,"6,285","9,908",0,"25,062",0,45,"11,980",0,"58,096","9,384","58,029",18,"15,467",63,146,0,0,0,11,0,0,0,0,621,0,0,"1,064",11,0,0,0,0,0,0,0,107,0,"4,903",0,"4,492",0,0,0,0,0,53,50,0,344,0,0,0,"1,52,02,175"
14.2. Provisiones para impuestos ..........................................................................................................,0,0,0,"24,871","2,830",0,"16,362",0,0,0,0,0,"14,040","3,418",0,0,0,0,0,"2,051",0,0,640,0,"10,399",0,0,0,57,0,0,0,0,180,0,0,0,0,0,45,440,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,0,0,"76,159"
14.3. Provisiones para riesgos y compromisos contingentes ..........................................................................................................,"4,35,650","3,58,012","1,28,932","98,453","1,01,524","27,571","17,831","18,493","24,908",0,722,128,"19,102","15,094",0,"6,967",417,"12,600",67,"6,306","1,685","1,569","5,565","3,201","4,217",269,166,"7,317",0,"5,120","1,905",454,0,733,1,0,"1,272",229,332,"1,156",589,210,158,5,181,345,10,463,1,164,85,31,0,"1,129",0,619,148,177,"1,274",45,0,73,0,0,0,13,1,0,1,468,"1,553",0,0,"13,15,711"
14.4. Otras provisiones ......................................................................................................................................................................,"9,58,411","3,54,036","2,12,936","2,420","77,528","1,28,561","25,541","17,029",0,0,"2,944","1,535","8,837","1,232",0,"46,196","6,182","36,261","2,282",0,25,"11,308",0,0,"1,463",0,3,"3,348",0,"69,949","6,353",980,59,"4,342","1,019",162,"2,353",0,0,0,"1,497","1,415","1,068",0,0,0,2,508,0,0,890,"2,189","1,045",733,872,758,52,0,"3,046",0,0,0,0,0,0,0,86,0,32,336,750,0,0,"19,98,574"
15. PASIVOS FISCALES ..................................................................................................................................................................,"11,92,370","1,93,011","18,160","1,93,435","1,45,357","1,09,803","1,22,389","38,926","70,635",0,"5,642","22,143","26,284","51,934",144,"23,524",0,"38,101",0,"21,840","14,641",346,"17,815","4,229",349,581,"3,394","12,725","3,529","12,598","15,546","17,503",184,"9,911","9,087",980,"1,355",741,"7,149","7,113",663,342,342,606,681,"1,381","1,157","11,594","3,068","2,667",0,"11,303","2,559",914,"1,093",88,"21,173",10,"11,266","7,614",0,0,154,989,0,118,66,22,0,25,0,0,0,"24,93,369"
15.1. Corrientes ...........................................................................................................................................................................,"1,40,122",0,0,"1,66,351","94,085","29,971",500,0,"31,849",0,0,"22,143","19,107","51,471",144,0,0,"11,282",0,"21,796","5,893",0,"17,596",0,0,0,"2,251","12,694","1,689","1,888","15,546","1,330",0,"9,878","9,060",980,"1,355",737,"1,683","7,113",315,103,15,579,681,637,"1,145","3,114","3,068","2,667",0,"8,292",695,0,0,0,588,0,"8,107",0,0,0,154,989,0,118,66,22,0,25,0,0,0,"7,09,894"
15.2. Diferidos ............................................................................................................................................................................,"10,52,248","1,93,011","18,160","27,084","51,272","79,832","1,21,889","38,926","38,786",0,"5,642",0,"7,177",463,0,"23,524",0,"26,819",0,44,"8,748",346,219,"4,229",349,581,"1,143",31,"1,840","10,710",0,"16,173",184,33,27,0,0,4,"5,466",0,348,239,327,27,0,744,12,"8,480",0,0,0,"3,011","1,864",914,"1,093",88,"20,585",10,"3,159","7,614",0,0,0,0,0,0,0,0,0,0,0,0,0,"17,83,475"
16. PERIODIFICACIONES ..................................................................................................................................................................,"8,88,820","10,67,979","3,91,518","2,12,067","1,68,327","1,26,172","1,06,402","1,97,879","50,633",179,"16,006",976,"73,993","37,174",211,"36,812","25,084","35,582","9,320","15,502","8,664","26,493","14,721","11,608","6,722","9,036","3,418","12,811","9,759","71,307","21,707","33,617","10,804","5,587","16,516","2,242",0,824,844,"1,175","4,635",716,"4,608",14,"1,452","1,472","2,256","3,108","2,549","3,339",0,"16,326",66,"5,459","2,432","8,463","10,786","4,748","9,801",405,412,"1,936",9,"2,396","18,987",223,165,45,98,76,734,54,15,"38,36,276"
17. OTROS PASIVOS ........................................................................................................................................................................,"24,06,461","17,56,661","3,87,770","4,75,478","2,43,533","1,38,732","84,626","89,211","94,510",435,"2,68,135","29,212","36,297","1,00,607",419,"29,315","2,82,134","24,718","10,473","46,616","13,169","78,326","32,365","5,099","19,867","7,961","4,207","35,496","4,117","-43,639","-2,070","41,002","8,653","23,874","1,18,997","1,988","7,627","1,475","3,187","14,509","1,985",456,0,"1,039","1,213","2,236","4,027","5,195","5,822","10,524","4,168","13,301","2,112","4,007","1,081","5,861","72,229","3,531","14,753",705,"3,101",599,292,"1,725","9,351",348,303,57,121,141,-140,101,4,"70,51,801"
17.1. Fondo Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.2. Resto ................................................................................................................................................................................,"24,06,461","17,56,661","3,87,770","4,75,478","2,43,533","1,38,732","84,626","89,211","94,510",435,"2,68,135","29,212","36,297","1,00,607",419,"29,315","2,82,134","24,718","10,473","46,616","13,169","78,326","32,365","5,099","19,867","7,961","4,207","35,496","4,117","-43,639","-2,070","41,002","8,653","23,874","1,18,997","1,988","7,627","1,475","3,187","14,509","1,985",456,0,"1,039","1,213","2,236","4,027","5,195","5,822","10,524","4,168","13,301","2,112","4,007","1,081","5,861","72,229","3,531","14,753",705,"3,101",599,292,"1,725","9,351",348,303,57,121,141,-140,101,4,"70,51,801"
18. CAPITAL CON NATURALEZA DE PASIVO FINANCIERO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL PASIVO,"28,24,68,150","23,63,12,926","9,59,80,690","5,97,54,392","5,63,55,955","4,30,16,015","2,10,90,986","2,16,09,150","1,31,25,840","91,38,038","1,43,37,804","1,23,41,048","1,42,18,354","95,70,185","73,17,830","75,24,843","70,33,658","80,09,879","37,05,284","40,60,748","68,07,516","42,84,422","34,32,013","30,79,326","29,90,652","69,61,879","28,70,050","31,96,673","17,46,176","52,45,273","30,30,584","34,58,735","12,35,206","16,46,760","7,27,087","12,99,139","14,34,659","9,51,036","5,69,067","20,97,127","4,66,162","4,95,057","6,47,115","3,47,841","9,49,497","3,28,567","15,98,560","4,40,961","9,72,397","4,41,248","8,03,414","22,24,157","24,79,155","2,74,289","2,97,614","11,67,022","1,04,565","1,39,418","31,88,705","1,09,661","11,24,917","49,801","19,272","9,86,861","1,19,794","42,107",674,"1,190",257,"1,394","98,466","1,435",39,"1,00,39,56,767"
PATRIMONIO NETO , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
2. AJUSTES POR VALORACIÓN ......................................................................................................................................................................,"14,54,309","1,38,293","-57,907","10,579","61,293","27,983","1,37,387","-9,289","31,133",0,"-11,594","-4,978","1,800",25,0,"1,421","11,484","17,189","-2,365",17,"14,195","1,027",219,"-10,117",196,"1,003","2,037",36,0,-909,-463,-798,38,23,0,20,-688,8,"4,727",0,523,-794,-155,50,0,436,23,"14,142",0,1,0,0,0,"1,276",103,0,"38,230",19,0,"23,452",0,0,0,0,0,-41,0,0,0,0,0,0,0,"18,94,599"
2.1. Activos financieros disponibles para la venta ..........................................................................................................,"15,49,237","1,25,563","-4,578","1,644","60,597","27,671","1,36,171","-9,289","31,133",0,144,"-4,978","9,688",25,0,"1,378","11,484","16,855",0,17,"10,920","1,027",219,"-10,117",196,"1,003","2,037",36,0,383,-463,-798,38,23,0,20,-688,8,"4,727",0,523,-794,-155,50,0,436,23,"14,142",0,0,0,0,0,"1,276",103,0,"38,230",19,0,"23,452",0,0,0,0,0,-41,0,0,0,0,0,0,0,"20,38,597"
2.2. Pasivos finan. a valor razonable con cambios en el patrim. neto ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
