Var,0182,0049,0030,0081,0075,0128,0072,0038,0065,1004,0093,0019,0004,0129,0036,0224,0042,0061,0073,0082,0086,0097,0198,0130,0046,0112,0095,0131,0231,0057,0228,0122,0094,0024,0227,0223,0185,0142,0138,0186,0216,0078,0003,0222,0031,0125,0217,0229,0233,0063,0058,0211,0113,0225,0226,0059,0188,0232,0009,0099,0133,0220,0200,0184,0021,0205,0136,0132,0219,0011,0115,0121,0091,0083,
16.1. Fondo de comercio ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,0,0,"13,811",0,0,0,0,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,357"
16.2. Otro activo intangible ......................................................................................................................................................................,"51,781",474,"30,709","7,723","8,914",235,"6,295",0,"6,861",0,348,0,63,0,0,"1,636",0,789,0,42,"7,733",22,490,"1,107","5,384",95,22,"11,408",254,0,519,"5,562","1,354",22,0,10,0,114,423,138,0,0,0,0,2,114,146,22,5,0,587,0,0,105,61,"5,097",29,"2,751",0,"1,516",45,137,"1,213",0,0,20,0,0,30,"1,110",0,0,0,0,"1,63,517"
17. ACTIVOS FISCALES ..................................................................................................................................................................,"36,76,409","30,15,422","6,00,400","8,01,555","5,73,903","3,35,470","2,21,540",0,"3,49,585","1,96,610","94,077","1,17,646","1,25,326",192,"2,905","32,594","29,544","70,902",41,"54,374","5,562","43,874","3,666","21,165","28,227","63,150","25,103","29,633","8,132","14,324","1,654","61,083","2,250","33,733","33,699","1,720","7,102",451,"3,387","4,468","20,512","3,160",567,538,"2,059","4,130","4,293","8,246","2,665","1,370","1,252","6,265","1,303","10,462",55,717,121,508,"24,825","1,004","2,498","2,240",488,"1,195",85,"3,091",862,127,73,"2,127",0,172,114,0,"1,07,98,002"
17.1. Corrientes ..................................................................................................................................................................,"2,96,004","38,879","8,286","69,722","1,81,333","1,21,747","58,367",0,"9,085","15,834","31,933","24,866","44,045",107,126,"8,993","7,397","7,380",4,"20,065",44,"17,251","2,899","2,117","5,676","3,698","11,954","7,756","3,621","13,784","1,654","20,900","1,577","7,613",321,"1,680","1,208",414,"1,116",38,"7,285","1,091",567,62,776,0,505,"3,367",837,530,48,"2,864",729,"3,934",46,677,121,508,"8,404","1,004","1,283",604,421,"1,171",85,"1,112",321,115,73,"2,127",0,52,17,0,"10,90,230"
17.2. Diferidos ..................................................................................................................................................................,"33,80,405","29,76,543","5,92,114","7,31,833","3,92,570","2,13,723","1,63,173",0,"3,40,500","1,80,776","62,144","92,781","81,281",85,"2,779","23,601","22,147","63,522",37,"34,309","5,518","26,623",767,"19,048","22,551","59,452","13,149","21,877","4,511",540,0,"40,183",673,"26,120","33,378",40,"5,894",37,"2,271","4,430","13,227","2,069",0,476,"1,283","4,130","3,788","4,879","1,828",840,"1,204","3,401",574,"6,528",9,39,0,0,"16,421",0,"1,215","1,636",67,24,0,"1,979",541,12,0,0,0,120,98,0,"97,07,773"
18. PERIODIFICACIONES ..................................................................................................................................................................,"4,22,804","9,54,794","79,465","86,851","17,607","24,834","51,592",70,"9,223",127,"8,072","29,305","4,547",106,"8,347","62,283","4,399","5,532","1,435","2,334","43,862","1,556","1,014","2,451","1,498","5,223","1,231","5,295","81,676","9,445","3,228","13,704","1,609",895,521,"38,123","4,367","4,226","3,487",175,8,541,11,0,12,241,342,128,"4,861",0,"4,365",40,7,138,"9,027",576,3,"6,580",981,"2,387",91,"4,842","1,766",194,1,184,26,0,16,"23,082",0,6,0,2,"20,57,771"
19. OTROS ACTIVOS ..................................................................................................................................................................,"17,94,502","8,99,884","81,588","13,259","54,698","9,323","21,595",0,"10,682",389,"21,767",781,"15,207",1,"38,336","18,863","9,432","3,367","4,308","5,552","8,462","4,203","50,667","10,220","1,561",12,"4,849","1,676","2,815",0,"1,104","13,428",27,"2,960","2,172",321,69,669,"2,589",0,"3,163",0,0,0,290,0,19,173,"1,234",8,0,1,2,"5,390",0,818,4,"2,037","1,719",7,4,0,0,0,0,134,0,1,254,10,0,3,0,0,"31,26,609"
TOTAL ACTIVO ,"26,77,56,918","27,67,44,576","8,48,01,860","4,94,68,962","5,84,03,609","3,97,72,988","1,91,04,529","1,12,97,363","1,60,09,620","1,24,80,183","1,17,44,970","1,29,59,543","94,12,920","74,66,983","85,09,612","1,51,98,297","67,35,863","67,59,043","36,13,530","41,28,665","42,16,029","34,84,529","76,91,210","26,21,880","27,03,525","36,53,119","30,39,368","24,09,370","64,44,753","10,05,227","9,11,189","30,62,018","19,09,566","17,07,664","13,02,736","15,97,310","8,74,753","5,82,737","14,07,849","5,32,951","23,31,052","5,56,239","3,88,665","4,68,844","3,18,587","7,87,664","13,39,771","8,97,324","3,41,838","21,86,394","2,99,242","5,45,730","1,86,516","22,94,737","7,86,816","4,48,957","1,48,439","4,28,265","31,10,075","1,27,776","9,41,944","3,19,477","66,802","74,211","42,311","9,11,570","1,15,136","32,857","64,929","1,33,689","19,702","16,574","12,592","9,103","99,42,81,645"
PASIVO Y PATRIMONIO NETO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
PASIVO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1. CARTERA DE NEGOCIACIÓN ......................................................................................................................................................................,"1,43,88,039","1,60,74,526","19,53,870","53,625","5,95,894","28,58,300","13,302","2,09,344","3,566","23,999",993,"2,38,146","2,682","3,17,510",915,"12,434","15,291",70,0,"2,107","56,276","2,363","3,31,553",53,"1,657","6,911",617,0,0,0,0,"26,04,018","6,894",247,115,0,91,52,0,"1,186",0,92,0,0,0,0,0,0,0,0,86,227,0,0,"12,115",672,"99,873",0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,"3,98,89,735"
1.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,25,248",0,0,0,0,0,0,0,0,"16,15,229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,40,477"
1.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,88,789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"99,873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,88,662"
1.4. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5. Derivados de negociación ......................................................................................................................................................................,"1,18,57,940","1,17,59,631","17,56,003","53,625","5,19,664","3,06,784","13,302","2,09,344","3,566","23,999",993,"2,38,146","2,682","3,17,510",915,"12,434","15,291",70,0,"2,107","56,276","2,363","1,06,305",53,"1,657","6,911",617,0,0,0,0,0,"6,894",247,115,0,91,52,0,11,0,92,0,0,0,0,0,0,0,0,86,227,0,0,"12,115",672,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,"2,72,88,814"
1.6. Posiciones cortas de valores ..........................................................................................................,"25,30,099","43,14,894","1,97,867",0,"76,230","25,51,516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"96,71,781"
2. OTROS PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,0,0,0,0,0,"10,39,636",0,0,0,0,"2,02,722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,41,604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,05,261",0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,"8,70,771",0,0,0,0,0,0,0,0,"30,60,267"
2.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,66,353",0,0,0,0,0,0,0,0,"8,69,525"
2.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,"61,174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,38,432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,05,261",0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,"4,418",0,0,0,0,0,0,0,0,"10,09,558"
2.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,"10,39,636",0,0,0,0,"1,41,548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,81,184"
3. PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PATRIM. NETO ..........................................................................................................,0,0,0,0,0,0,"7,52,014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,52,014"
3.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,"7,52,014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,52,014"
4. PASIVOS FINANCIEROS A COSTE AMORTIZADO ..........................................................................................................,"23,04,11,002","22,06,41,104","7,65,08,129","4,53,07,474","5,34,85,438","3,51,67,243","1,59,84,009","1,09,88,717","1,48,37,555","1,15,10,987","1,07,92,932","1,16,28,891","83,57,380","70,80,583","81,88,731","1,21,03,761","60,46,420","60,52,948","35,54,819","36,08,171","38,67,314","30,64,366","71,70,991","23,22,908","25,41,349","33,14,592","27,94,112","22,81,311","59,91,139","9,01,976","21,285","80,400","18,27,164","14,85,528","11,59,792","12,91,099","8,27,039","5,12,442","13,02,071","4,66,531","21,30,502","4,93,474","3,35,089","43,649","2,93,218","7,50,887","12,95,840","8,43,202","2,02,759","19,41,842","2,27,631","4,38,946",68,"20,19,012","7,27,764","4,05,594",20,"3,18,083","29,22,842","97,838","8,65,647","2,87,627","41,816","2,817","17,592","4,041","1,00,572",0,"41,023","67,891",9,6,701,20,"85,23,97,725"
4.1. Depósitos de bancos centrales ..........................................................................................................,"1,49,90,956","63,66,004","5,00,000","7,21,125","8,99,252","3,50,025",0,0,"4,29,325","20,00,118","58,003",0,0,0,0,0,0,"3,80,022",0,0,0,0,0,0,0,0,0,0,"24,50,000",0,0,0,0,0,0,0,0,"34,940",0,0,0,0,0,0,0,0,0,0,0,0,0,"16,505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,91,96,275"
4.2. Depósitos de entidades de crédito ..........................................................................................................,"4,70,05,077","6,55,93,859","2,29,61,299","39,77,323","1,03,00,999","54,37,923","8,73,854",0,"57,77,473","12,68,872","21,22,745","51,57,348","16,21,582","87,508","23,47,758","62,81,198","8,66,993","65,597","3,059","11,01,748","12,71,947","11,05,095","49,98,510","5,83,620","5,69,646","19,41,111","13,46,258","7,58,934","15,48,974","10,260",0,0,"2,09,518","4,10,018","1,12,404","33,100","71,493","4,531","6,20,662",756,"17,93,791",916,"10,789","31,794",178,"4,61,588","10,40,212","6,21,930","73,640","19,41,028","50,406","1,97,957",0,"19,24,203","5,16,314","4,295",0,"49,013","29,02,517",20,"8,63,429","94,822","1,123",66,0,0,"95,807",0,"8,881",787,0,0,665,0,"21,11,35,223"
4.3. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,"23,251",0,0,0,"11,050","10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54,555"
4.4. Depósitos de la clientela ......................................................................................................................................................................,"11,72,69,816","10,63,91,725","3,47,69,498","2,66,78,955","3,38,54,183","2,08,40,071","1,13,46,036",0,"79,87,982","21,51,475","80,60,861","61,03,740","51,22,662",0,"31,95,928","6,16,621","40,12,215","47,51,294","35,18,639","24,56,172","25,34,582","18,36,748","20,86,940","16,88,058","19,11,313","12,73,657","13,52,276","14,20,344","38,935","8,84,082",0,0,"13,56,097","10,57,863","10,37,337","11,07,882","7,48,665","4,71,297","6,38,429","4,45,510","3,36,547","4,37,741","3,23,812","10,864","2,83,609","2,62,973","2,24,701","2,20,369","1,25,181",51,"1,69,948","2,23,989",55,0,"2,05,371","3,92,922",0,"1,56,642","2,404","90,199",0,"1,89,687","36,828","2,682","17,579",0,"3,618",0,"11,613",0,0,0,0,0,"42,47,47,273"
4.5. Débitos representados por valores negociables ..........................................................................................................,"3,40,37,858","2,38,39,483","1,44,89,208","1,13,97,372","65,36,035","72,74,574","29,37,854","99,72,104","3,349","60,53,000","1,20,230",0,"15,45,925","69,93,073","24,92,612","49,72,449","8,04,641","7,53,005",0,"27,855",0,"1,00,454",0,0,0,0,"62,101",0,"19,06,479",0,0,0,0,"4,957",0,0,0,0,"28,206",0,0,"51,810",0,0,"2,585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,64,07,219"
4.6. Pasivos subordinados ......................................................................................................................................................................,"1,21,77,947","1,39,00,392","22,23,658","13,21,977","13,32,502","7,29,828","7,17,741","10,16,005","4,89,307",0,"2,81,279","1,57,085",0,0,0,"1,56,458","2,61,528",0,"14,411",0,0,0,"22,687","31,641","36,263","72,839",0,"81,848","46,711",0,0,"27,455",0,0,0,"1,35,604",0,0,0,0,0,0,0,0,"4,047",0,"30,072",0,0,0,0,0,0,0,0,0,0,0,"6,077",0,0,0,0,0,0,"3,021",0,0,0,0,0,0,0,0,"3,52,78,383"
4.7. Otros pasivos financieros ......................................................................................................................................................................,"49,06,097","45,49,641","15,64,467","12,10,722","5,51,417","5,24,822","1,08,524",608,"1,50,119","37,522","1,49,814","2,10,718","67,211",2,"1,52,433","77,035","1,01,043","1,03,029","18,708","22,396","60,785","22,069","52,600","19,589","24,127","26,985","33,477","20,185",40,"7,634","21,285","52,945","2,61,549","12,690","10,051","14,513","6,881","1,674","14,774","20,265",164,"3,006",488,991,"2,799","26,326",855,903,"3,938",763,"7,277",495,13,"94,809","6,080","8,377",20,"1,12,428","11,844","7,619","2,218","3,117","3,865",69,13,"1,020","1,147",0,"20,530","67,105",9,6,36,20,"1,55,78,796"
10. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. DERIVADOS DE COBERTURA ..........................................................................................................,"13,50,039","6,06,618","2,72,471","49,297","2,91,677","40,859","12,239",0,"20,157","4,34,421","72,047","58,978","4,204",0,456,"18,456","99,546","12,700","1,812",134,0,"1,099",0,26,0,"5,824",57,0,"1,85,680",0,0,0,0,36,767,0,"2,579",0,0,0,200,0,0,0,0,0,0,200,"3,124",0,0,0,0,0,0,0,0,0,"7,468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"35,53,171"
12. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.1. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2. Resto de pasivos ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14. PROVISIONES .............................................................................................................................................................................,"62,05,757","80,70,490","25,79,584","4,60,877","2,89,207","1,59,930","1,84,786",0,"1,42,696","30,638","31,283","68,480","57,591",376,"18,567","12,79,636","77,968","57,259","2,657","27,793","23,548","16,718",194,"30,015","1,895","77,183","24,715","14,807","1,515","1,074",66,"63,834",370,"24,358",314,57,228,"1,138","3,568","2,091","2,019",203,9,359,256,517,15,163,128,"1,438","1,830","1,825",246,"3,111",495,"2,255",17,28,"9,245",143,"4,620",823,102,"22,490",0,0,"3,876",103,33,0,32,"1,137",0,0,"2,00,90,781"
14.1. Fondos para pensiones y obligaciones similares ..........................................................................................................,"48,51,886","72,26,997","21,51,979","2,89,836","1,81,752",0,"1,27,221",0,"1,08,852","29,017","9,162","28,144","26,520",112,"2,802","66,042","30,990","2,299",227,"16,762","6,479","10,964",0,"17,711",0,"54,204","13,108","8,232",0,55,0,"59,113",79,"17,032",8,0,0,0,0,883,1,0,0,15,0,517,0,1,0,0,0,"1,008",70,0,0,0,0,0,"5,654",0,"4,620",0,0,259,0,0,0,16,0,0,0,327,0,0,"1,53,50,956"
14.2. Provisiones para impuestos ..........................................................................................................,0,0,0,"2,830","21,872","1,20,354","16,077",0,0,0,0,"14,265","3,305",0,0,0,0,0,0,"1,986",0,417,0,"7,129",0,0,0,0,0,0,0,0,0,90,0,57,0,440,0,0,65,0,0,0,0,0,0,11,0,0,0,0,0,"1,046",0,0,0,0,0,0,0,0,0,0,0,0,895,0,0,0,0,0,0,0,"1,90,839"
14.3. Provisiones para riesgos y compromisos contingentes ..........................................................................................................,"3,93,848","3,26,662","1,00,061","81,816","82,532","24,570","16,564",0,"16,597",86,"22,121","17,356","14,164",0,453,0,"9,898","7,359",38,"6,378","1,218","5,337",194,"3,678","1,895","5,097","7,209","1,213","1,487",0,0,26,189,894,0,0,228,627,"1,204",85,"1,953",203,9,5,256,0,15,1,128,0,"1,121",308,153,43,287,71,0,28,425,143,0,0,102,30,0,0,"1,584",1,33,0,1,468,0,0,"11,58,452"
14.4. Otras provisiones ......................................................................................................................................................................,"9,60,023","5,16,831","3,27,543","86,395","3,051","15,006","24,924",0,"17,247","1,535",0,"8,714","13,602",264,"15,312","12,13,594","37,080","47,602","2,392","2,667","15,850",0,0,"1,498",0,"17,882","4,398","5,362",28,"1,019",66,"4,695",102,"6,342",306,0,0,71,"2,364","1,123",0,0,0,339,0,0,0,150,0,"1,438",709,509,23,"2,023",208,"2,184",17,0,"3,166",0,0,823,0,"22,201",0,0,"1,397",86,0,0,31,342,0,0,"33,90,534"
15. PASIVOS FISCALES ..................................................................................................................................................................,"12,15,362","1,93,011","26,947","2,17,902","2,29,327","1,43,485","55,078",0,"42,492","1,59,351","41,543","35,361","70,796",0,0,"2,038","45,278","24,134",0,"28,021",404,"24,344","1,078",503,"6,547","11,294","12,085","6,467","16,604",27,5,"1,649","2,149","12,905",725,"2,646","4,895",696,"2,663",397,"8,125","7,137",889,"5,611","1,721",0,"1,154","5,421","1,638",0,575,"11,109",0,"21,541",0,"2,136","1,136",0,"3,461",8,0,"1,090",2,"1,830",208,"1,909",0,0,89,0,0,0,0,0,"27,14,999"
15.1. Corrientes ...........................................................................................................................................................................,0,0,0,"1,45,591","2,11,488","13,797","9,478",0,0,0,0,"19,165","70,299",0,0,0,"15,742",0,0,"27,931",0,"24,047",215,0,0,0,"11,900","3,355","5,218",0,0,"1,649","2,149","12,845",0,0,"1,714",401,"2,157",167,"8,125","1,835",889,"2,265",952,0,"1,154","5,421","1,638",0,0,"3,326",0,"14,253",0,0,0,0,0,0,0,0,0,"1,830",208,"1,909",0,0,89,0,0,0,0,0,"6,23,202"
15.2. Diferidos ............................................................................................................................................................................,"12,15,362","1,93,011","26,947","72,311","17,839","1,29,688","45,600",0,"42,492","1,59,351","41,543","16,197",497,0,0,"2,038","29,536","24,134",0,90,404,297,863,503,"6,547","11,294",185,"3,112","11,386",27,5,0,0,60,725,"2,646","3,181",295,506,230,0,"5,302",0,"3,346",769,0,0,0,0,0,575,"7,783",0,"7,288",0,"2,136","1,136",0,"3,461",8,0,"1,090",2,0,0,0,0,0,0,0,0,0,0,0,"20,91,798"
16. PERIODIFICACIONES ..................................................................................................................................................................,"11,59,279","20,29,759","2,33,066","1,75,259","2,07,708","68,585","1,22,902",838,"1,17,651","26,606","96,841","72,652","36,779",173,"90,920","16,261","33,976","45,429","11,997","16,085","54,133","15,175","8,641","6,974","11,475","18,158","13,297","19,231","1,23,127","24,255","2,674","29,633","2,944","6,181","13,405","45,702","1,164","3,948",0,797,"1,763",715,26,"2,004",650,"3,068","1,759","1,889","3,186",80,"6,964","3,076",233,"16,267","10,890","1,033",104,0,"24,583","3,670",204,"1,255","3,056",196,13,"1,979",971,198,241,"27,557",88,87,557,8,"50,82,050"
17. OTROS PASIVOS ........................................................................................................................................................................,"16,56,733","22,16,925","4,93,809","3,68,437","6,24,851","1,88,012","1,00,169",477,"46,538","45,751","86,434","39,006","1,34,935",341,"1,28,923","4,03,299","41,832","40,204","9,050","56,661","66,467","45,322","12,084","-3,307","7,757","5,020","31,026","5,946","12,468","44,026","2,727","20,726","7,506","27,959","7,862","-2,464","3,285",213,"9,668","1,057","16,106","3,675","1,650","5,829","2,087","2,506","4,485","8,961","4,769","1,636","3,398","5,570","3,442","32,314","-4,253",506,900,"-11,779","23,740","2,450","5,388","1,127",494,"3,436",386,"2,355",668,368,295,"8,955",130,161,"1,034",6,"71,20,530"
17.1. Fondo Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.2. Resto ................................................................................................................................................................................,"16,56,733","22,16,925","4,93,809","3,68,437","6,24,851","1,88,012","1,00,169",477,"46,538","45,751","86,434","39,006","1,34,935",341,"1,28,923","4,03,299","41,832","40,204","9,050","56,661","66,467","45,322","12,084","-3,307","7,757","5,020","31,026","5,946","12,468","44,026","2,727","20,726","7,506","27,959","7,862","-2,464","3,285",213,"9,668","1,057","16,106","3,675","1,650","5,829","2,087","2,506","4,485","8,961","4,769","1,636","3,398","5,570","3,442","32,314","-4,253",506,900,"-11,779","23,740","2,450","5,388","1,127",494,"3,436",386,"2,355",668,368,295,"8,955",130,161,"1,034",6,"71,20,530"
18. CAPITAL CON NATURALEZA DE PASIVO FINANCIERO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL PASIVO,"25,63,86,211","24,98,32,433","8,20,67,875","4,66,32,871","5,57,24,102","3,86,26,414","1,82,64,135","1,11,99,376","1,52,10,655","1,22,31,753","1,11,22,073","1,23,44,236","86,64,367","73,98,983","84,28,512","1,38,35,885","63,60,311","62,32,744","35,80,335","37,38,972","40,68,142","31,69,387","75,24,541","23,57,174","25,70,680","34,38,982","28,75,909","23,27,763","63,30,533","9,71,358","8,68,361","28,00,260","18,47,026","15,57,214","11,82,980","13,37,039","8,39,281","5,18,489","13,17,970","4,72,059","21,58,715","5,05,296","3,37,664","57,452","2,97,932","7,56,978","13,03,253","8,59,836","3,20,865","19,44,996","2,40,484","4,60,753","3,989","20,92,246","7,47,012","4,12,470","1,02,050","3,06,332","29,91,339","1,04,109","8,75,859","2,91,946","45,470","30,769","18,199","8,81,055","1,06,087",669,"41,682","1,04,403",259,"1,391","2,292",34,"93,46,61,277"
PATRIMONIO NETO , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
2. AJUSTES POR VALORACIÓN ......................................................................................................................................................................,"18,31,721","-17,472","24,923","65,619","3,191","51,947","4,532",0,"5,100","2,143","36,254","26,439",78,0,170,"2,655","20,653","1,486",-68,108,-150,354,"1,520",472,"-8,436","-1,846",398,-139,"19,421",0,9,"-2,955",755,78,316,0,"-3,581",479,"1,021",-184,0,"4,242",0,"6,950",444,0,35,0,131,0,673,"10,903","1,813",0,0,"6,358","23,233",0,108,15,0,412,4,0,0,0,0,0,0,0,0,0,0,0,"21,22,332"
2.1. Activos financieros disponibles para la venta ..........................................................................................................,"18,90,272","-24,133","15,848","65,372","3,191","51,841","4,568",0,"5,100","2,143","36,254","2,285",78,0,170,0,"20,386","1,438",0,108,-150,354,"1,520",472,"-8,436",554,397,-139,"14,176",0,9,"-2,955",755,78,316,0,"-3,327",479,"1,021",-184,0,"4,242",0,"6,950",444,0,35,0,130,0,673,"10,903","1,813",0,0,"6,358","23,233",0,0,15,0,412,4,0,0,0,0,0,0,0,0,0,0,0,"21,35,073"
