Var,0182,0049,0030,0081,0075,0128,0072,0065,0093,0224,0004,1004,0019,0061,0042,0038,0129,0036,0082,0073,0097,0046,0231,0198,0095,0094,0086,0223,0130,0122,0185,0024,0227,0057,0216,0138,0233,0078,0059,0232,0186,0142,0228,0099,0217,0031,0229,0003,0125,0211,0226,0225,0058,0063,0220,0113,0009,0188,0136,0133,0011,0200,0021,0205,0219,0132,0184,0115,0121,0091,0083,,
17. ACTIVOS FISCALES ..................................................................................................................................................................,"35,96,167","30,43,721","7,03,075","7,56,901","4,07,348","2,29,113","1,84,309","3,03,779","86,271","81,907","82,087","23,065","1,13,654","57,690","27,920",0,169,"4,526","36,515",2,"29,128","38,370","7,568","3,804","9,523","5,876","6,286","7,793","15,906","41,251","7,748","20,643","19,750","4,477","14,526","3,614","5,277","3,849","1,056","1,684","4,250",432,"1,892","1,010","6,066","2,491","1,797",247,"6,612","10,056",235,"13,114","1,245","5,381","2,591","10,107","24,812",218,985,"1,754","6,176",326,103,"5,626",468,86,31,0,133,332,0,"1,00,94,924",
17.1. Corrientes ..................................................................................................................................................................,"4,21,357","41,950","6,919","96,539","82,912","59,229","28,953","28,840","17,630",739,"18,837","4,201","7,025","3,278","3,352",0,115,476,"8,705",2,"6,272","11,265","1,694","2,716","1,761","4,428",27,"6,715","1,695","8,292","2,792","2,952",320,"4,129","2,011","1,774","3,444","1,391",244,107,193,368,"1,297",673,0,"1,142",475,179,"2,398","6,766",215,"4,499",171,0,731,"10,070","2,273",215,477,0,"6,176",106,65,319,428,67,13,0,32,0,0,"9,34,436",
17.2. Diferidos ..................................................................................................................................................................,"31,74,810","30,01,771","6,96,156","6,60,362","3,24,436","1,69,884","1,55,356","2,74,939","68,641","81,168","63,250","18,864","1,06,629","54,412","24,568",0,54,"4,050","27,810",0,"22,856","27,105","5,874","1,088","7,762","1,448","6,259","1,078","14,211","32,959","4,956","17,691","19,430",348,"12,515","1,840","1,833","2,458",812,"1,577","4,057",64,595,337,"6,066","1,349","1,322",68,"4,214","3,290",20,"8,615","1,074","5,381","1,860",37,"22,539",3,508,"1,754",0,220,38,"5,307",40,19,18,0,101,332,0,"91,60,488",
18. PERIODIFICACIONES ..................................................................................................................................................................,"5,72,806","5,17,846","85,157","1,11,992","36,472","14,572","86,601","9,470","13,708","36,451","9,002",222,"30,338","9,032","5,308",0,0,"11,525","4,709","3,798","3,399","3,901",714,"2,511","3,127","1,840","34,504","3,249","4,538","18,586","9,335","1,905","2,504","9,091",22,564,"8,588",857,"1,751","12,758",293,"2,809",715,"4,002",799,133,283,91,501,122,"13,989",150,"4,209",0,"1,704",9,"14,477",27,73,151,"39,210","2,870",5,116,60,0,27,0,4,0,24,"17,69,606",
19. OTROS ACTIVOS ..................................................................................................................................................................,"5,08,079","4,65,036","85,864","75,841","45,446","44,746","18,939","6,902","23,436","6,575","6,006",280,"2,982","3,368","11,561",0,0,"10,191","2,665","3,142","1,190","2,622",8,"57,541","1,653",37,"2,81,277","2,878","14,989","2,40,095",874,"1,515","11,169",3,42,"1,021","1,756",0,271,"1,310",0,841,542,644,0,343,569,0,100,0,0,"4,916",0,5,3,0,"5,162",1,0,5,69,0,0,"1,504",405,0,3,0,0,0,0,"19,56,422",
TOTAL ACTIVO ,"32,50,41,834","30,22,38,571","10,91,47,288","7,02,30,764","7,04,64,314","4,87,64,282","2,55,54,370","2,66,28,136","1,77,02,112","2,05,00,236","1,21,67,589","1,16,91,113","1,61,87,577","84,79,742","94,96,633","82,57,251","66,15,722","82,75,721","48,18,285","40,54,048","42,93,071","36,98,197","83,63,979","81,58,693","37,31,218","30,81,775","60,73,509","26,56,340","44,23,371","38,59,911","25,11,675","21,37,312","15,22,997","7,86,388","24,62,356","15,67,495","9,89,038","7,11,360","8,81,070","9,85,954","6,31,827","5,99,694","4,51,558","4,09,949","18,83,717","4,47,042","10,80,946","3,89,374","11,19,671","6,91,447","16,00,793","30,38,485","3,31,622","33,69,157","3,99,364","3,36,244","50,31,269","1,79,883","1,47,272","97,595","2,43,859","81,186","41,300","12,14,013","90,196","33,080","90,750","20,282","16,888","13,106","9,119","1,19,33,01,985",
PASIVO Y PATRIMONIO NETO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
PASIVO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1. CARTERA DE NEGOCIACIÓN ......................................................................................................................................................................,"1,63,58,559","2,76,67,011","41,07,745","3,32,282","8,13,608","23,38,449","6,59,485","45,449","9,127","45,434","64,881","35,825","4,84,133","5,538","1,39,269","4,42,309","6,14,486","30,975","3,434",0,"2,057","6,052","74,864","3,58,516","9,636","1,43,898","1,05,772",0,0,22,"8,424",708,613,0,0,187,29,"1,090",826,1,482,161,0,0,0,0,0,0,"1,065","3,362","10,915",0,8,0,285,0,0,"1,18,957",0,0,59,0,0,0,0,0,0,0,0,0,0,"5,50,45,988",
1.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,21,269",0,"1,35,972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,57,241",
1.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.3. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,18,957",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,18,957",
1.4. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.5. Derivados de negociación ......................................................................................................................................................................,"1,50,48,362","2,58,85,506","40,24,129","3,32,282","7,39,502","1,57,324","58,688","45,449","9,127","45,434","64,881","35,825","4,84,133","5,538","25,732","4,42,309","6,14,486","3,708","3,434",0,"2,057","6,052","74,864","1,37,247","9,636","7,926","1,05,772",0,0,22,"8,424",708,613,0,0,187,29,"1,090",826,1,8,161,0,0,0,0,0,0,"1,065","3,362","10,915",0,8,0,285,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,"4,83,97,166",
1.6. Posiciones cortas de valores ..........................................................................................................,"13,10,197","17,81,505","83,616",0,"74,106","21,81,125","6,00,797",0,0,0,0,0,0,0,"1,13,537",0,0,"27,267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"61,72,624",
2. OTROS PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,"1,81,107",0,0,0,0,"19,30,767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"47,944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,59,818",
2.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.2. Depósitos de la clientela ......................................................................................................................................................................,0,"1,81,107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"47,944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,29,051",
2.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,"19,30,767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,30,767",
3. PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PATRIM. NETO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4. PASIVOS FINANCIEROS A COSTE AMORTIZADO ..........................................................................................................,"27,99,42,182","23,25,61,614","9,66,19,839","6,38,64,603","6,50,49,227","4,46,13,662","2,10,67,373","2,51,64,025","1,65,96,413","1,57,27,582","1,08,10,633","1,09,87,336","1,47,95,810","76,54,586","86,58,164","77,15,062","59,30,754","78,68,516","42,00,099","39,82,336","38,03,925","34,84,131","73,81,254","75,77,488","34,03,975","28,44,582","54,00,401","22,23,991","39,55,131","31,90,519","22,81,060","18,74,396","13,65,629","6,93,958","21,90,983","14,60,398","8,59,586","6,34,953","8,36,688","8,34,443","5,11,499","5,19,681","4,11,705","3,73,248","18,20,034","4,16,751","10,05,469","3,33,041","10,50,476","5,12,118","15,02,841","27,02,228","2,50,032","29,96,934","3,65,981",86,"48,20,523",22,"43,464","1,073","1,23,315","55,134","15,679","11,75,026","64,498",0,302,7,3,"1,298",23,"1,02,11,79,798",
4.1. Depósitos de bancos centrales ..........................................................................................................,"1,23,55,633","15,78,969","7,97,339","10,57,184",0,24,0,"2,91,062","18,434",0,0,"25,00,532",0,"5,10,109","4,32,896",0,0,0,0,0,0,0,"18,06,548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,13,57,733",
4.2. Depósitos de entidades de crédito ..........................................................................................................,"4,06,18,017","3,73,19,217","1,71,05,779","48,90,747","1,01,54,644","60,31,792","16,83,463","67,18,671","26,75,416","70,71,007","11,22,484","4,38,991","66,51,804","1,98,309","12,13,291",0,"88,553","29,90,672","6,47,220","26,950","9,90,483","7,59,961","27,18,888","49,11,857","11,37,886","92,242","32,70,603","1,02,590","21,20,299","15,12,000","7,49,102","2,79,720","1,69,281",289,"14,15,928","7,36,947","1,44,473",452,"97,273","1,17,732",83,"5,077","2,389","1,953","14,65,004",71,"5,95,857","11,619","7,40,936","2,47,922","8,81,867","25,70,850","32,362","29,96,865","84,571",0,"39,95,426",0,"35,370",762,"1,702",581,0,"11,64,977","45,154",0,0,0,0,"1,298",0,"18,38,57,729",
4.3. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,"23,270",0,0,0,"10,669","10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54,193",
4.4. Depósitos de la clientela ......................................................................................................................................................................,"16,86,28,099","13,91,96,627","5,38,46,065","3,35,64,308","3,68,73,440","2,88,75,838","1,51,45,978","1,74,64,451","1,12,55,185","3,93,488","72,93,375","20,92,620","74,22,403","57,31,842","49,39,774",0,0,"44,94,726","34,83,719","39,37,437","25,00,457","25,10,111","2,43,444","26,10,838","21,12,253","21,92,174","19,99,330","19,46,298","17,88,555","16,23,528","15,27,622","15,55,631","11,94,075","6,85,752","7,74,660","6,51,297","7,13,537","6,23,009","5,79,595","5,80,599","4,85,469","5,11,709","4,01,261","3,59,381","3,09,113","3,99,736","4,08,920","3,21,383","3,07,923","2,47,378","6,03,057",0,"2,13,703",51,"2,75,231",73,"8,05,713",0,"7,612",0,0,"45,122","15,657","5,042","6,239",0,286,0,0,0,0,"57,87,82,199",
4.5. Débitos representados por valores negociables ..........................................................................................................,"4,17,03,209","2,86,83,309","2,05,96,211","2,11,39,648","1,55,76,155","81,64,982","34,28,950",0,"18,22,279","75,55,876","23,28,110","59,03,114","55,948","11,32,485","16,55,211","67,09,037","58,11,883",0,"47,473",0,"2,91,362",0,"25,39,622",0,"1,27,587",0,0,0,0,0,0,"24,017",0,0,0,"60,511",0,"7,349",0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,53,65,039",
4.6. Pasivos subordinados ......................................................................................................................................................................,"1,28,04,803","1,85,94,068","20,39,065","20,09,338","17,37,223","9,86,231","7,00,866","5,26,464","6,55,362","6,58,331",0,0,"2,56,040",0,"3,09,843","10,04,431","30,318",0,0,"14,277",0,"1,77,719","57,689","10,619",0,0,0,"1,59,412","31,761","27,545",0,0,0,0,0,0,0,0,"1,50,000",0,0,0,0,0,"45,159","10,171",0,0,0,0,0,0,0,0,0,0,"6,071",0,0,0,0,0,0,"3,032",0,0,0,0,0,0,0,"4,30,05,838",
4.7. Otros pasivos financieros ......................................................................................................................................................................,"38,09,151","71,89,424","22,35,380","12,03,378","6,97,096","5,44,795","1,08,116","1,63,377","1,69,737","48,880","66,664","52,079","4,09,615","81,841","1,07,149","1,594",0,"3,83,118","21,687","3,672","21,623","36,340","15,063","33,920","26,249","5,60,166","1,30,468","15,691","14,516","27,446","4,336","15,028","2,273","7,917",395,"11,643","1,576","4,143","9,820","1,36,112","25,947","2,895","8,055","11,914",758,"6,062",692,39,"1,617","7,815","17,917","1,31,378","3,967",18,"6,179",13,"13,313",22,482,311,"1,21,613","9,431",22,"1,975","13,105",0,16,7,3,0,23,"1,87,57,067",
10. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11. DERIVADOS DE COBERTURA ..........................................................................................................,"30,29,945","22,59,455","11,48,334","4,88,201","4,11,298",1,"1,45,855","91,960","62,862","81,008","1,03,469","3,14,664","80,328","85,709","56,425",0,0,49,"36,882","4,377","30,740","34,375","7,27,617",0,"19,242",0,0,0,"2,261",0,"3,976","19,757",0,0,"24,820",0,"5,891",0,0,0,0,0,0,0,0,0,"7,439",0,609,0,0,0,0,"15,028",0,0,"3,909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"92,96,486",
12. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.1. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.2. Resto de pasivos ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14. PROVISIONES .............................................................................................................................................................................,"68,14,984","82,19,132","26,47,387","4,52,592","2,52,099","1,56,309","1,76,536","1,44,122","44,044","65,551","41,437","29,834","67,989","55,269","84,366",0,138,"17,003","22,543","2,506","15,526","3,500","2,257",567,"21,891",457,"20,084",57,"49,175","54,485","2,419","16,349",619,"1,188","1,282","3,482",444,382,"4,224",302,"3,522",920,671,167,12,549,101,14,770,"1,545","1,443","1,709","2,001","1,095",917,232,"12,072",43,"2,827","4,312",0,81,0,0,35,135,60,32,695,31,0,"1,95,28,522",
14.1. Fondos para pensiones y obligaciones similares ..........................................................................................................,"53,56,242","74,41,958","23,83,480","2,72,996","1,28,858","1,380","1,15,904","1,05,488","9,435","60,133","21,226","25,646","23,979","3,598","22,889",0,138,"3,418","13,425",287,"8,514",0,10,0,"10,348",42,"6,570",0,"31,162","53,729",0,"13,349",20,68,8,0,99,0,0,0,859,0,0,0,0,0,5,0,664,"1,161",0,0,0,0,0,114,"7,395",0,0,"4,312",0,0,0,0,0,48,60,0,326,0,0,"1,61,29,343",
14.2. Provisiones para impuestos ..........................................................................................................,0,0,0,"2,830","20,667",0,"14,647",0,0,0,"4,010",0,"13,622",0,0,0,0,0,"2,719",0,775,0,0,0,7,0,0,57,"11,406",0,0,268,0,0,25,0,0,0,0,0,0,206,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,859,0,0,0,0,0,0,0,0,0,0,0,0,"72,193",
14.3. Provisiones para riesgos y compromisos contingentes ..........................................................................................................,"5,04,120","4,26,938","1,06,823","88,711","1,01,362","33,816","19,408","20,068","34,609","1,002","14,969",127,"21,956","9,286","13,822",0,0,339,"6,399",3,"6,237","3,500","2,247",567,"8,139",412,"2,139",0,"5,797",458,"2,419",890,0,1,"1,249","1,310",345,382,212,163,363,643,0,167,10,549,1,14,106,384,731,50,"1,097",0,0,64,"2,163",43,"1,812",0,0,81,0,0,35,1,0,0,33,0,0,"14,48,572",
14.4. Otras provisiones ......................................................................................................................................................................,"9,54,622","3,50,236","1,57,084","88,055","1,212","1,21,113","26,577","18,566",0,"4,416","1,232","4,061","8,432","42,385","47,655",0,0,"13,246",0,"2,216",0,0,0,0,"3,397",3,"11,375",0,810,298,0,"1,842",599,"1,119",0,"2,172",0,0,"4,012",139,"2,300",71,671,0,2,0,0,0,0,0,712,"1,659",904,"1,095",917,54,"2,514",0,156,0,0,0,0,0,0,86,0,32,336,31,0,"18,78,414",
15. PASIVOS FISCALES ..................................................................................................................................................................,"12,36,348","1,67,477","14,997","4,28,364","2,13,018","83,228","1,37,721","46,486","82,130","1,19,733","65,382","4,223","28,131","24,757","50,596",0,155,0,"28,603",0,"21,581","3,276","11,033","2,079","26,446","7,900",346,"1,519",248,"26,436","26,055","10,848",177,"9,569","9,328","2,427","5,904","8,460",246,"15,755",657,"1,577","1,585",1,"2,035","1,256","3,038",694,"4,160","31,719",0,"19,343","1,081","5,235",588,"45,139","7,723","7,148",0,"19,970","9,406",108,240,"1,157",204,112,128,0,90,0,0,"30,85,376",
15.1. Corrientes ...........................................................................................................................................................................,0,0,0,"3,62,877","1,83,639","46,386","6,960","35,381","41,802",0,"65,105","4,223","22,117","4,650","14,924",0,155,0,"28,550",0,"21,400","1,232","5,012","1,720","26,411","6,244",0,528,0,"14,553","6,504","10,803",0,"9,569","9,328","2,427","5,903","2,632",13,0,554,"1,201","1,573",0,"1,982",441,"3,038",671,"4,160","10,105",0,"18,163",0,351,113,0,"6,010",0,0,0,"9,406",108,240,"1,157",204,112,128,0,90,0,0,"10,00,855",
15.2. Diferidos ............................................................................................................................................................................,"12,36,348","1,67,477","14,997","65,487","29,379","36,842","1,30,761","11,105","40,328","1,19,733",277,0,"6,014","20,107","35,672",0,0,0,53,0,181,"2,044","6,021",359,35,"1,656",346,991,248,"11,883","19,551",45,177,0,0,0,1,"5,828",233,"15,755",103,376,12,1,53,815,0,23,0,"21,614",0,"1,180","1,081","4,884",475,"45,139","1,713","7,148",0,"19,970",0,0,0,0,0,0,0,0,0,0,0,"20,84,521",
16. PERIODIFICACIONES ..................................................................................................................................................................,"9,02,331","11,88,591","3,45,430","2,04,458","1,88,533","84,808","1,33,068","1,71,884","54,211","20,398","32,251","11,247","78,199","38,093","42,805",155,253,"29,198","14,575","7,404","13,350","12,643","6,120","10,116","11,800","4,823","33,594","8,608","7,322","29,650","4,848","5,926","11,352","10,383","1,908","3,831","4,262","1,106","2,815",0,862,"5,757",756,"3,529","1,759","2,022","2,005",19,"1,641","2,632","6,853","20,543","5,239",52,"1,181",506,"13,330",428,668,239,"41,986","2,424",11,"2,200",356,153,36,111,72,149,13,"38,49,881",
17. OTROS PASIVOS ........................................................................................................................................................................,"15,62,638","15,34,520","2,76,668","2,97,199","3,84,290","1,77,806","80,028","87,631","61,590","5,07,793","81,891","20,865","26,823","20,187","21,022",503,526,"2,04,660","35,170","14,720","25,368","4,480","11,429","27,802","23,500","4,602","2,97,932","66,769","11,324","2,66,707","13,713","12,936","8,262","20,569","25,582","5,877","33,838","3,230",35,"5,770","1,380","2,251","-2,504","3,715","5,370","2,096","2,813",795,"1,886","10,589","7,060","22,667","4,890","1,413",387,"1,974","13,242",579,"1,164","60,434","14,312",455,253,127,823,319,267,296,149,85,2,"64,25,544",
17.1. Fondo Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17.2. Resto ................................................................................................................................................................................,"15,62,638","15,34,520","2,76,668","2,97,199","3,84,290","1,77,806","80,028","87,631","61,590","5,07,793","81,891","20,865","26,823","20,187","21,022",503,526,"2,04,660","35,170","14,720","25,368","4,480","11,429","27,802","23,500","4,602","2,97,932","66,769","11,324","2,66,707","13,713","12,936","8,262","20,569","25,582","5,877","33,838","3,230",35,"5,770","1,380","2,251","-2,504","3,715","5,370","2,096","2,813",795,"1,886","10,589","7,060","22,667","4,890","1,413",387,"1,974","13,242",579,"1,164","60,434","14,312",455,253,127,823,319,267,296,149,85,2,"64,25,544",
18. CAPITAL CON NATURALEZA DE PASIVO FINANCIERO ..........................................................................................................,0,0,0,"5,16,423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,16,423",
TOTAL PASIVO,"30,98,46,987","27,37,78,907","10,51,60,400","6,65,84,122","6,73,12,073","4,74,54,263","2,43,30,833","2,57,51,557","1,69,10,377","1,65,67,499","1,11,99,944","1,14,03,994","1,55,61,413","78,84,139","90,52,647","81,58,029","65,46,312","81,50,401","43,41,306","40,11,343","39,12,547","35,48,457","82,14,574","79,76,568","35,16,490","30,06,262","58,58,129","23,00,944","40,25,461","35,67,819","23,40,495","19,40,920","13,86,652","7,35,667","22,53,903","14,76,202","9,57,898","6,49,221","8,44,834","8,56,271","5,18,402","5,30,347","4,12,213","3,80,660","18,29,210","4,22,674","10,20,865","3,34,563","10,60,607","5,61,965","15,29,112","27,66,490","2,63,251","30,19,757","3,69,339","47,937","48,70,799","1,27,177","48,123","86,028","1,89,078","58,202","16,183","11,78,510","65,916",719,793,446,"1,009","1,563",38,"1,12,10,87,836",
PATRIMONIO NETO , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
2. AJUSTES POR VALORACIÓN ......................................................................................................................................................................,"21,47,511","1,47,941","-1,58,137","50,164","17,479","-42,462","2,06,550","-12,952","40,843","31,240",67,-90,"-25,076","1,580","33,405",0,0,"22,570",65,"-2,019",280,"-10,043","11,447",444,73,"3,388","2,504",0,123,-577,510,67,191,0,0,"-1,996",3,"7,026",255,0,-577,581,27,-7,114,889,0,54,0,"43,190",0,0,"1,810",0,132,"93,750",0,"27,980",0,0,0,0,0,0,-55,0,0,0,0,0,0,"26,40,262",
2.1. Activos financieros disponibles para la venta ..........................................................................................................,"22,67,604","1,31,337","-49,149","50,594","7,307","-42,936","2,06,550","-21,055","40,843",464,67,-90,"9,424","1,524","33,392",0,0,"22,570",65,0,280,"-10,043","11,217",444,73,"3,388","2,504",0,123,-577,360,67,191,0,0,"-1,996",2,"7,026",255,0,-577,581,27,-7,114,889,0,54,0,"43,190",0,0,"1,810",0,132,"93,750",0,"27,980",0,0,0,0,0,0,-55,0,0,0,0,0,0,"28,39,713",
2.2. Pasivos finan. a valor razonable con cambios en el patrim. neto ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3. Coberturas de los flujos de efectivo ..........................................................................................................,"-1,04,873","16,604","-1,08,988",290,"10,172",0,0,"8,103",0,"30,776",0,0,"-34,500",0,13,0,0,0,0,"-2,019",0,0,230,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,84,042",
2.4. Coberturas de inversiones netas en negocios en el extranjero ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.5. Diferencias de cambio ......................................................................................................................................................................,"-15,220",0,0,-720,0,474,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-15,409",
