Var,0182,0049,0030,0081,0075,0128,0072,0065,0093,0224,0004,1004,0019,0061,0042,0038,0129,0036,0082,0073,0097,0046,0231,0198,0095,0094,0086,0223,0130,0122,0185,0024,0227,0057,0216,0138,0233,0078,0059,0232,0186,0142,0228,0099,0217,0031,0229,0003,0125,0211,0226,0225,0058,0063,0220,0113,0009,0188,0136,0133,0011,0200,0021,0205,0219,0132,0184,0115,0121,0091,0083,,
17. ACTIVOS FISCALES ..................................................................................................................................................................,"35,83,995","30,51,472","6,85,861","7,46,101","4,03,447","2,41,611","1,91,963","2,94,080","85,816","99,494","81,103","25,248","1,11,035","58,797","27,337",0,177,"4,612","35,598",5,"29,068","40,082","7,231","4,269","8,450","3,279","5,985","5,971","16,128","37,468","7,878","19,993","19,747","4,644","13,993","3,340","2,770","3,729","1,243","1,692","3,648",488,716,"1,033","6,066","1,754","1,317",247,"4,737","7,055",106,"13,114","1,163","5,027","2,800",271,"31,660",84,"1,004","1,754","2,241",328,103,"5,637",184,86,31,0,132,332,0,"1,00,57,830",
17.1. Corrientes ..................................................................................................................................................................,"4,53,844","51,306","11,398","92,801","81,350","47,314","40,970","11,077","18,082",621,"18,008","4,853","8,520","4,510","2,807",0,125,562,"8,258",5,"6,051","12,977","1,718","3,219","1,234","1,953",25,"4,700","1,655","3,138","2,772","2,647",320,"4,292","2,011","1,534","1,006","1,271",270,115,98,418,121,693,0,297,520,179,523,"3,383",93,"4,499",89,0,767,233,"8,104",81,496,0,"2,241",114,64,332,150,67,13,0,32,0,0,"9,32,926",
17.2. Diferidos ..................................................................................................................................................................,"31,30,151","30,00,166","6,74,463","6,53,300","3,22,097","1,94,297","1,50,993","2,83,003","67,734","98,873","63,095","20,395","1,02,515","54,287","24,530",0,52,"4,050","27,340",0,"23,017","27,105","5,513","1,050","7,216","1,326","5,960","1,271","14,473","34,330","5,106","17,346","19,427",352,"11,982","1,806","1,764","2,458",973,"1,577","3,550",70,595,340,"6,066","1,457",797,68,"4,214","3,672",13,"8,615","1,074","5,027","2,033",38,"23,556",3,508,"1,754",0,214,39,"5,305",34,19,18,0,100,332,0,"91,24,904",
18. PERIODIFICACIONES ..................................................................................................................................................................,"3,17,416","8,28,847","89,504","86,415","46,756","8,746","1,12,229","8,215","10,535","8,164","11,044",209,"32,493","6,397","4,610",0,0,"9,425","5,813","2,984","4,258","2,240",689,"3,633","3,629","1,685","44,636","4,743","4,883","18,895","12,724","2,427","2,001","9,122",31,396,"5,601",817,"1,756","17,240",332,"2,095",587,"3,421",822,70,528,58,456,81,"18,190",243,"3,941",0,"1,425",9,"10,126",23,113,13,"44,432","2,690",3,161,43,1,15,0,7,0,21,"18,21,114",
19. OTROS ACTIVOS ..................................................................................................................................................................,"6,30,772","15,32,376","73,147","18,210","33,408","34,542","18,430","5,701","23,003","7,485","6,701",119,"2,586","3,683","14,457",0,1,"10,631","2,792","3,455","2,225","2,624",6,"63,765","1,949",54,"4,30,149","2,339","13,028","11,757",993,"1,337","5,064",12,2,832,122,0,"2,566","2,014",6,"2,304",5,35,6,224,"10,216",0,57,0,0,"7,688",0,9,13,1,"4,758",1,8,0,161,0,0,"3,458",675,1,3,0,1,0,0,"29,91,967",
TOTAL ACTIVO ,"34,05,63,044","31,08,08,759","10,71,87,240","7,24,32,682","7,31,30,814","5,03,61,995","2,37,36,504","2,74,76,444","1,83,71,918","1,91,96,924","1,24,78,796","1,09,01,877","1,62,91,575","90,80,092","94,17,906","82,19,058","58,68,717","82,24,826","48,92,004","41,04,369","43,83,681","40,63,547","89,86,023","81,03,539","38,14,032","24,83,113","67,52,298","28,17,430","70,32,135","36,21,922","23,99,891","21,68,373","15,63,364","8,35,157","24,17,537","16,12,742","11,07,713","7,33,809","9,73,289","10,72,372","6,33,818","5,82,474","4,23,342","3,12,563","19,23,871","4,52,423","10,98,526","3,89,563","12,07,754","7,30,344","14,39,254","32,49,678","3,13,492","35,38,397","4,37,909","3,36,989","57,52,465","1,76,647","1,75,017","98,066","2,16,005","71,996","41,390","12,55,057","83,434","33,284","1,23,629","20,318","16,958","13,223","9,127","1,22,48,44,524",
PASIVO Y PATRIMONIO NETO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PASIVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. CARTERA DE NEGOCIACIÓN ......................................................................................................................................................................,"1,60,52,314","3,09,44,251","36,83,729","2,82,923","7,84,194","13,68,428","69,769","12,423","9,710","38,754","94,650","44,370","4,17,680","4,896","44,244","3,46,664","4,53,634","4,991","2,141",0,"1,405","55,399","77,187","3,19,578","14,673","96,671","94,814",0,0,22,"9,005",369,155,0,0,179,0,0,790,1,135,117,0,0,0,0,6,0,"1,000","3,295","17,599",0,13,0,50,0,0,"1,20,204",1,0,26,0,0,0,0,0,0,0,0,0,0,"5,54,72,459",
1.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,10,787",0,"88,283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,99,070",
1.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.3. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,20,204",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,20,204",
1.4. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46,595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"46,595",
1.5. Derivados de negociación ......................................................................................................................................................................,"1,47,60,511","2,95,66,932","36,15,774","2,82,923","7,11,741","1,35,195","69,769","12,423","9,710","38,754","94,650","44,370","4,17,680","4,896","44,244","3,46,664","4,53,634","4,991","2,141",0,"1,405","8,804","77,187","1,08,791","14,673","8,388","94,814",0,0,22,"9,005",369,155,0,0,179,0,0,790,1,16,117,0,0,0,0,6,0,"1,000","3,295","17,599",0,13,0,50,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,"5,09,63,708",
1.6. Posiciones cortas de valores ..........................................................................................................,"12,91,803","13,77,319","67,955",0,"72,453","12,33,233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40,42,882",
2. OTROS PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,"1,96,29,734",0,0,0,0,"19,61,781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34,624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,16,26,139",
2.1. Depósitos de entidades de crédito ..........................................................................................................,0,"1,84,20,161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,84,20,161",
2.2. Depósitos de la clientela ......................................................................................................................................................................,0,"12,09,573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34,624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,44,197",
2.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,"19,61,781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,61,781",
3. PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PATRIM. NETO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4. PASIVOS FINANCIEROS A COSTE AMORTIZADO ..........................................................................................................,"29,42,82,139","21,80,30,452","9,51,01,489","6,62,80,239","6,75,75,980","4,68,42,624","1,97,47,820","2,59,27,813","1,72,49,647","1,43,91,022","1,10,93,580","1,02,42,563","1,49,50,964","82,33,334","85,97,693","77,72,281","53,44,164","79,18,326","42,78,363","40,25,789","38,93,085","38,04,713","79,98,371","75,73,140","34,89,952","22,94,162","59,03,741","23,93,427","65,58,482","31,46,818","21,51,979","19,08,876","13,97,818","7,39,266","21,66,330","15,04,738","10,01,525","6,57,352","9,26,062","9,34,927","5,14,417","5,03,554","3,89,203","2,75,529","18,59,327","4,19,065","10,08,593","3,32,758","11,41,633","5,50,309","13,26,388","29,09,759","2,27,402","31,65,261","4,04,937",86,"55,46,424",22,"70,457","1,078","95,561","46,361","15,706","12,15,541","57,147",0,"3,017",4,3,"1,298",22,"1,03,04,11,908",
4.1. Depósitos de bancos centrales ..........................................................................................................,"1,07,93,845","15,77,574",0,"5,00,389",0,24,0,0,0,0,0,"16,50,564",0,"6,27,091","1,78,565",0,0,0,0,0,0,0,"20,62,443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,73,90,495",
4.2. Depósitos de entidades de crédito ..........................................................................................................,"4,25,00,231","2,30,06,618","1,63,36,247","52,51,363","1,03,39,619","50,71,794","12,71,978","70,54,001","23,98,267","69,38,138","8,46,781","2,33,293","62,78,758","1,11,236","1,74,198",0,"75,398","30,80,432","5,61,437","14,345","9,41,521","8,89,642","31,28,621","52,85,391","10,83,799","49,561","37,00,677","4,556","46,75,493","14,67,455","7,86,540","2,07,270","1,32,698","3,024","13,79,092","7,69,162","1,81,501",970,"1,01,719","70,651","20,467","5,666","3,030",37,"14,90,274",262,"5,42,638","11,525","8,37,809","2,98,181","7,46,302","27,65,050","12,858","31,65,162","1,28,075",0,"47,51,343",0,"61,639",591,7,545,0,"12,08,201","39,702",0,0,0,0,"1,298",0,"17,24,94,139",
4.3. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,"23,293",0,0,0,"10,662","10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54,209",
4.4. Depósitos de la clientela ......................................................................................................................................................................,"17,66,04,409","13,68,42,616","5,36,40,205","3,39,90,542","3,76,78,862","2,98,77,674","1,36,45,153","1,82,77,022","1,21,64,976","6,86,871","76,30,842","23,80,681","81,43,654","61,19,082","54,33,955",0,0,"45,14,793","36,61,701","39,80,250","26,65,880","27,11,505","1,96,248","21,30,168","22,62,447","20,13,167","20,55,577","22,14,747","18,34,775","16,25,797","13,56,935","16,57,631","12,62,013","7,34,585","7,85,775","6,31,473","8,16,573","6,46,058","6,61,475","7,73,025","4,79,730","4,96,062","3,77,659","2,73,589","3,23,171","4,03,441","4,65,092","3,21,167","3,02,092","2,51,195","5,74,766",0,"1,91,926",51,"2,72,375",73,"7,78,693",0,"8,348",0,0,"44,152","15,693","1,116","7,356",0,267,0,0,0,0,"58,98,97,156",
4.5. Débitos representados por valores negociables ..........................................................................................................,"4,72,35,475","2,98,61,558","2,07,52,655","2,35,76,683","1,72,96,405","1,04,27,220","40,24,762",0,"18,52,583","60,66,313","25,54,395","59,28,995","56,349","12,35,715","23,97,969","67,60,646","52,38,433",0,"30,914",0,"2,65,970",0,"25,38,581","1,00,441","1,23,694",0,0,0,0,0,0,"32,917",0,0,0,"94,095",0,"4,710",0,0,0,0,0,0,0,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,84,58,205",
4.6. Pasivos subordinados ......................................................................................................................................................................,"1,30,08,676","1,92,35,372","20,51,430","20,13,110","17,44,563","9,24,033","7,03,010","4,64,885","6,56,174","6,60,229",0,0,"2,56,646",0,"3,11,371","10,09,930","30,333",0,0,"14,441",0,"1,77,829","57,717","10,623",0,0,0,"1,60,867","31,653","27,558",0,0,0,0,0,0,0,0,"1,50,000",0,0,0,0,0,"45,170","10,087",0,0,0,0,0,0,0,0,0,0,"6,075",0,0,0,0,0,0,"3,068",0,0,0,0,0,0,0,"4,37,64,850",
4.7. Otros pasivos financieros ......................................................................................................................................................................,"41,16,210","75,06,714","23,20,952","9,48,152","5,05,869","5,31,879","1,02,917","1,31,905","1,77,647","39,471","61,562","49,030","2,15,557","1,40,210","1,01,635","1,705",0,"3,23,101","24,311","16,753","19,714","25,737","14,761","36,263","20,012","2,31,434","1,47,487","13,257","16,561","26,008","8,504","11,058","3,107","1,657","1,463","10,008","3,451","5,614","12,868","91,251","14,220","1,826","8,514","1,903",712,"4,548",863,66,"1,732",933,"5,320","1,44,709","22,618",48,"4,487",13,"10,313",22,470,487,"95,554","1,664",13,"3,156","10,089",0,"2,750",4,3,0,22,"1,83,52,854",
10. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11. DERIVADOS DE COBERTURA ..........................................................................................................,"28,76,661","20,93,802","10,06,093","4,24,067","3,50,419","9,873","1,11,593","1,42,835","61,554","77,479","71,058","2,95,172","70,461","93,793","2,957",0,0,36,"25,504","3,910","20,749","28,116","7,22,858",0,"13,141",0,0,0,347,0,"4,596","11,821",0,0,"14,442",0,"22,301",0,0,0,0,0,0,0,0,0,"6,366",0,483,0,0,0,0,"13,941",0,0,"5,133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"85,81,561",
12. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.1. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.2. Resto de pasivos ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14. PROVISIONES .............................................................................................................................................................................,"66,38,591","81,03,505","26,45,142","4,42,194","2,52,226","1,56,863","1,78,684","1,44,438","44,761","63,052","39,623","28,660","68,249","54,034","89,341",0,136,"17,049","21,872","2,522","16,314","3,500","2,442",569,"20,753",458,"20,371",57,"49,158","63,080","2,382","14,903",619,"1,178","1,232","3,536",563,385,"5,441",297,"3,096",906,851,151,12,569,131,10,787,"1,608","1,484","1,653","2,786","1,095",920,226,"11,655",43,"3,438","4,422",0,82,0,0,63,133,64,33,694,31,0,"1,92,35,123",
14.1. Fondos para pensiones y obligaciones similares ..........................................................................................................,"52,01,084","73,34,048","23,60,408","2,70,458","1,22,090","1,380","1,11,955","1,03,231","9,435","58,804","19,654","24,366","21,866","4,560","21,459",0,136,"3,557","12,514",295,"8,041",0,0,0,"9,729",43,"6,527",0,"31,137","62,243",0,"12,570",20,61,8,0,69,0,0,0,901,0,0,0,0,0,5,0,677,"1,197",0,0,0,0,0,108,"6,977",0,0,"4,422",0,0,0,0,0,46,64,0,325,0,0,"1,58,26,470",
14.2. Provisiones para impuestos ..........................................................................................................,0,0,0,"2,830","20,988",0,"14,647",0,0,0,"4,107",0,"13,580",0,0,0,0,0,"2,801",0,835,0,0,0,7,0,0,57,"11,814",0,0,279,0,0,25,0,0,0,0,0,0,206,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,"73,021",
14.3. Provisiones para riesgos y compromisos contingentes ..........................................................................................................,"4,74,220","4,13,371","1,09,770","89,010","1,07,936","34,394","19,835","22,641","35,326","1,020","14,630",233,"23,429","9,274","14,306",0,0,246,"6,557",42,"7,438","3,500","2,432",569,"7,570",412,"2,469",0,"5,397",58,"2,382",854,0,1,"1,199","1,364",494,385,206,158,332,629,0,151,10,569,1,10,110,411,771,49,"1,355",0,0,64,"2,164",43,"1,886",0,0,82,0,0,63,1,0,1,33,0,0,"14,21,863",
14.4. Otras provisiones ......................................................................................................................................................................,"9,63,287","3,56,086","1,74,964","79,896","1,212","1,21,089","32,247","18,566",0,"3,228","1,232","4,061","9,374","40,200","53,576",0,0,"13,246",0,"2,185",0,0,10,0,"3,447",3,"11,375",0,810,779,0,"1,200",599,"1,116",0,"2,172",0,0,"5,235",139,"1,863",71,851,0,2,0,0,0,0,0,713,"1,604","1,431","1,095",920,54,"2,514",0,832,0,0,0,0,0,0,86,0,32,336,31,0,"19,13,769",
15. PASIVOS FISCALES ..................................................................................................................................................................,"13,06,172","1,67,477","19,013","2,18,584","2,43,033","1,01,136","1,26,792","17,421","80,310","1,18,806","62,923",0,"36,281","19,678","41,909",0,0,0,"25,039",0,"20,317","2,528","11,569","1,859","16,025","4,726",346,"2,013",196,"17,734","31,531","10,037",92,0,"8,867","2,194","2,739","8,116",217,0,231,"1,483",12,0,"1,692","1,667","3,423",651,"1,407","29,100",13,"13,566","1,267","5,504",405,"46,089","7,723","5,466",0,"19,970",9,0,157,403,395,0,70,0,0,0,0,"28,66,383",
15.1. Corrientes ...........................................................................................................................................................................,0,0,0,"1,48,509","2,15,018","73,733",579,0,"40,635",0,"62,681",0,"31,471",0,"15,878",0,0,0,"25,019",0,"20,171",484,"5,081","1,442","16,019","3,272",0,992,0,"5,821","11,929","10,023",0,0,"8,867","2,194","2,738","2,918",4,0,32,"1,093",0,0,"1,639",870,"3,423",619,"1,407","6,498",0,"12,386",0,973,0,0,"6,010",0,0,0,9,0,157,403,395,0,70,0,0,0,0,"7,41,462",
15.2. Diferidos ............................................................................................................................................................................,"13,06,172","1,67,477","19,013","70,075","28,015","27,403","1,26,213","17,421","39,675","1,18,806",242,0,"4,810","19,678","26,031",0,0,0,20,0,146,"2,044","6,488",417,6,"1,454",346,"1,021",196,"11,913","19,602",14,92,0,0,0,1,"5,198",213,0,199,390,12,0,53,797,0,32,0,"22,602",13,"1,180","1,267","4,531",405,"46,089","1,713","5,466",0,"19,970",0,0,0,0,0,0,0,0,0,0,0,"21,24,921",
16. PERIODIFICACIONES ..................................................................................................................................................................,"11,42,058","16,50,727","3,24,344","1,76,664","1,95,285","99,050","1,78,973","1,83,947","50,754","20,336","32,630","16,625","91,971","44,618","44,233",262,446,"16,660","15,904","7,934","14,793","15,427","5,991","12,253","11,173","5,398","45,994","8,827","8,328","31,995","4,214","5,890","13,916","17,167","1,505","4,377","4,591","1,035","2,738",0,836,"5,553",748,"5,173","1,908","2,040","2,231",16,"2,131","2,900","10,936","23,138","6,559",71,"1,418",661,"11,039","1,013",852,327,"50,331","2,926",11,"2,766",325,257,58,168,124,186,20,"46,45,755",
17. OTROS PASIVOS ........................................................................................................................................................................,"32,49,553","24,09,174","4,83,009","4,75,672","5,86,000","4,78,819","1,40,758","1,76,350","91,319","5,64,564","1,30,084","31,175","62,266","34,991","37,498",629,927,"2,19,920","52,470","21,089","41,425","7,482","17,109","16,857","36,752","6,604","4,71,656","8,047","17,762","69,985","24,895","22,882","15,998","33,788","16,707","6,618","10,232","6,055",63,"6,586","1,613","3,537","-6,817","5,431","6,426","4,746","17,693","1,298","2,880","13,529","11,153","29,567","6,706","3,125",329,"12,037","10,022","1,329","1,120","60,702","15,297",934,399,844,"1,210",534,"1,165",277,258,166,4,"1,02,91,284",
17.1. Fondo Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17.2. Resto ................................................................................................................................................................................,"32,49,553","24,09,174","4,83,009","4,75,672","5,86,000","4,78,819","1,40,758","1,76,350","91,319","5,64,564","1,30,084","31,175","62,266","34,991","37,498",629,927,"2,19,920","52,470","21,089","41,425","7,482","17,109","16,857","36,752","6,604","4,71,656","8,047","17,762","69,985","24,895","22,882","15,998","33,788","16,707","6,618","10,232","6,055",63,"6,586","1,613","3,537","-6,817","5,431","6,426","4,746","17,693","1,298","2,880","13,529","11,153","29,567","6,706","3,125",329,"12,037","10,022","1,329","1,120","60,702","15,297",934,399,844,"1,210",534,"1,165",277,258,166,4,"1,02,91,284",
18. CAPITAL CON NATURALEZA DE PASIVO FINANCIERO ..........................................................................................................,0,0,0,"5,23,070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,23,070",
TOTAL PASIVO,"32,55,47,488","28,30,29,122","10,32,62,819","6,88,23,413","6,99,87,137","4,90,56,793","2,25,16,170","2,66,05,227","1,75,88,055","1,52,74,013","1,15,24,548","1,06,58,565","1,56,97,872","84,85,344","88,57,875","81,19,836","57,99,307","81,76,982","44,21,293","40,61,244","40,08,088","39,17,165","88,35,527","79,24,256","36,02,469","24,08,019","65,36,922","24,12,371","66,34,273","33,29,634","22,28,602","19,74,778","14,28,598","7,91,399","22,09,083","15,21,642","10,76,575","6,72,943","9,35,311","9,41,811","5,20,328","5,15,150","3,83,997","2,86,284","18,69,365","4,28,087","10,38,443","3,34,733","11,50,321","6,00,741","13,67,573","29,77,683","2,44,733","31,88,997","4,08,059","59,099","55,91,996","1,28,077","75,868","86,499","1,61,224","50,303","16,273","12,19,554","59,140",924,"4,374",482,"1,079","1,681",46,"1,15,36,53,682",
PATRIMONIO NETO ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. AJUSTES POR VALORACIÓN ......................................................................................................................................................................,"23,74,835","2,30,257","-1,37,284","56,086","8,999","-19,270","2,02,408","-18,314","39,487","21,414",12,"-2,975","-19,348",724,"24,650",0,0,94,3,"-1,599",218,"-12,960","12,538",602,12,"2,969","2,500",0,75,-380,619,5,"-1,388",0,1,"-1,925",1,"6,053",122,0,-512,594,27,-17,114,857,1,72,0,"44,883",0,0,"2,198",0,-41,"95,724",0,"23,844",0,0,0,0,0,0,-42,0,0,0,0,0,0,"29,36,943",
2.1. Activos financieros disponibles para la venta ..........................................................................................................,"24,55,967","2,16,219","-27,368","57,449",6,"-19,554","2,02,408","-14,305","39,487",418,12,"-2,975","9,425",663,"24,484",0,0,94,3,0,218,"-12,960","12,253",602,12,"2,969","2,500",0,75,-380,294,5,"-1,388",0,1,"-1,925",1,"6,053",122,0,-512,594,27,-17,114,857,1,72,0,"44,883",0,0,"2,198",0,-41,"95,724",0,"23,844",0,0,0,0,0,0,-42,0,0,0,0,0,0,"31,18,587",
2.2. Pasivos finan. a valor razonable con cambios en el patrim. neto ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3. Coberturas de los flujos de efectivo ..........................................................................................................,"-85,673","14,038","-1,09,916",-374,"8,993",0,0,"-4,009",0,"20,996",0,0,"-28,773",0,166,0,0,0,0,"-1,599",0,0,285,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,85,541",
2.4. Coberturas de inversiones netas en negocios en el extranjero ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.5. Diferencias de cambio ......................................................................................................................................................................,"4,541",0,0,-989,0,284,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,897",
