Var,0182,0049,0030,0081,0075,0128,0072,0065,0093,0224,0004,1004,0019,0061,0042,0038,0129,0036,0082,0073,0097,0046,0231,0198,0095,0094,0086,0223,0130,0122,0185,0024,0227,0057,0216,0138,0233,0078,0059,0232,0186,0142,0228,0099,0217,0031,0229,0003,0125,0211,0226,0225,0058,0063,0220,0113,0009,0188,0136,0133,0011,0200,0021,0205,0219,0132,0184,0115,0121,0091,0083,,
17. ACTIVOS FISCALES ..................................................................................................................................................................,"35,67,567","30,33,446","6,74,000","7,53,850","4,05,325","2,27,740","1,80,789","3,02,438","83,713","86,387","82,888","24,025","1,07,060","58,680","28,254",0,170,"4,470","36,633",4,"29,614","38,567","7,546","3,585","9,134","5,573","6,388","7,211","15,676","42,779","7,747","21,064","19,747","4,477","14,477","2,815","5,296","3,806","1,053","1,688","4,245",412,"1,871",998,"6,066","2,480","1,781",247,"6,636","9,897",202,"13,114","1,232","4,176","2,976","10,107","24,886",218,980,"1,754","6,175",328,103,"5,643",467,86,31,0,132,332,0,"1,00,13,257",
17.1. Corrientes ..................................................................................................................................................................,"4,13,214","33,042","4,294","93,576","80,928","57,773","26,287","27,856","15,072",572,"18,852","4,024","6,852","4,200","3,686",0,115,420,"8,866",4,"6,932","11,462","1,672","2,596","1,212","4,125",29,"6,145","1,465","9,820","2,791","3,272",320,"4,129","2,011","1,350","3,443","1,349",241,111,188,353,"1,276",661,0,"1,132",470,179,"2,422","6,690",180,"4,499",158,0,727,"10,072","2,273",215,472,0,"6,175",106,64,336,428,67,13,0,32,0,0,"9,03,296",
17.2. Diferidos ..................................................................................................................................................................,"31,54,353","30,00,404","6,69,706","6,60,274","3,24,397","1,69,967","1,54,502","2,74,582","68,641","85,815","64,036","20,001","1,00,208","54,480","24,568",0,55,"4,050","27,767",0,"22,682","27,105","5,874",989,"7,922","1,448","6,359","1,066","14,211","32,959","4,956","17,792","19,427",348,"12,466","1,465","1,853","2,457",812,"1,577","4,057",59,595,337,"6,066","1,348","1,311",68,"4,214","3,207",22,"8,615","1,074","4,176","2,249",35,"22,613",3,508,"1,754",0,222,39,"5,307",39,19,18,0,100,332,0,"91,09,961",
18. PERIODIFICACIONES ..................................................................................................................................................................,"5,04,811","5,01,576","72,300","1,05,082","37,611","16,261","75,530","9,538","11,085","55,854","10,282",100,"41,657","7,764","6,100",0,0,"11,011","5,312","3,863","3,594","3,654",709,"2,248","3,044","2,433","32,087","3,671","4,099","16,312","7,865","1,942","2,337","4,466",10,789,"7,645",815,"1,493",994,299,"2,490",649,"2,755",883,150,346,104,461,103,"12,445",184,"3,901",19,"2,861",8,"9,343",17,83,121,"17,079","2,318",6,212,57,0,15,0,3,0,16,"16,32,872",
19. OTROS ACTIVOS ..................................................................................................................................................................,"5,25,735","11,88,789","59,934","66,900","63,656","2,863","18,612","55,958","41,737","6,482","4,873",14,"1,907","4,139","19,095",0,1,"1,76,641","2,360","3,364","1,318","2,570",0,"46,926","2,667",60,"2,44,911","1,573","95,298","2,46,665","1,166",559,"1,536",177,46,810,"5,303",0,"3,978",490,0,812,536,166,0,439,423,0,46,218,0,"4,918",0,5,72,1,"1,118",1,0,4,251,0,0,"1,332",333,1,2,0,1,59,0,"29,09,851",
TOTAL ACTIVO ,"32,60,32,529","28,53,05,434","10,85,96,575","7,00,54,574","7,09,37,170","4,95,72,430","2,65,24,812","2,63,58,389","1,72,29,970","1,83,55,004","1,19,72,553","1,17,63,454","1,56,61,994","84,58,299","92,49,082","54,18,580","64,96,896","87,07,201","48,91,709","39,60,939","42,04,387","36,42,683","83,47,618","82,56,456","36,71,461","32,60,544","60,22,546","25,93,053","43,43,423","38,47,085","24,92,702","21,03,783","14,94,362","9,21,650","24,43,272","15,59,332","9,60,534","7,03,256","8,58,956","9,90,065","6,21,114","6,06,198","4,59,783","3,62,962","18,63,949","4,49,427","10,75,150","3,87,839","11,20,634","6,52,023","13,02,629","29,60,448","3,58,107","33,34,036","3,91,071","3,12,440","48,04,439","1,83,100","1,45,679","97,308","2,01,947","74,440","41,092","11,84,471","97,531","32,999","90,711","20,226","16,857","13,069","9,111","1,17,15,35,552",
PASIVO Y PATRIMONIO NETO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
PASIVO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
1. CARTERA DE NEGOCIACIÓN ......................................................................................................................................................................,"1,54,48,165","2,39,30,765","31,76,100","2,08,451","7,03,660","22,61,280","6,09,611","51,607","4,518","37,870","72,692","36,371","4,67,128","21,156","1,40,253","3,62,990","4,75,444","10,333","2,083",0,292,"7,941","1,18,789","3,44,032","9,433","7,31,905","1,08,868",0,0,22,"6,801",20,489,0,0,242,29,851,779,0,608,180,0,0,0,0,0,0,993,"1,771","15,990",0,25,0,273,0,0,"1,22,095",0,0,120,0,0,0,0,0,0,0,0,0,0,"4,94,93,025",
1.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,19,839",0,"7,24,074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,43,913",
1.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.3. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,22,095",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,22,095",
1.4. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.5. Derivados de negociación ......................................................................................................................................................................,"1,43,51,717","2,22,51,248","30,20,225","2,08,451","6,28,596","1,20,490","58,172","51,607","4,518","37,870","72,692","36,371","4,67,128","21,156","26,402","3,62,990","4,75,444","3,433","2,083",0,292,"7,941","1,18,789","1,24,193","9,433","7,831","1,08,868",0,0,22,"6,801",20,489,0,0,242,29,851,779,0,78,180,0,0,0,0,0,0,993,"1,771","15,990",0,25,0,273,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,"4,26,06,603",
1.6. Posiciones cortas de valores ..........................................................................................................,"10,96,448","16,79,517","1,55,875",0,"75,064","21,40,790","5,51,439",0,0,0,0,0,0,0,"1,13,851",0,0,"6,900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"58,20,414",
2. OTROS PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,"2,04,832",0,0,0,0,"19,55,632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,64,498",
2.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.2. Depósitos de la clientela ......................................................................................................................................................................,0,"2,04,832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,08,866",
2.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,"19,55,632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,55,632",
3. PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PATRIM. NETO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4. PASIVOS FINANCIEROS A COSTE AMORTIZADO ..........................................................................................................,"28,24,91,066","21,96,57,390","9,72,85,162","6,40,26,006","6,56,33,883","4,54,97,719","2,21,73,424","2,48,95,066","1,61,65,375","1,35,64,213","1,06,72,017","1,10,48,201","1,42,99,660","76,47,963","84,12,717","49,55,818","59,51,116","77,14,691","43,00,006","38,94,574","37,32,721","34,34,546","73,17,490","77,02,602","33,47,955","24,37,856","53,78,562","21,62,093","38,93,522","31,84,048","22,68,850","18,55,175","13,37,794","8,34,066","22,05,297","14,52,788","8,85,359","6,28,756","8,13,767","8,55,903","5,00,628","5,26,880","4,17,979","3,27,879","18,01,753","4,19,779","10,03,605","3,31,766","10,52,169","4,75,447","12,02,139","26,28,991","2,77,732","29,67,105","3,57,655",86,"46,08,900",11,"42,152",985,"1,00,688","48,650","15,560","11,45,954","72,065",0,457,4,4,"1,298",22,"1,00,63,43,560",
4.1. Depósitos de bancos centrales ..........................................................................................................,"1,06,75,466","31,28,633","6,41,826","1,430",0,24,0,"2,93,687","18,090",0,0,"25,01,596",0,"3,54,335","63,102",0,0,0,0,0,0,0,"16,30,669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,93,13,353",
4.2. Depósitos de entidades de crédito ..........................................................................................................,"4,00,45,964","3,33,29,785","1,64,03,287","52,69,227","1,05,89,278","53,56,975","29,27,799","63,05,970","22,59,432","52,01,130","11,08,720","5,13,705","64,35,225","2,86,724","12,29,557",0,"96,424","29,82,428","7,36,755","14,114","9,11,831","7,71,127","28,69,301","50,02,720","10,68,973","97,555","32,75,008","1,00,367","20,80,146","15,36,108","8,16,289","2,68,103","1,47,352","20,624","14,23,810","7,15,192","1,62,033",986,"79,627","1,61,869",24,"7,871","3,896","9,842","14,49,104",451,"5,91,351","11,588","7,42,699","2,25,342","8,09,731","25,08,750","28,940","29,67,032","79,706",0,"37,85,456",0,"34,707",762,"1,150",576,0,"11,36,622","45,133",0,13,0,0,"1,298",0,"17,70,43,564",
4.3. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,"23,273",0,0,0,"10,735","10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54,262",
4.4. Depósitos de la clientela ......................................................................................................................................................................,"17,29,95,322","13,00,66,941","5,50,42,904","3,31,66,333","3,77,96,927","3,05,20,996","1,49,34,174","1,76,57,157","1,12,08,959","2,59,563","72,54,888","20,70,161","70,26,079","57,88,159","50,23,735",0,0,"43,64,012","34,91,671","38,47,103","25,13,894","24,46,614","2,10,872","26,55,956","21,12,729","18,96,590","19,81,525","18,87,573","17,66,825","15,81,573","14,40,272","15,47,927","11,88,591","7,96,763","7,80,594","6,64,803","7,21,344","6,14,627","5,66,258","5,68,025","4,74,460","5,15,953","4,04,654","3,10,725","3,06,749","4,02,213","4,11,652","3,20,076","3,08,524","2,44,607","3,86,123",0,"2,05,559",51,"2,70,620",73,"8,07,712",0,"6,988",0,0,"45,554","15,542","3,457","6,689",0,421,0,0,0,0,"57,59,06,841",
4.5. Débitos representados por valores negociables ..........................................................................................................,"4,21,96,778","2,61,55,436","2,07,70,414","2,22,35,088","1,49,16,924","80,80,294","34,61,146",0,"18,26,723","74,04,804","22,50,837","59,11,808","56,591","11,25,228","16,65,042","39,53,570","58,24,484",0,"52,113",0,"2,85,332",0,"25,34,398",0,"1,22,197",0,0,0,0,0,0,"28,237",0,0,0,"59,813",0,"9,073",0,0,0,0,0,0,0,"1,152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,09,27,482",
4.6. Pasivos subordinados ......................................................................................................................................................................,"1,28,30,705","1,81,27,303","20,48,347","20,15,884","17,42,968","9,86,970","7,02,478","5,24,466","6,52,793","6,55,937",0,0,"2,55,505",0,"3,09,976","10,00,814","30,206",0,0,"14,221",0,"1,77,300","57,653","10,576",0,0,0,"1,60,120","31,653","27,446",0,0,0,0,0,0,0,0,"1,50,000",0,0,0,0,0,"45,137","10,139",0,0,0,0,0,0,0,0,0,0,"6,047",0,0,0,0,0,0,"3,020",0,0,0,0,0,0,0,"4,25,77,664",
4.7. Otros pasivos financieros ......................................................................................................................................................................,"37,23,558","88,49,292","23,78,384","13,38,044","5,77,051","5,42,460","1,47,827","1,13,786","1,99,378","42,779","57,572","50,931","5,26,260","93,517","1,21,305","1,434",2,"3,68,251","19,467","19,136","21,664","39,505","14,597","23,096","44,056","4,43,711","1,22,029","14,033","14,898","38,921","12,289","10,908","1,851","16,679",893,"12,980","1,982","4,070","17,882","1,26,009","26,144","3,056","9,429","7,312",763,"5,824",602,102,946,"1,003","6,285","1,20,241","43,233",22,"7,329",13,"9,685",11,457,223,"99,538","2,520",18,"2,855","20,243",0,23,4,4,0,22,"2,05,20,394",
10. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11. DERIVADOS DE COBERTURA ..........................................................................................................,"24,24,237","17,32,763","8,57,791","3,68,348","3,67,067",25,"96,564","68,827","48,481","91,116","59,861","3,33,280","63,557","59,807","64,211",0,0,46,"22,777","3,143","18,284","27,103","7,33,224",0,"11,468",0,0,0,"2,015",0,"3,909","10,593",0,0,"13,472",0,"9,132",0,0,0,0,0,0,0,0,0,"4,400",0,605,0,0,0,0,"11,320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"75,07,426",
12. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.1. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12.2. Resto de pasivos ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14. PROVISIONES .............................................................................................................................................................................,"67,83,520","84,26,866","26,51,870","4,67,648","2,56,203","1,56,065","1,75,958","1,43,627","44,003","65,678","42,677","29,756","68,420","56,360","84,283",0,138,"16,960","22,850","2,541","15,589","3,500","2,145",567,"22,004",456,"19,973",57,"49,526","54,651","2,337","16,473",619,"1,189","1,319","3,407",446,385,"4,212",327,"3,184",914,188,167,12,520,91,14,762,"1,532","1,488","1,691","2,001","1,095",917,232,"12,046",45,"2,513","4,324",0,66,0,0,35,135,59,32,695,31,0,"1,97,29,394",
14.1. Fondos para pensiones y obligaciones similares ..........................................................................................................,"53,36,495","75,61,319","23,87,731","2,73,827","1,30,754","1,380","1,16,078","1,05,470","9,435","60,579","21,522","25,765","24,733","3,669","23,425",0,138,"3,377","13,601",284,"8,626",0,10,0,"10,486",41,"6,572",0,"32,127","53,911",0,"13,518",20,68,8,0,107,0,0,0,849,0,0,0,0,0,5,0,660,"1,149",0,0,0,0,0,114,"7,370",0,0,"4,324",0,0,0,0,0,48,59,0,326,0,0,"1,62,39,980",
14.2. Provisiones para impuestos ..........................................................................................................,0,0,0,"2,830","23,626",0,"14,647",0,0,0,"3,953",0,"13,627",0,0,0,0,0,"2,691",0,755,0,0,0,7,0,0,57,"11,280",0,0,258,0,0,25,0,0,0,0,0,0,206,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,846,0,0,0,0,0,0,0,0,0,0,0,0,"74,893",
14.3. Provisiones para riesgos y compromisos contingentes ..........................................................................................................,"4,94,639","5,10,162","1,10,232","85,839","1,00,761","33,291","18,762","19,576","34,568",996,"15,970",136,"21,552","9,248","13,535",0,0,337,"6,558",41,"6,208","3,500","2,135",567,"8,114",412,"2,026",0,"5,309",458,"2,337",855,0,1,"1,286","1,245",339,385,272,163,367,637,0,167,10,520,1,14,102,383,775,46,"1,097",0,0,64,"2,162",45,"1,551",0,0,66,0,0,35,1,0,0,33,0,0,"15,19,891",
14.4. Otras provisiones ......................................................................................................................................................................,"9,52,386","3,55,385","1,53,907","1,05,152","1,062","1,21,394","26,471","18,581",0,"4,103","1,232","3,855","8,508","43,443","47,323",0,0,"13,246",0,"2,216",0,0,0,0,"3,397",3,"11,375",0,810,282,0,"1,842",599,"1,120",0,"2,162",0,0,"3,940",164,"1,968",71,188,0,2,0,0,0,0,0,713,"1,645",904,"1,095",917,54,"2,514",0,116,0,0,0,0,0,0,86,0,32,336,31,0,"18,94,630",
15. PASIVOS FISCALES ..................................................................................................................................................................,"11,98,970","1,67,477","23,000","4,07,268","1,87,792","92,845","1,31,521","46,486","75,601","1,19,049","59,495","4,223","25,334","24,707","49,906",0,155,1,"24,710",0,"18,932","3,044","10,300","1,890","24,302","7,131",346,"1,454",248,"26,386","24,674","9,664",179,"9,569","7,743","2,353","5,498","7,943",187,0,820,"1,280","1,585",2,"1,708","1,225","2,746",610,"3,959","31,306",0,"17,968","1,081","3,935",636,"37,552","7,723","7,171",0,"19,970","9,406",108,214,"1,118",204,111,63,0,89,0,0,"29,52,973",
15.1. Corrientes ...........................................................................................................................................................................,0,0,0,"3,42,121","1,60,077","46,457","6,704","35,381","34,642",0,"59,215","4,223","19,167","4,650","15,395",0,155,1,"24,661",0,"18,752","1,000","4,352","1,501","24,268","5,700",0,476,0,"14,503","5,213","9,622",0,"9,569","7,743","2,353","5,497","2,304",26,0,717,891,"1,573",0,"1,655",441,"2,746",587,"3,959","9,812",0,"16,788",0,256,113,0,"6,010",0,0,0,"9,406",108,214,"1,118",204,111,63,0,89,0,0,"9,22,589",
15.2. Diferidos ............................................................................................................................................................................,"11,98,970","1,67,477","23,000","65,147","27,715","46,388","1,24,817","11,105","40,959","1,19,049",280,0,"6,167","20,057","34,511",0,0,0,49,0,180,"2,044","5,948",389,34,"1,431",346,978,248,"11,883","19,461",42,179,0,0,0,1,"5,639",161,0,103,389,12,2,53,784,0,23,0,"21,494",0,"1,180","1,081","3,679",523,"37,552","1,713","7,171",0,"19,970",0,0,0,0,0,0,0,0,0,0,0,"20,30,384",
16. PERIODIFICACIONES ..................................................................................................................................................................,"8,02,243","11,39,427","3,28,411","1,92,225","1,79,522","77,963","1,09,271","1,66,875","55,960","20,092","31,073","9,498","77,619","34,955","40,620",170,206,"27,439","14,435","6,171","12,942","11,488","5,968","9,281","11,515","4,400","29,428","7,650","7,598","31,231","4,022","5,362","12,074","8,582","1,956","3,449","3,817","1,046","3,674",0,744,"5,507",695,"3,037","1,476","1,947","1,894",16,"1,610","2,581","5,936","19,576","5,044",55,"1,439",334,"9,340",451,613,223,"22,133","2,292",10,"1,824",323,127,37,93,62,137,6,"35,79,220",
17. OTROS PASIVOS ........................................................................................................................................................................,"16,15,775","15,88,748","2,17,374","2,54,726","3,31,029","1,51,600","62,079","1,08,581","42,984","5,35,318","67,100","17,325","20,426","17,842","15,508",380,427,"8,15,559","27,876","11,683","25,110","4,228","10,466","15,690","30,059","3,750","2,70,120","66,403","75,092","2,58,655","11,116","10,111","6,859","17,523","5,032","5,023","21,080","2,536",130,"4,151","1,664","2,058",-9,"2,588","4,494","1,654","2,332",621,"1,472","10,176","5,395","12,227","3,853","1,126",64,"1,686","5,960",568,"1,252","60,240","14,819",340,191,72,620,264,138,261,128,60,2,"68,81,790",
17.1. Fondo Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17.2. Resto ................................................................................................................................................................................,"16,15,775","15,88,748","2,17,374","2,54,726","3,31,029","1,51,600","62,079","1,08,581","42,984","5,35,318","67,100","17,325","20,426","17,842","15,508",380,427,"8,15,559","27,876","11,683","25,110","4,228","10,466","15,690","30,059","3,750","2,70,120","66,403","75,092","2,58,655","11,116","10,111","6,859","17,523","5,032","5,023","21,080","2,536",130,"4,151","1,664","2,058",-9,"2,588","4,494","1,654","2,332",621,"1,472","10,176","5,395","12,227","3,853","1,126",64,"1,686","5,960",568,"1,252","60,240","14,819",340,191,72,620,264,138,261,128,60,2,"68,81,790",
18. CAPITAL CON NATURALEZA DE PASIVO FINANCIERO ..........................................................................................................,0,0,0,"5,14,183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,14,183",
TOTAL PASIVO,"31,07,63,976","25,68,48,268","10,45,39,708","6,64,38,855","6,76,59,156","4,82,37,497","2,53,14,060","2,54,81,069","1,64,36,922","1,44,33,336","1,10,04,915","1,14,78,654","1,50,22,144","78,62,790","88,07,498","53,19,358","64,27,486","85,85,029","44,14,737","39,18,112","38,23,870","34,91,850","81,98,382","80,74,062","34,56,736","31,85,498","58,07,297","22,37,657","40,28,001","35,54,993","23,21,709","19,07,398","13,58,014","8,70,929","22,34,819","14,67,262","9,29,395","6,41,517","8,22,749","8,60,381","5,07,648","5,36,819","4,20,438","3,33,673","18,09,443","4,25,125","10,15,068","3,33,027","10,61,570","5,22,813","12,30,948","26,80,453","2,89,736","29,84,636","3,60,984","39,890","46,43,969","1,30,341","46,530","85,742","1,47,166","51,456","15,975","11,48,968","73,247",637,754,390,978,"1,526",30,"1,09,91,66,069",
PATRIMONIO NETO , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
2. AJUSTES POR VALORACIÓN ......................................................................................................................................................................,"21,21,812","1,46,032","-88,158","49,403","14,780","-17,388","1,94,076","-12,211","42,155","20,171",60,"-2,409","-11,390","1,486","31,003",0,0,"19,422",58,"-1,897",273,"-8,952","11,278",713,71,"2,921","2,373",0,130,-577,323,60,195,0,0,"-1,219",2,"6,626",226,0,-536,613,27,-7,114,823,0,54,0,"42,918",0,0,"1,810",0,193,"77,993",0,"28,032",0,0,0,0,0,0,-52,0,0,0,0,0,0,"26,73,430",
2.1. Activos financieros disponibles para la venta ..........................................................................................................,"22,13,451","1,31,274","-9,766","51,070","6,368","-17,811","1,94,076","-15,690","42,155",346,60,"-2,409","9,773","1,436","30,926",0,0,"19,422",58,0,273,"-8,952","11,157",713,71,"2,921","2,373",0,130,-577,287,60,195,0,0,"-1,219",1,"6,626",226,0,-536,613,27,-7,114,823,0,54,0,"42,918",0,0,"1,810",0,193,"77,993",0,"28,032",0,0,0,0,0,0,-52,0,0,0,0,0,0,"28,21,006",
2.2. Pasivos finan. a valor razonable con cambios en el patrim. neto ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.3. Coberturas de los flujos de efectivo ..........................................................................................................,"-93,965","14,758","-78,392",-791,"8,412",0,0,"3,479",0,"19,825",0,0,"-21,163",0,77,0,0,0,0,"-1,897",0,0,121,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,49,500",
2.4. Coberturas de inversiones netas en negocios en el extranjero ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.5. Diferencias de cambio ......................................................................................................................................................................,"2,326",0,0,-876,0,423,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,924",
