Var,0182,0049,0030,0081,0075,0128,0072,0038,0065,1004,0093,0019,0004,0129,0036,0224,0042,0061,0073,0082,0086,0097,0198,0130,0046,0112,0095,0131,0231,0057,0228,0122,0094,0024,0227,0223,0185,0142,0138,0186,0216,0078,0003,0222,0031,0125,0217,0229,0233,0063,0079,0058,0211,0113,0225,0226,0059,0188,0232,0009,0099,0133,0220,0200,0184,0021,0205,0136,0132,0219,0011,0115,0121,0091,0083,
16.1. Fondo de comercio ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,0,0,"13,811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,017",0,0,0,0,"4,850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"29,662"
16.2. Otro activo intangible ......................................................................................................................................................................,"44,968",642,"34,376","5,309","9,254",336,"5,445",0,"7,618",0,390,0,119,0,0,876,0,"1,004",0,80,"8,960",41,399,"1,037","4,513",97,40,"12,525",45,0,805,0,"1,570",41,0,88,0,234,553,201,0,0,4,0,2,141,113,41,13,0,0,584,0,0,135,0,718,34,"2,828",0,"1,399",61,119,"1,286",0,0,40,0,0,42,"1,108",0,0,0,0,"1,50,234"
17. ACTIVOS FISCALES ..................................................................................................................................................................,"34,19,649","33,95,497","6,11,735","6,74,089","4,89,716","3,53,557","1,88,577",0,"3,43,113","2,53,509","71,978","1,03,182","98,442",149,"2,944","47,697","21,521","68,221",41,"45,547","5,562","33,449","2,719","20,032","23,719","63,616","26,945","28,711","2,56,039","6,538","1,900","15,389","3,458","30,669","33,644","1,555","1,350",404,"3,902","4,523","17,989","2,719",213,810,"2,350","2,669","3,706","3,706",30,"1,590",0,"1,298","4,065",624,"4,010",44,342,140,967,"15,778",136,"2,050","2,827",182,292,47,"2,034","2,700",56,222,"2,526",0,149,115,0,"1,08,29,674"
17.1. Corrientes ..................................................................................................................................................................,"49,314","29,193","4,283","25,798","63,707","1,00,175","14,257",0,"9,084","5,772","8,261","10,869","15,595",62,165,"8,211",299,"3,624",4,"8,149",44,"6,405","1,952",984,"1,168","3,605","11,210","5,489","1,573","3,716","1,897","8,653","2,775","3,160",320,"1,515",104,370,"1,631",225,"4,071",650,213,90,"1,038",0,0,77,30,777,0,94,797,57,"3,934",35,303,140,967,0,136,835,887,115,268,47,59,293,44,222,"1,445",0,25,17,0,"4,31,284"
17.2. Diferidos ..................................................................................................................................................................,"33,70,335","33,66,304","6,07,452","6,48,291","4,26,009","2,53,382","1,74,320",0,"3,34,029","2,47,737","63,717","92,313","82,847",87,"2,779","39,486","21,222","64,597",37,"37,398","5,518","27,044",767,"19,048","22,551","60,011","15,735","23,222","2,54,466","2,822",3,"6,736",683,"27,509","33,324",40,"1,246",34,"2,271","4,298","13,918","2,069",0,720,"1,312","2,669","3,706","3,629",0,813,0,"1,204","3,268",567,76,9,39,0,0,"15,778",0,"1,215","1,940",67,24,0,"1,975","2,407",12,0,"1,081",0,124,98,0,"1,03,98,390"
18. PERIODIFICACIONES ..................................................................................................................................................................,"3,83,413","5,79,657","96,516","62,834","45,027","24,345","45,187",12,"6,600",23,"8,394","31,112","7,487",92,"10,686","2,050","3,436","6,903","2,108","4,369","27,317","3,176","1,249","2,154","2,232","8,641","2,895","5,437","34,710",0,"3,152","12,653","1,875","2,617",706,"32,035","2,702","2,914","2,234",678,57,829,70,50,71,358,488,169,"3,610",0,0,"4,903",57,0,260,"7,374",466,20,"4,502",836,"2,473",55,"1,996","2,039",140,2,126,20,0,33,"27,424",0,0,0,2,"15,28,058"
19. OTROS ACTIVOS ..................................................................................................................................................................,"11,23,856","8,95,611","1,01,282","20,160","72,841","5,252","20,869",0,"14,650","74,095","20,670","1,204","7,687",1,"90,371","4,523","17,117","5,396","2,514","3,364","1,107","2,083","66,159","7,621",818,20,"3,656",970,0,0,378,"7,447",428,975,"4,014",282,"1,716",574,939,0,40,0,0,11,0,0,0,373,"1,399",5,0,0,8,3,"5,263",0,806,295,882,163,5,4,0,0,0,0,84,0,1,284,25,0,1,0,0,"25,90,302"
TOTAL ACTIVO ,"27,49,53,200","23,49,80,488","7,72,34,356","4,58,46,629","5,39,40,277","3,73,49,981","1,83,69,791","1,02,69,160","1,60,77,991","1,25,71,937","1,05,78,832","1,26,61,702","86,86,287","62,63,661","82,21,511","1,52,38,481","70,68,804","62,51,266","33,05,952","38,49,881","37,35,835","32,35,041","65,12,215","24,57,064","24,75,913","39,37,108","30,50,518","26,25,635","68,07,208","15,09,009","10,81,624","31,40,167","34,29,188","16,30,348","11,83,812","13,96,739","8,28,523","5,43,155","12,79,602","5,73,148","21,37,976","5,18,414","3,79,551","4,78,943","3,03,689","7,17,221","11,39,885","7,86,479","2,97,585","19,56,588",0,"2,48,557","4,95,488","1,85,220","21,25,548","5,51,826","2,60,057","1,62,492","6,20,820","28,42,190","1,54,269","8,19,279","2,98,867","55,170","74,492","41,827","8,51,706","1,23,798","32,675","75,775","1,11,329","19,668","16,488","12,506","9,099","93,40,57,516"
PASIVO Y PATRIMONIO NETO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
PASIVO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1. CARTERA DE NEGOCIACIÓN ......................................................................................................................................................................,"1,82,70,822","1,74,40,743","18,48,726","90,217","5,78,243","23,38,949","4,969","53,921","3,792","28,546","5,089","2,94,022","1,909","2,40,064",279,"2,542","1,83,861",73,0,"2,050","28,392","1,545","3,57,152",66,"1,414","15,465",497,"23,48,230",0,0,0,"27,18,810","9,737",131,0,0,0,88,0,"3,506",0,0,0,0,0,0,0,0,0,"17,40,727",0,100,"3,800",0,0,"5,603",672,"1,17,970",0,0,0,0,0,0,0,0,0,0,0,"27,481",0,0,0,0,0,"4,87,70,203"
1.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,14,982",0,0,0,0,"8,97,734",0,0,0,"16,75,270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,40,676",0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,"15,544",0,0,0,0,0,"45,44,456"
1.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,50,496",0,0,0,"10,43,445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,"1,17,720",0,0,0,0,0,0,0,0,0,0,0,"11,937",0,0,0,0,0,"26,23,649"
1.4. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5. Derivados de negociación ......................................................................................................................................................................,"1,58,03,596","1,22,26,310","17,26,474","90,217","4,85,725","1,93,798","4,969","53,921","3,792","28,546","5,089","2,94,022","1,909","2,40,064",279,"2,542","27,480",73,0,"2,050","28,392","1,545","1,42,170",66,"1,414","1,377",497,0,0,0,0,95,"9,737",131,0,0,0,88,0,525,0,0,0,0,0,0,0,0,0,0,0,100,425,0,0,"5,603",672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,13,83,693"
1.6. Posiciones cortas de valores ..........................................................................................................,"24,67,226","52,14,433","1,22,252",0,"92,518","21,45,151",0,0,0,0,0,0,0,0,0,0,"1,56,381",0,0,0,0,0,0,0,0,"14,088",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,981",0,0,0,0,0,0,0,0,0,0,0,0,"3,375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,02,18,405"
2. OTROS PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,0,0,0,0,0,"10,49,119",0,0,0,0,"2,20,392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,10,894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,12,378",0,0,0,0,0,0,0,0,"30,92,783"
2.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41,357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,05,997",0,0,0,0,0,0,0,0,"8,47,354"
2.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,"75,879",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,69,537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,381",0,0,0,0,0,0,0,0,"10,51,797"
2.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,"10,49,119",0,0,0,0,"1,44,513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,93,632"
3. PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PATRIM. NETO ..........................................................................................................,0,0,0,0,0,0,"7,53,408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,53,408"
3.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,"7,53,408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,53,408"
4. PASIVOS FINANCIEROS A COSTE AMORTIZADO ..........................................................................................................,"23,43,26,674","17,88,79,785","6,90,10,089","4,18,29,032","4,93,35,378","3,32,64,359","1,53,21,393","1,01,16,234","1,49,37,185","1,14,89,080","97,40,549","1,12,44,673","77,13,197","59,55,100","78,73,723","1,22,91,752","62,22,030","55,73,479","32,42,485","33,58,579","34,82,510","28,43,072","59,73,606","22,59,640","23,13,934","35,86,075","28,21,196","95,316","57,06,829","14,41,629","22,562","93,188","33,48,561","14,22,673","10,44,879","10,97,300","7,76,606","4,74,474","11,76,547","5,04,931","19,37,393","4,57,896","3,27,041","52,729","2,79,851","6,85,637","10,98,026","7,38,012","2,50,081","1,100",0,"1,78,863","3,89,795",55,"18,71,345","5,02,013","2,13,270",31,"5,08,344","26,71,435","1,27,309","7,44,940","2,66,952","32,597","3,544","17,398","5,076","1,00,427",74,"24,390","50,534",10,39,666,19,"78,57,47,196"
4.1. Depósitos de bancos centrales ..........................................................................................................,"2,08,41,451","35,76,824","3,76,014","3,75,054","7,17,154","3,55,069",0,0,"4,79,255","12,35,547","60,007",0,0,0,0,0,"5,098","3,10,148",0,0,0,0,0,0,0,0,0,0,"20,85,095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,04,27,518"
4.2. Depósitos de entidades de crédito ..........................................................................................................,"4,33,63,169","4,07,13,206","1,95,76,053","35,83,554","99,02,661","79,67,875","6,97,306",0,"58,66,709","15,37,432","13,94,398","48,13,659","13,27,075","72,393","22,73,934","67,86,572","14,07,509","88,271","1,758","7,73,299","9,86,052","8,49,904","42,69,379","5,50,880","3,98,763","21,25,556","13,64,106",0,"15,67,892",661,0,0,"20,34,595","3,70,777","1,23,230",0,"78,242","3,542","5,92,653","4,022","15,97,444",943,"11,077","39,860",201,"4,09,362","8,68,842","5,15,345","38,556",0,0,"19,149","1,90,127",0,"17,84,003","3,01,482","55,206",0,"2,76,360","26,40,438",67,"7,43,540","89,039","1,599",476,0,0,"94,495",0,0,"1,107",0,0,630,0,"17,71,46,435"
4.3. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,"23,257","1,15,226",0,0,"11,008","10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,69,745"
4.4. Depósitos de la clientela ......................................................................................................................................................................,"11,73,30,017","9,15,80,324","3,52,54,778","2,67,73,299","3,29,72,160","1,82,22,156","1,13,40,909",0,"78,95,444","18,32,537","76,66,860","59,77,009","48,17,586",0,"30,66,507","5,99,312","40,31,855","43,77,792","32,11,241","25,18,801","24,19,547","18,57,067","16,29,257","16,63,462","18,50,330","13,30,212","13,32,097",0,"57,339","14,29,762",0,0,"10,49,086","10,25,028","9,13,609","9,48,993","6,93,784","4,64,406","5,38,773","4,77,241","3,39,758","4,04,613","3,15,424","12,469","2,68,665","2,58,827","1,98,266","2,20,210","2,05,898",0,0,"1,46,205","1,86,758",55,0,"1,86,517","1,49,194",0,"1,08,146","7,367","1,18,493",0,"1,69,414","30,013","2,936","17,313",0,"4,202",0,0,0,0,0,0,0,"40,24,99,323"
4.5. Débitos representados por valores negociables ..........................................................................................................,"3,47,33,451","2,18,20,061","99,44,879","85,08,592","36,30,431","51,25,811","26,67,194","91,09,687","9,534","68,39,063","1,20,506",0,"14,41,672","58,82,683","24,65,976","45,99,947","3,44,626","6,94,088",0,"18,820",0,"96,622",0,0,0,0,"61,494",0,"19,03,632",0,0,0,0,"3,355",0,0,0,0,"28,563",0,0,"47,045",0,0,"1,128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,00,98,860"
4.6. Pasivos subordinados ......................................................................................................................................................................,"1,20,67,294","1,48,35,907","22,41,945","13,25,671","13,30,943","7,31,398","4,67,851","10,05,549","4,90,503",0,"2,80,467","1,57,456",0,0,0,"1,54,873","2,59,251",0,"14,225",0,0,0,"22,649","19,806","36,072","73,024",0,"80,000","46,699",0,0,"27,341",0,0,0,"1,34,083",0,0,0,0,0,0,0,0,"4,016",0,"30,159",0,0,0,0,0,0,0,0,0,0,0,0,"6,024",0,0,0,0,0,0,"3,028",0,0,0,0,0,0,0,0,"3,58,46,234"
4.7. Otros pasivos financieros ......................................................................................................................................................................,"59,68,035","62,38,237","16,16,420","12,62,862","7,71,021","8,52,050","1,48,133",998,"1,95,740","44,501","2,18,311","2,96,549","1,26,864",24,"67,306","1,51,048","1,73,691","1,03,180","15,261","47,659","76,911","39,479","42,067","25,492","28,769","57,283","63,499","15,316","46,172","11,206","22,562","65,847","2,64,880","23,513","8,040","14,224","4,580","6,526","16,558","23,668",191,"5,295",540,400,"5,841","17,448",759,"2,457","5,627","1,100",0,"13,509","2,108",0,"87,342","14,014","8,870",31,"1,23,838","17,606","8,749","1,400","8,499",985,132,85,"2,048","1,730",74,"24,390","49,427",10,39,36,19,"1,95,59,081"
10. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. DERIVADOS DE COBERTURA ..........................................................................................................,"14,69,551","1,51,726","3,50,125","25,106","2,26,388","98,429","5,631",0,"26,869","5,04,353","5,695","63,222","6,121",0,444,"39,151","1,29,483","13,642","2,547","1,175",0,"1,295",0,142,0,"7,609",346,0,"6,90,472",0,0,0,0,62,"1,610",0,"2,135",0,0,0,188,0,0,0,0,0,0,188,"16,782",0,0,0,0,0,0,0,0,0,0,"9,245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38,49,732"
12. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.1. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2. Resto de pasivos ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14. PROVISIONES .............................................................................................................................................................................,"62,49,925","79,65,217","26,59,575","4,51,364","2,87,812","1,32,780","1,74,666",0,"1,36,421","31,962","29,648","61,617","59,599",376,"19,746","12,80,437","69,926","59,215","2,848","28,956","22,161","16,957",236,"29,197","2,349","83,055","23,836","27,446","1,356","1,074",66,"59,629",366,"26,003",195,57,146,"1,078","3,376","2,007","2,045",160,10,356,218,509,20,13,149,"1,759",0,"2,111","1,765",249,"3,183",870,713,17,6,"8,931",162,"4,685",823,102,"22,187",0,0,"8,933",103,33,0,32,"1,137",0,0,"2,00,63,961"
14.1. Fondos para pensiones y obligaciones similares ..........................................................................................................,"49,01,706","73,16,874","23,65,287","2,72,368","1,88,936",0,"1,20,193",0,"1,13,347","30,309","9,170","23,602","27,860",112,"2,814","65,992","35,321","2,114",218,"17,569","6,560","11,364",0,"19,793",0,"56,815","13,664","8,232",0,55,0,"55,063",75,"17,817",8,0,0,0,0,953,0,0,0,15,0,509,0,1,0,0,0,0,978,70,0,0,0,0,0,"5,879",0,"4,685",0,0,191,0,0,0,16,0,0,0,327,0,0,"1,56,96,862"
14.2. Provisiones para impuestos ..........................................................................................................,0,0,0,"2,830","20,175","1,17,641","16,077",0,0,0,0,"14,265","3,388",0,0,0,0,0,0,"2,027",0,257,0,"5,274",0,0,0,0,0,0,0,0,0,105,0,57,0,440,0,0,70,0,0,0,0,0,0,11,0,0,0,0,0,0,"1,112",0,0,0,0,0,0,0,0,0,0,0,0,"2,587",0,0,0,0,0,0,0,"1,86,316"
14.3. Provisiones para riesgos y compromisos contingentes ..........................................................................................................,"3,33,290","2,76,748","3,084","88,568","73,250",0,"16,263",0,"12,917",118,"20,478","15,019","12,495",0,"1,603",0,"9,226","6,749",10,"5,093","1,168","4,936",236,"2,195","2,349","5,239","5,822","3,793","1,328",0,0,26,189,739,0,0,146,567,"1,013",85,"1,975",160,10,8,218,0,20,1,149,0,0,"1,086",279,156,141,271,55,0,6,425,162,0,0,102,31,0,0,"1,739",1,33,0,0,468,0,0,"9,12,238"
14.4. Otras provisiones ......................................................................................................................................................................,"10,14,929","3,71,595","2,91,204","87,598","5,451","15,139","22,133",0,"10,157","1,535",0,"8,731","15,856",264,"15,329","12,14,445","25,379","50,352","2,620","4,267","14,433",400,0,"1,935",0,"21,001","4,350","15,421",28,"1,019",66,"4,540",102,"7,342",187,0,0,71,"2,363",969,0,0,0,333,0,0,0,0,0,"1,759",0,"1,025",508,23,"1,930",599,658,17,0,"2,627",0,0,823,0,"21,965",0,0,"4,607",86,0,0,32,342,0,0,"32,68,545"
15. PASIVOS FISCALES ..................................................................................................................................................................,"11,76,121","1,82,729","58,397","1,87,661","18,816","1,50,052","57,227",0,"42,952","2,27,227","39,671","44,531","1,208",0,0,"8,975","27,594","24,100",0,314,404,459,"2,139",503,"6,547","11,335",233,"9,416","2,57,797",0,5,"1,655","1,630",150,868,"3,212","3,622",874,"2,964",614,0,"7,254",0,"8,900","1,149",0,0,15,0,0,0,551,"9,128",1,"19,817",0,"3,923",282,0,"4,821",6,0,"1,380",0,0,0,877,0,0,58,0,0,4,0,0,"26,10,168"
15.1. Corrientes ...........................................................................................................................................................................,0,0,0,"1,18,189",0,0,"10,044",0,0,0,0,"16,683",0,0,0,0,0,0,0,0,0,0,983,0,0,0,0,"9,416","2,823",0,0,"1,655","1,166",0,0,0,325,665,"2,116",278,0,"2,057",0,"5,248",416,0,0,0,0,0,0,0,"2,277",0,"19,817",0,0,0,0,0,0,0,0,0,0,0,877,0,0,58,0,0,0,0,0,"1,95,093"
15.2. Diferidos ............................................................................................................................................................................,"11,76,121","1,82,729","58,397","69,472","18,816","1,50,052","47,183",0,"42,952","2,27,227","39,671","27,848","1,208",0,0,"8,975","27,594","24,100",0,314,404,459,"1,156",503,"6,547","11,335",233,0,"2,54,974",0,5,0,464,150,868,"3,212","3,297",209,848,336,0,"5,197",0,"3,652",733,0,0,15,0,0,0,551,"6,851",1,0,0,"3,923",282,0,"4,821",6,0,"1,380",0,0,0,0,0,0,0,0,0,4,0,0,"24,15,075"
16. PERIODIFICACIONES ..................................................................................................................................................................,"8,59,474","8,62,029","2,23,942","1,30,696","3,29,288","45,433","87,042",734,"83,153","16,032","73,956","66,341","72,715",44,"68,949","13,452","34,382","30,746","6,869","31,751","30,837","27,109","5,906","7,087","7,843","16,917","19,780","15,722","53,651","11,636","3,068","30,101","2,362","13,963","10,020","38,065",992,"3,756",0,154,"8,465",618,543,"1,209",548,"1,925","1,045","4,733","2,760",62,0,"6,016","2,128",128,"16,096","6,814","1,237",209,0,"15,370","2,083",135,"1,480",875,"1,823",120,"1,749","1,062",109,440,"27,166",68,45,0,7,"34,43,065"
17. OTROS PASIVOS ........................................................................................................................................................................,"13,957","2,33,877",2,"25,138","66,823","20,864","2,239",0,"4,040",1,"6,450",0,"3,982",0,"85,460","7,746","3,154","8,249","5,919","1,619","9,826","1,849","3,070","12,576",157,25,"4,108","47,209",507,0,584,"13,354",0,442,384,306,"1,777",205,"4,577",186,"7,910",0,0,0,349,0,"2,476",837,"5,500",1,0,0,81,0,0,0,323,9,3,329,0,35,28,0,77,0,0,0,0,0,485,39,0,0,0,"6,09,144"
17.1. Fondo Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.2. Resto ................................................................................................................................................................................,"13,957","2,33,877",2,"25,138","66,823","20,864","2,239",0,"4,040",1,"6,450",0,"3,982",0,"85,460","7,746","3,154","8,249","5,919","1,619","9,826","1,849","3,070","12,576",157,25,"4,108","47,209",507,0,584,"13,354",0,442,384,306,"1,777",205,"4,577",186,"7,910",0,0,0,349,0,"2,476",837,"5,500",1,0,0,81,0,0,0,323,9,3,329,0,35,28,0,77,0,0,0,0,0,485,39,0,0,0,"6,09,144"
18. CAPITAL CON NATURALEZA DE PASIVO FINANCIERO ..........................................................................................................,0,0,0,"7,522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,522"
TOTAL PASIVO,"26,23,66,524","20,57,16,106","7,41,50,857","4,27,46,736","5,08,42,748","3,60,50,866","1,74,55,694","1,01,70,889","1,52,34,412","1,22,97,201","99,01,058","1,19,94,798","78,58,731","61,95,584","80,48,601","1,36,44,055","66,70,430","57,09,504","32,60,668","34,24,444","35,74,130","28,92,286","63,42,109","23,09,211","23,32,244","37,20,481","28,69,996","25,43,339","67,10,612","14,54,339","10,37,179","29,16,737","33,62,656","14,63,424","10,57,956","11,38,940","7,85,278","4,80,475","11,87,464","5,11,398","19,56,001","4,65,928","3,27,594","63,194","2,82,115","6,88,071","11,01,567","7,43,798","2,75,272","17,43,649",0,"1,87,641","4,06,697",433,"19,10,441","5,15,300","2,20,138","1,18,518","5,08,353","27,10,131","1,29,560","7,49,795","2,70,663","33,574","27,631","17,518","8,20,080","1,10,422",286,"52,402","78,185",149,"1,225",666,26,"86,89,47,183"
PATRIMONIO NETO , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
2. AJUSTES POR VALORACIÓN ......................................................................................................................................................................,"17,96,886","1,15,856","84,326","1,08,395","1,828","89,314","5,560",0,"18,358","1,409","32,777","47,705",210,0,140,"-15,621","17,097","1,294","10,600",102,-51,139,"2,064",780,0,"-2,808",334,0,"7,184",0,9,"-2,954","1,082",74,478,0,-187,324,"1,761",258,0,"3,994",0,"6,782",373,0,35,0,2,0,0,673,"11,263","1,212",0,0,"9,512","20,213",0,"-1,191",11,0,201,27,61,0,0,0,0,0,0,0,0,0,0,"23,77,891"
2.1. Activos financieros disponibles para la venta ..........................................................................................................,"18,00,993","1,17,393","27,692","1,09,566","1,808","89,274","6,028",0,"18,358","1,409","32,777","2,512",140,0,140,0,"17,097","1,228",0,106,-51,139,"2,064",780,0,739,334,0,"7,184",0,9,"-2,954","1,082",74,478,0,-190,324,"1,761",258,0,"3,994",0,"6,782",373,0,35,0,0,0,0,673,"11,263","1,212",0,0,"9,512","20,213",0,0,11,0,201,27,61,0,0,0,0,0,0,0,0,0,0,"22,92,909"
