Var,0182,0049,0030,0075,0081,0128,0072,0065,0093,0038,0224,1004,0019,0004,0129,0061,0036,0042,0073,0082,0231,0086,0097,0046,0130,0198,0094,0095,0223,0112,0131,0122,0227,0024,0057,0228,0138,0185,0078,0216,0142,0186,0059,0003,0125,0031,0217,0211,0229,0233,0232,0225,0063,0058,0220,0226,0113,0099,0009,0188,0133,0200,0021,0205,0011,0219,0132,0184,0115,0121,0136,0091,0083,
16.2. Otro activo intangible ......................................................................................................................................................................,"54,672",447,"30,458","8,583","3,812",178,"6,937","5,748",359,0,"3,462",0,0,172,0,764,0,0,0,115,64,"7,164",57,"5,787","2,069",463,765,57,240,89,"10,605","8,664",0,58,0,794,300,0,0,0,163,142,"4,708",0,105,1,226,0,58,18,"3,034",104,0,438,92,348,0,"1,458","1,547",0,27,"1,255",0,7,"1,193",25,0,0,0,0,0,0,0,"1,67,832"
17. ACTIVOS FISCALES ..................................................................................................................................................................,"36,01,525","30,47,330","6,18,363","4,66,545","7,14,099","2,29,949","2,14,409","3,56,810","85,941",0,"39,578","30,034","1,15,509","93,154",91,"64,951","1,953","27,845",5,"44,446","7,374","5,825","32,960","40,959","21,088","3,229","3,771","17,475","1,723","56,904","24,243","46,044","29,978","28,093","6,086","2,025","3,735","1,918","3,189","15,737",399,"5,607","1,019",262,"5,347","2,204","6,121","6,858","4,684","2,694",761,"3,055","2,983","1,309","2,570",534,"1,282",199,"27,292",176,"1,892",248,114,"4,361","3,505",142,58,0,0,120,725,374,0,"1,01,91,788"
17.1. Corrientes ..................................................................................................................................................................,"87,983","30,389","12,643","85,721","36,470","55,947","41,397","9,426","18,275",0,"2,545","4,171","10,633","17,752",36,"3,367",94,"4,475",5,"10,692","2,426",34,"6,563","5,680","2,841","2,260","2,844","6,479","1,706",579,"5,558","5,881",319,"4,384","3,400","2,020","1,422",614,621,"1,629",326,69,82,187,0,"1,009",641,"3,236","1,021",718,761,0,738,150,421,376,"1,248",199,"3,344",163,555,86,39,85,"3,505",116,46,0,0,0,217,0,0,"5,08,619"
17.2. Diferidos ..................................................................................................................................................................,"35,13,542","30,16,941","6,05,720","3,80,824","6,77,629","1,74,002","1,73,012","3,47,384","67,666",0,"37,033","25,863","1,04,876","75,402",55,"61,584","1,859","23,370",0,"33,754","4,948","5,791","26,397","35,279","18,247",969,927,"10,996",17,"56,325","18,685","40,163","29,659","23,709","2,686",5,"2,313","1,304","2,568","14,108",73,"5,538",937,75,"5,347","1,195","5,480","3,622","3,663","1,976",0,"3,055","2,245","1,159","2,149",158,34,0,"23,948",13,"1,337",162,75,"4,276",0,26,12,0,0,120,508,374,0,"96,83,169"
18. PERIODIFICACIONES ..................................................................................................................................................................,"4,28,505","4,83,127","84,881","37,571","61,181","39,696","36,941","8,290","8,738",22,"5,272",229,"36,882","6,313",0,"7,258","8,715","4,539","4,254","3,016","10,085","39,983","2,339","3,077","3,474","1,462","1,723","1,526","1,137","6,681","5,315","13,931","1,276","1,276","9,737","3,041",528,"2,764",935,13,"3,669",314,"1,633",84,287,99,449,71,459,"6,372","18,851",341,0,"5,340","2,325","13,633",8,"3,063","1,577",7,151,"1,253",4,128,"31,451",31,0,108,0,3,52,0,2,"14,67,498"
19. OTROS ACTIVOS ..................................................................................................................................................................,"5,16,274","12,36,191","94,236","39,679","9,053","6,338","19,432","12,195","35,843",0,"6,877",16,804,"3,997",1,"2,183","5,023","11,634","3,009","3,746",0,"13,168","3,246","1,386","11,511","59,126",0,"3,576",992,47,537,"51,610","46,983","1,133",0,500,973,"15,995",0,102,"1,322",51,"3,249",0,0,427,10,64,289,"7,560","5,400","3,769",5,0,3,0,4,159,"1,564",3,4,0,0,513,10,308,2,1,0,3,0,0,0,"22,42,136"
TOTAL ACTIVO ,"27,92,27,648","26,77,90,043","9,64,18,047","6,30,77,034","5,58,82,962","4,21,43,862","2,03,55,964","2,14,58,042","1,30,67,789","90,80,285","1,64,49,324","1,17,88,006","1,43,61,205","1,01,66,760","73,54,048","72,81,023","72,79,523","78,21,741","35,44,546","44,34,768","65,48,708","47,04,345","37,22,798","31,52,191","30,37,937","74,02,546","27,96,909","33,24,815","19,56,545","38,60,496","26,58,788","34,70,274","14,20,287","17,83,737","9,83,826","8,86,660","14,56,567","10,10,465","6,03,700","24,12,296","5,31,494","5,59,785","6,05,940","4,00,611","9,42,677","3,49,870","15,70,976","6,04,296","9,87,297","4,29,511","6,32,463","23,93,331","25,88,851","3,44,707","3,00,016","10,10,464","1,97,272","1,74,760","32,34,761","1,58,950","10,77,080","64,543","43,795","9,94,500","1,98,475","52,207","32,773","25,188","19,864","16,666","1,08,166","12,740","9,110","1,03,68,49,649"
PASIVO Y PATRIMONIO NETO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
PASIVO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1. CARTERA DE NEGOCIACIÓN ......................................................................................................................................................................,"1,34,21,226","1,92,79,535","24,37,862","5,18,485","91,638","27,69,370","27,558","1,871",570,"1,30,635","7,555","25,205","3,80,895",114,"2,90,496","3,243","2,259","32,849",0,467,655,"88,343",154,"3,122",0,"3,36,389","7,877",43,0,"6,367","33,818","29,64,758",171,106,0,0,702,0,184,0,65,542,682,0,277,0,0,"2,924",0,0,0,0,0,24,47,"26,479",0,0,0,"1,04,123",0,0,0,0,20,0,0,0,0,0,0,0,0,"4,29,99,705"
1.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,00,710",0,0,0,0,0,"17,10,211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,10,921"
1.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,54,547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,04,123",0,0,0,0,0,0,0,0,0,0,0,0,0,"13,58,670"
1.4. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5. Derivados de negociación ......................................................................................................................................................................,"1,13,02,569","1,64,80,729","23,18,729","4,45,661","91,638","1,17,544","27,558","1,871",570,"1,30,635","7,555","25,205","3,80,895",114,"2,90,496","3,243","2,259","32,849",0,467,655,"88,343",154,"3,122",0,"1,35,679","7,877",43,0,"6,367","33,818",0,171,106,0,0,702,0,184,0,65,236,682,0,277,0,0,820,0,0,0,0,0,24,47,"26,479",0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,"3,19,66,458"
1.6. Posiciones cortas de valores ..........................................................................................................,"21,18,657","27,98,806","1,19,133","72,824",0,"26,51,826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,"2,104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"77,63,656"
2. OTROS PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,"2,14,070",0,0,0,0,"9,77,197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,91,267"
2.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2. Depósitos de la clientela ......................................................................................................................................................................,0,"2,14,070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,14,070"
2.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,"9,77,197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,77,197"
3. PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PATRIM. NETO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4. PASIVOS FINANCIEROS A COSTE AMORTIZADO ..........................................................................................................,"24,20,69,620","20,90,04,776","8,69,60,292","5,82,76,575","5,15,97,813","3,76,70,358","1,79,93,333","2,02,26,946","1,21,14,787","88,50,691","1,25,08,512","1,11,05,539","1,31,01,302","90,79,044","69,94,456","65,45,863","70,20,854","71,41,598","34,86,959","38,98,498","62,13,227","43,41,107","32,91,608","29,82,395","27,46,701","68,78,233","27,11,452","30,64,433","15,91,496","34,54,356","25,01,892","70,350","12,31,028","15,56,938","8,97,562","8,33,495","13,54,276","9,64,115","5,38,465","22,05,613","4,55,748","4,95,040","5,63,232","3,46,165","8,78,480","3,24,031","15,13,314","4,89,446","9,27,575","3,87,127","4,89,933","21,04,239","23,36,244","2,72,500","2,66,029","9,27,912",68,"1,41,499","30,35,556",21,"10,03,114","39,558","18,731","9,55,577","1,15,183","28,232",0,944,8,4,"93,750","1,280",20,"89,32,87,118"
4.1. Depósitos de bancos centrales ..........................................................................................................,"1,39,73,495","19,81,364","10,50,000","11,60,121","3,57,036","2,00,024",0,"3,71,227","50,004",0,0,"22,06,942",0,0,0,"3,20,023",0,"92,706",0,0,"19,26,897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,37,02,940"
4.2. Depósitos de entidades de crédito ..........................................................................................................,"4,46,14,320","4,11,37,764","2,67,17,911","1,17,40,421","36,37,154","59,58,087","15,61,458","73,94,029","22,29,554",0,"51,34,519","8,60,113","63,99,003","18,52,012","1,15,478","1,53,882","25,64,585","14,09,095","6,582","8,37,797","17,78,713","18,67,397","9,53,971","7,82,888","10,42,057","50,68,404","9,39,663","12,84,233","1,25,000","20,02,974","10,89,575",0,"75,060","3,10,883","6,430","12,347","6,85,288","2,96,614",635,"15,81,211","5,372",262,"99,272","11,507","5,82,715",156,"12,27,649","2,68,366","5,91,833","1,09,817","70,060","20,07,907","23,06,181","26,717","65,234","6,59,348",0,21,"30,20,493",0,"10,02,144",574,0,"9,46,340","4,771","11,876",0,476,0,0,"90,786",736,0,"19,73,37,720"
4.3. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,"3,23,244","1,00,007",0,"10,767",0,"2,34,999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,79,271"
4.4. Depósitos de la clientela ......................................................................................................................................................................,"12,86,29,375","12,16,99,690","3,92,41,359","3,61,80,929","2,82,54,224","2,25,18,484","1,21,41,759","1,17,53,033","92,82,893",0,"5,69,462","20,30,172","61,13,385","57,65,649",0,"52,88,688","35,00,880","39,90,595","34,56,363","30,12,100","1,24,976","23,97,744","21,29,462","21,09,173","16,58,499","17,39,314","15,82,891","16,88,787","12,92,490","13,53,154","13,17,984",0,"11,54,477","12,17,295","8,86,704","7,90,231","6,26,753","6,59,291","4,66,880","6,21,838","4,47,853","4,63,202","4,54,980","3,34,418","2,94,609","3,06,798","2,54,442","2,07,383","3,35,330","2,67,305","3,85,700",0,51,"2,37,464","1,96,986","2,65,292",56,"1,33,890","1,544",0,0,"35,260","18,715","3,988",0,"8,810",0,451,0,0,"2,475",0,0,"47,19,03,985"
4.5. Débitos representados por valores negociables ..........................................................................................................,"3,88,23,638","2,41,05,561","1,59,52,399","71,03,222","1,55,77,280","75,43,677","34,67,764","1,034","1,20,225","78,47,304","66,24,603","59,63,483","1,38,414","13,96,969","68,48,746","7,13,778",0,"11,48,996",0,"27,051","23,35,052",0,"1,88,426",0,0,0,0,"69,782",0,0,0,0,0,"13,310",0,0,"27,683",0,"67,986",0,0,0,0,0,0,"2,557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,61,08,940"
4.6. Pasivos subordinados ......................................................................................................................................................................,"1,19,49,485","1,47,09,144","21,78,266","14,55,438","23,22,763","7,92,315","7,06,572","5,25,065","2,81,572","10,02,251","1,54,811",0,"2,56,196",0,"30,232",0,0,"3,84,150","14,220",0,"47,551",0,0,"66,346","31,557","10,610",0,0,"1,59,412","72,959","82,215","27,487",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,149","30,086",0,0,0,0,0,0,0,0,0,0,0,"6,094",0,0,0,0,"3,026",0,0,0,0,0,0,0,0,0,"3,73,09,972"
4.7. Otros pasivos financieros ......................................................................................................................................................................,"37,56,063","52,71,246","18,20,357","6,25,677","14,49,356","4,22,772","1,15,780","1,82,558","1,50,539","1,136","25,117","44,829","1,94,304","64,414",0,"69,492","9,55,389","1,16,056","9,794","21,550",38,"75,966","19,749","23,988","14,588","49,651","1,88,898","21,631","14,594","25,269","12,118","42,863","1,491","15,450","4,428","30,917","14,552","8,210","2,964","2,564","2,523","31,576","8,980",240,"1,156","4,371","1,137",596,412,"10,005","34,173","96,332","30,012","8,319","3,809","3,272",12,"7,588","7,425",21,970,"3,724",16,"2,223","1,10,412","7,546",0,17,8,4,489,544,20,"1,62,44,290"
10. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. DERIVADOS DE COBERTURA ..........................................................................................................,"18,60,358","11,37,196","6,21,020","3,34,371","2,18,320","4,532","61,225","1,734","32,974",0,"63,992","3,00,185","47,682","10,975",0,"28,398",49,"67,425","4,735","5,577","1,71,496",0,"4,237","2,564","3,226",40,0,"2,325",0,"4,949",0,0,"2,443","1,286",0,0,0,"4,817",0,"1,554",0,0,0,0,349,0,0,0,667,"3,283",0,0,"4,754",0,0,0,0,0,"10,149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50,18,887"
12. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.1. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2. Resto de pasivos ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14. PROVISIONES .............................................................................................................................................................................,"62,50,089","81,71,666","25,17,040","2,78,160","4,19,816","1,54,714","1,81,729","1,30,524","33,635",0,"68,327","29,341","71,947","44,823",139,"57,530","9,767","86,976","2,579","24,541","1,741","22,260","16,599","2,599","40,475",281,311,"23,295",57,"69,228","18,388","59,897",52,"22,934","1,083",253,"3,686",226,340,"1,300","2,420","2,223","1,103",7,782,331,12,"1,947",57,176,"1,237","2,235","1,045","1,790",872,"1,052",312,166,"9,572",45,"4,518",75,0,0,0,75,140,50,32,"1,154","3,376",0,0,"1,88,55,152"
14.1. Fondos para pensiones y obligaciones similares ..........................................................................................................,"48,33,601","74,27,268","21,70,165","1,57,030","2,49,076",0,"1,27,771","96,336","9,096",0,"63,762","27,682","30,347","24,744",139,"2,843","3,156","29,259",254,"15,855",0,"6,338","10,276",0,"25,082",0,44,"12,408",0,"59,230","9,384","58,473",18,"16,029",63,146,0,0,0,11,0,986,0,0,606,0,0,"1,049",11,0,0,0,0,0,0,0,107,0,"5,252",0,"4,518",0,0,0,0,0,53,50,0,344,0,0,0,"1,54,78,862"
14.2. Provisiones para impuestos ..........................................................................................................,0,0,0,"24,265","2,830",0,"16,362",0,0,0,0,0,"14,040","3,649",0,0,0,0,0,"2,328",0,0,580,0,"10,128",0,0,0,57,0,"1,100",985,0,200,0,0,0,0,0,75,440,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,0,0,"77,921"
14.3. Provisiones para riesgos y compromisos contingentes ..........................................................................................................,"4,56,786","3,28,177","1,21,718","93,981","91,185","25,174","17,803","16,691","24,539",0,863,124,"18,704","15,228",0,"7,522",429,"11,841",31,"6,358","1,716","1,543","5,743","2,599","3,933",281,166,"7,589",0,"5,249","1,508",439,0,863,1,0,"1,147",226,340,"1,214",583,221,158,7,176,331,10,390,1,176,37,35,0,"1,093",0,339,153,166,"1,274",45,0,75,0,0,0,75,1,0,0,468,"1,587",0,0,"12,79,112"
14.4. Otras provisiones ......................................................................................................................................................................,"9,59,702","4,16,221","2,25,157","2,884","76,725","1,29,540","19,793","17,497",0,0,"3,702","1,535","8,856","1,202",0,"47,165","6,182","45,876","2,294",0,25,"14,379",0,0,"1,332",0,101,"3,298",0,"4,749","6,396",0,34,"5,842","1,019",107,"2,539",0,0,0,"1,397","1,016",945,0,0,0,2,508,0,0,"1,200","2,200","1,045",697,872,713,52,0,"3,046",0,0,0,0,0,0,0,86,0,32,342,952,0,0,"20,19,257"
15. PASIVOS FISCALES ..................................................................................................................................................................,"12,73,460","1,93,011","18,006","1,90,504","1,37,683","1,08,778","47,934","38,986","78,366",0,"5,941","17,140","22,573","60,086",144,"30,228",0,"42,524",0,"25,026","13,251",346,"21,216","4,229",346,"1,689","4,366","15,829","2,579","12,016","4,316","20,591",300,"10,646","9,087",393,"2,611",396,"7,463","7,404","1,134",267,"2,398",702,"2,448","1,017",868,"13,036","4,059","2,221",0,"17,700","2,480",579,"1,289",158,476,11,"10,745","6,961",0,38,215,776,"5,087",49,66,11,0,25,0,0,0,"25,04,280"
15.1. Corrientes ...........................................................................................................................................................................,"1,40,122",0,0,"1,64,325","92,552","34,319",391,0,"40,365",0,0,"17,140","15,103","59,566",144,"6,762",0,"21,095",0,"24,913","4,438",0,"20,928",0,0,"1,191","3,887","15,734",772,0,"4,316","1,722",0,"10,543","9,060",393,"2,611",360,"2,045","7,404",839,55,8,695,"2,448",300,856,"5,453","4,059","2,221",0,"14,690",816,0,218,0,0,0,"7,628",0,0,38,215,776,"5,087",49,66,11,0,25,0,0,0,"7,48,754"
15.2. Diferidos ............................................................................................................................................................................,"11,33,338","1,93,011","18,006","26,179","45,131","74,459","47,543","38,986","38,001",0,"5,941",0,"7,470",520,0,"23,466",0,"21,429",0,113,"8,813",346,288,"4,229",346,498,479,95,"1,807","12,016",0,"18,869",300,103,27,0,0,36,"5,418",0,295,212,"2,390",7,0,717,12,"7,583",0,0,0,"3,010","1,664",579,"1,071",158,476,11,"3,117","6,961",0,0,0,0,0,0,0,0,0,0,0,0,0,"17,55,526"
16. PERIODIFICACIONES ..................................................................................................................................................................,"7,25,906","8,14,045","4,14,095","1,96,797","1,67,092","67,738","86,615","1,63,497","48,176",10,"14,070",735,"71,017","36,631",82,"35,562","16,647","33,151","8,258","15,664","8,217","24,430","14,446","11,580","5,438","7,600","2,978","12,917","6,017","86,810","20,779","35,045","8,581","6,082","12,134","3,107",0,889,800,"1,354","4,847",716,"2,182",18,"1,261","1,346","2,167","2,904","2,256","3,141",0,"17,917",62,"5,033","1,894","6,115",144,"4,164","16,117",412,304,"1,939",11,"1,847","33,246",208,114,57,74,48,727,40,11,"32,96,314"
17. OTROS PASIVOS ........................................................................................................................................................................,"15,66,639","7,13,310","2,76,179","3,14,516","2,08,934","1,35,472","58,536","45,120","62,816",419,"2,41,589","19,919","28,796","67,094",150,"19,575","63,132","18,151","8,008","28,813","20,848","53,149","22,996","3,610","9,318","5,004","3,345","19,793","4,853","3,351","-2,603","56,843","51,614","15,190","21,403","1,558","5,132",789,"1,882","7,521","1,952",340,"3,373",784,"1,193","1,204","3,589","3,809","4,615","8,540","1,933","7,780",897,"2,535","1,458","2,340","10,612","2,764","12,205",494,"2,360",296,221,"1,505","6,283",179,210,67,161,90,235,76,3,"42,66,867"
17.1. Fondo Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.2. Resto ................................................................................................................................................................................,"15,66,639","7,13,310","2,76,179","3,14,516","2,08,934","1,35,472","58,536","45,120","62,816",419,"2,41,589","19,919","28,796","67,094",150,"19,575","63,132","18,151","8,008","28,813","20,848","53,149","22,996","3,610","9,318","5,004","3,345","19,793","4,853","3,351","-2,603","56,843","51,614","15,190","21,403","1,558","5,132",789,"1,882","7,521","1,952",340,"3,373",784,"1,193","1,204","3,589","3,809","4,615","8,540","1,933","7,780",897,"2,535","1,458","2,340","10,612","2,764","12,205",494,"2,360",296,221,"1,505","6,283",179,210,67,161,90,235,76,3,"42,66,867"
18. CAPITAL CON NATURALEZA DE PASIVO FINANCIERO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL PASIVO,"26,71,67,298","23,95,27,609","9,32,44,494","6,01,09,408","5,28,41,296","4,09,10,962","1,94,34,127","2,06,08,678","1,23,71,324","89,81,755","1,29,09,986","1,14,98,064","1,37,24,212","92,98,767","72,85,467","67,20,399","71,12,708","74,22,674","35,10,539","39,98,586","64,29,435","45,29,635","33,71,256","30,10,099","28,05,504","72,29,236","27,30,329","31,38,635","16,05,002","36,37,077","25,76,590","32,07,484","12,94,189","16,13,182","9,41,269","8,38,806","13,66,407","9,71,232","5,49,134","22,24,746","4,66,166","4,99,128","5,72,970","3,47,676","8,84,790","3,27,929","15,19,950","5,14,066","9,39,229","4,04,488","4,93,103","21,49,871","23,45,482","2,82,461","2,71,589","9,64,056","11,612","1,48,604","30,94,344","1,12,056","10,10,296","41,906","19,178","9,59,705","1,59,819","28,743",530,"1,129",275,"1,321","98,088","1,396",34,"97,14,19,590"
PATRIMONIO NETO , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
2. AJUSTES POR VALORACIÓN ......................................................................................................................................................................,"16,14,283","81,498","-53,576","12,318","48,388","17,385",-826,"-9,486","29,677",0,"-12,376","-6,738","3,793",158,0,"1,313",539,"14,118","-2,272",144,"14,315",358,347,"-10,030",221,850,806,165,0,"-1,251",-448,"-1,249",264,148,0,11,-800,66,"4,620",0,411,-761,"2,270",13,0,384,23,"11,921",0,1,0,0,0,621,63,0,884,20,12,"22,447",0,0,0,0,0,-22,0,0,0,0,0,0,0,"17,85,020"
2.1. Activos financieros disponibles para la venta ..........................................................................................................,"16,80,752","68,806","-4,765","1,950","48,488","16,980","-1,971","-9,486","29,677",0,127,"-6,738","10,233",158,0,"1,273",539,"13,984",0,144,"11,044",358,347,"-10,030",221,850,806,165,0,198,-448,"-1,249",264,148,0,11,-800,-28,"4,620",0,411,-761,"2,270",13,0,384,23,"11,921",0,0,0,0,0,621,63,0,884,20,0,"22,447",0,0,0,0,0,-22,0,0,0,0,0,0,0,"18,94,902"
2.2. Pasivos finan. a valor razonable con cambios en el patrim. neto ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3. Coberturas de los flujos de efectivo ..........................................................................................................,"-85,549","12,692","-48,811","10,368",296,0,"1,145",0,0,0,"-12,503",0,"-6,440",0,0,0,0,134,"-2,272",0,"3,271",0,0,0,0,0,0,0,0,"-1,449",0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,29,012"
