Var,0182,0049,0030,0075,0081,0128,0072,0065,0093,0038,0224,1004,0019,0004,0129,0061,0036,0042,0073,0082,0231,0086,0097,0046,0130,0198,0094,0095,0223,0112,0131,0122,0227,0024,0057,0228,0138,0185,0078,0216,0142,0186,0059,0003,0125,0031,0217,0211,0229,0233,0232,0225,0063,0058,0220,0226,0113,0099,0009,0188,0133,0200,0021,0205,0011,0219,0132,0184,0115,0121,0136,0091,0083,
16.2. Otro activo intangible ......................................................................................................................................................................,"54,996",450,"33,020","9,727","3,800",526,"7,379","5,270",344,0,"3,433",0,0,183,0,739,0,0,0,122,55,"7,109",61,"6,022","2,413",457,694,61,233,83,"8,557","9,164",0,62,0,751,280,0,0,0,159,156,"4,725",0,104,1,216,0,62,17,"3,100",103,0,437,86,376,0,"1,412","2,103",0,27,"1,176",0,5,"1,215",24,0,0,0,0,0,0,0,"1,71,495"
17. ACTIVOS FISCALES ..................................................................................................................................................................,"36,25,034","29,65,167","6,31,266","4,57,667","7,23,399","2,47,530","2,15,916","3,58,526","84,313",0,"43,331","30,294","1,19,619","91,140",99,"64,767","1,971","37,205",3,"41,479","7,834","6,567","32,426","42,883","19,668","3,265","3,923","17,578","1,983","78,440","24,373","42,184","30,962","27,472","6,340","1,965","4,071","1,936","3,230","15,751",399,"5,609","1,019",290,"5,303","2,200","6,121","6,976","4,658","2,766",794,"3,055","3,636","1,304","2,483",492,"1,260",201,"29,307",177,"2,067",248,113,"4,355","3,842",142,58,0,0,142,743,374,0,"1,02,01,711"
17.1. Corrientes ..................................................................................................................................................................,"92,098","30,801","12,916","80,865","41,962","56,651","43,654","10,549","16,647",0,"2,984","4,705","10,631","16,666",44,"3,183",112,"2,615",3,"8,487","2,886",32,"6,602","5,830","1,421","2,296","2,996","6,873","1,627",537,"1,337","1,600",323,"4,041","3,400","1,284","1,458",615,662,"1,611",329,42,82,187,0,"1,010",641,"3,246","1,021",721,794,0,738,145,334,394,629,201,"3,344",164,730,86,38,79,"3,842",116,46,0,0,22,235,0,0,"5,02,220"
17.2. Diferidos ..................................................................................................................................................................,"35,32,936","29,34,366","6,18,350","3,76,802","6,81,437","1,90,879","1,72,262","3,47,977","67,666",0,"40,347","25,589","1,08,988","74,474",55,"61,584","1,859","34,590",0,"32,992","4,948","6,535","25,824","37,053","18,247",969,927,"10,705",356,"77,903","23,036","40,584","30,639","23,431","2,940",681,"2,613","1,321","2,568","14,140",70,"5,567",937,103,"5,303","1,190","5,480","3,730","3,637","2,045",0,"3,055","2,898","1,159","2,149",98,631,0,"25,963",13,"1,337",162,75,"4,276",0,26,12,0,0,120,508,374,0,"96,99,491"
18. PERIODIFICACIONES ..................................................................................................................................................................,"4,28,090","5,72,536","78,628","49,117","64,500","37,289","48,157","6,471","8,455",0,"6,502",310,"35,302","6,529",0,"8,539","10,416","3,204","4,289","3,470",960,"32,626","2,689","2,153","3,729","1,673","2,086","2,051","1,170","5,877","6,611","15,804","1,404","1,801",0,"3,744",604,"3,027",807,31,"2,823",272,"2,103",72,315,145,445,69,311,"6,272","21,414",328,0,"5,209","2,789","14,359",7,"3,560","1,751",19,187,"1,618",4,127,"46,633",35,0,107,0,5,37,0,2,"15,71,669"
19. OTROS ACTIVOS ..................................................................................................................................................................,"5,87,491","10,75,217","96,996","85,469","12,412","42,983","18,860","12,193","47,233",0,"7,374",105,634,"10,049",0,"1,689","33,230","16,800","1,302","8,584",0,"14,874","8,254","1,686","16,239","55,329",315,"5,880","1,229",152,"1,177","8,241",651,"1,924",466,"5,646","1,022","16,012",0,222,"1,266",0,"1,561",0,0,0,1,70,341,"5,329","14,492","5,710",6,0,3,0,22,295,473,4,4,0,0,609,94,398,0,1,0,0,0,0,0,"22,28,619"
TOTAL ACTIVO ,"28,96,09,079","25,91,23,345","9,86,23,610","6,30,53,728","5,76,71,593","4,30,42,521","2,16,06,966","2,19,19,467","1,33,45,025","90,86,405","1,73,28,629","1,17,27,208","1,45,22,073","1,03,98,095","71,25,354","77,27,013","66,37,336","80,52,966","37,03,554","44,57,637","68,86,818","42,94,503","37,18,131","33,47,167","31,44,476","73,35,265","29,29,644","33,82,778","20,15,180","38,93,879","29,67,892","36,74,035","14,55,304","18,17,854","9,26,708","10,41,436","14,73,915","10,18,679","6,24,308","23,16,453","5,22,224","5,52,305","6,19,558","4,02,973","9,55,295","3,53,988","15,99,575","6,29,286","10,03,517","4,59,266","12,24,073","24,69,826","26,64,677","3,41,496","3,13,140","12,72,313","3,17,731","1,70,813","32,75,201","1,48,607","11,12,972","64,064","43,928","10,05,049","1,73,577","71,953","32,844","25,204","19,896","16,722","1,08,958","12,766","9,112","1,04,90,18,938"
PASIVO Y PATRIMONIO NETO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
PASIVO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1. CARTERA DE NEGOCIACIÓN ......................................................................................................................................................................,"1,24,77,723","2,04,48,611","24,63,844","4,78,883","1,06,096","26,31,546","29,697","6,968",282,"1,19,301","9,523","26,556","3,93,996",249,"2,83,357","2,949","2,349","36,984",0,430,0,"84,471",261,"2,639",0,"3,19,863","5,54,969","9,110",0,"4,367","25,878","31,90,655",142,166,0,0,594,0,167,0,222,445,688,0,269,0,0,925,0,0,0,0,0,15,168,"6,909",0,0,410,"93,309",0,0,0,0,39,0,0,0,0,0,0,0,0,"4,38,16,025"
1.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,97,545","5,46,202",0,0,0,0,"19,13,244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,56,992"
1.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,77,411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"93,308",0,0,0,0,0,0,0,0,0,0,0,0,0,"13,70,719"
1.4. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5. Derivados de negociación ......................................................................................................................................................................,"1,06,49,495","1,85,20,587","23,79,621","3,86,647","1,06,096","1,21,709","29,697","6,968",282,"1,19,301","9,523","26,556","3,93,996",249,"2,83,357","2,949","2,349","36,984",0,430,0,"84,471",261,"2,639",0,"1,22,318","8,767","9,110",0,"4,367","25,878",0,142,166,0,0,594,0,167,0,222,198,688,0,269,0,0,925,0,0,0,0,0,15,168,"6,909",0,0,410,0,0,0,0,0,39,0,0,0,0,0,0,0,0,"3,33,45,519"
1.6. Posiciones cortas de valores ..........................................................................................................,"18,28,228","19,28,024","84,223","92,236",0,"25,09,837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64,42,795"
2. OTROS PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,"2,46,099",0,0,0,0,"9,71,401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,17,500"
2.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2. Depósitos de la clientela ......................................................................................................................................................................,0,"2,46,099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,46,099"
2.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,"9,71,401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,71,401"
3. PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PATRIM. NETO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4. PASIVOS FINANCIEROS A COSTE AMORTIZADO ..........................................................................................................,"25,33,64,105","19,82,53,689","8,92,55,867","5,81,16,574","5,32,66,089","3,86,95,266","1,89,76,521","2,06,18,340","1,23,83,196","88,68,097","1,34,03,910","1,10,93,462","1,32,82,838","92,89,214","67,72,707","69,43,201","64,00,360","73,70,803","36,43,714","39,11,294","64,96,328","39,51,441","32,78,193","31,79,420","27,61,240","68,20,085","22,96,299","31,01,891","16,46,725","34,94,556","28,09,510","73,435","13,08,173","15,85,190","8,36,545","9,85,769","13,70,878","9,72,105","5,57,774","21,01,239","4,46,442","4,88,382","5,84,074","3,48,283","8,92,246","3,27,562","15,42,040","5,14,895","9,40,480","4,17,598","10,82,235","21,92,193","23,78,588","2,69,285","2,78,675","12,05,802",69,"1,38,454","30,74,107",793,"10,38,371","40,066","18,799","9,65,923","75,257","47,988",0,991,10,4,"94,683","1,281",20,"90,29,41,639"
4.1. Depósitos de bancos centrales ..........................................................................................................,"1,65,52,264","9,92,268","11,50,181","4,69,194","7,07,695",24,"6,00,000","3,66,087","50,012",0,0,"24,00,568",0,0,0,"1,48,389",0,"86,521",0,0,"23,89,462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,59,33,672"
4.2. Depósitos de entidades de crédito ..........................................................................................................,"4,41,24,010","3,85,64,560","2,57,79,516","1,11,11,960","41,58,445","43,09,647","17,07,479","62,66,527","23,59,428",0,"58,87,808","8,17,290","62,79,120","18,10,149","98,921","2,38,508","27,05,842","14,42,663","10,390","8,10,215","16,16,608","19,76,640","8,81,934","8,74,531","9,78,267","49,63,809","2,01,865","13,15,358","95,000","20,38,126","12,77,046",0,"1,65,338","3,09,073","1,286","30,776","6,93,017","3,34,359","1,057","14,87,375","5,390",176,"1,35,144","11,942","5,90,858",407,"12,49,675","2,62,560","6,01,272","1,31,404","1,51,354","20,80,757","23,78,506","16,683","75,070","7,67,319",0,27,"30,56,714",0,"10,37,161",584,0,"9,57,590","7,624","21,210",0,476,0,0,"91,827",736,0,"19,13,56,409"
4.3. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,"23,256",0,0,"10,791",0,"10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54,301"
4.4. Depósitos de la clientela ......................................................................................................................................................................,"13,73,07,890","11,22,38,033","4,22,61,845","3,64,23,578","2,93,37,040","2,40,03,778","1,22,93,547","1,32,00,501","93,60,401",0,"4,16,927","18,53,635","63,35,479","58,21,628",0,"57,21,490","35,43,280","40,57,677","35,99,748","30,27,402","1,02,234","18,56,272","21,66,484","21,99,842","17,23,716","17,90,076","17,20,256","16,91,674","13,77,835","13,15,876","14,39,189",0,"11,38,976","12,37,770","8,31,004","9,22,287","6,25,461","6,29,611","4,89,712","6,13,714","4,35,188","4,60,424","4,40,746","3,36,032","2,86,042","3,06,461","2,60,995","2,30,795","3,38,484","2,80,243","5,76,459",0,51,"2,37,001","1,99,408","4,14,468",58,"1,25,654","2,681",0,0,"38,977","18,781","3,782",0,"7,314",0,468,0,0,"2,386",0,0,"47,96,78,766"
4.5. Débitos representados por valores negociables ..........................................................................................................,"3,85,81,851","2,39,35,003","1,58,81,731","76,85,945","1,53,65,073","88,02,242","34,94,880",0,"1,20,506","78,65,599","69,20,667","59,22,124","1,37,438","15,45,813","66,43,706","7,16,906",0,"12,49,511",0,"29,314","23,33,108",0,"1,95,462",0,0,0,0,"66,676",0,0,0,0,0,"13,007",0,0,"32,462",0,"59,856",0,0,0,0,0,0,"3,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,76,01,952"
4.6. Pasivos subordinados ......................................................................................................................................................................,"1,19,44,740","1,57,40,509","21,71,234","15,47,125","23,28,210","8,86,307","7,03,135","5,26,260","2,80,591","10,01,268","1,55,198",0,"2,54,640",0,"30,080",0,0,"3,83,803","14,262",0,"47,490",0,0,"66,238","31,638","10,641",0,0,"1,59,887","73,175","82,611","27,344",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,016","30,192",0,0,0,0,0,0,0,0,0,0,0,"6,062",0,0,0,0,"3,034",0,0,0,0,0,0,0,0,0,"3,85,15,690"
4.7. Otros pasivos financieros ......................................................................................................................................................................,"48,30,094","67,83,316","20,11,360","8,67,981","13,69,626","6,83,268","1,77,480","2,58,965","2,12,258","1,230","23,310","99,845","2,76,161","1,11,624",0,"1,17,908","1,51,238","1,50,628","19,314","44,363","7,426","1,18,529","34,313","38,809","27,619","45,305","3,74,178","28,183","14,003","67,379","10,664","46,091","3,859","25,340","4,255","32,706","19,938","8,135","7,149",150,"5,864","27,782","8,184",309,"15,346","7,606","1,178",533,724,"5,951","3,54,422","1,11,436",31,"15,601","4,197","24,015",11,"12,773","8,650",793,"1,210",505,18,"1,517","67,633","19,464",0,47,10,4,470,545,20,"1,98,00,849"
10. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. DERIVADOS DE COBERTURA ..........................................................................................................,"20,84,522","13,78,981","7,56,536","3,62,928","2,82,148","2,380","73,646","1,775","39,485",0,"48,214","2,92,331","56,628","18,764",0,"71,117",46,"64,662","6,914","9,420","2,35,729",0,"6,941","2,564","2,116",160,0,"4,352",0,"4,685",0,0,"2,335","2,441",0,0,0,"4,435",0,"3,409",0,0,0,0,340,0,0,0,"1,431","4,448",0,0,"6,621",0,0,0,0,0,"3,818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"58,36,322"
12. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.1. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2. Resto de pasivos ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14. PROVISIONES .............................................................................................................................................................................,"62,86,650","80,30,955","25,02,380","2,76,859","4,23,932","1,55,112","1,86,841","1,35,448","35,642",0,"67,625","28,897","72,536","44,352",136,"56,315","9,750","79,937","2,570","24,126","1,875","19,159","15,964","3,121","40,771",269,214,"22,969",56,"1,34,212","18,438","59,602",52,"20,864","1,087",293,"3,653",234,341,"1,267","2,393","1,635","1,164",5,797,337,12,"2,029",57,176,990,"2,189","1,045","1,922",872,"1,043",312,178,"9,643",45,"4,505",75,0,0,0,13,133,50,33,"1,153","3,248",0,0,"1,88,00,558"
14.1. Fondos para pensiones y obligaciones similares ..........................................................................................................,"48,86,213","73,26,097","21,62,574","1,50,776","2,48,703",0,"1,26,920","99,879","9,096",0,"63,346","27,236","30,356","23,951",136,"2,842","3,150","28,912",257,"15,354",0,"6,290","9,921",0,"25,075",0,45,"12,044",0,"59,154","9,384","58,138",18,"15,518",67,146,0,0,0,11,0,0,0,0,614,0,0,"1,056",11,0,0,0,0,0,0,0,112,0,"5,320",0,"4,505",0,0,0,0,0,46,50,0,343,0,0,0,"1,54,13,666"
14.2. Provisiones para impuestos ..........................................................................................................,0,0,0,"24,563","2,830",0,"16,362",0,0,0,0,0,"14,040","3,684",0,0,0,0,0,"2,395",0,0,580,0,"10,279",0,0,0,56,0,"1,100",0,0,200,0,0,0,0,0,75,440,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,0,0,"77,486"
14.3. Provisiones para riesgos y compromisos contingentes ..........................................................................................................,"4,41,021","3,61,906","1,28,658","98,636","94,902","26,179","18,115","18,084","26,546",0,819,126,"19,294","15,485",0,"6,968",418,"12,229",31,"6,377","1,850","1,561","5,463","3,121","4,064",269,166,"7,578",0,"5,143","1,592",454,0,804,1,0,"1,139",234,341,"1,181",585,221,158,5,183,337,10,465,1,176,37,30,0,"1,129",0,330,148,178,"1,277",45,0,75,0,0,0,13,1,0,1,468,"1,601",0,0,"13,18,229"
14.4. Otras provisiones ......................................................................................................................................................................,"9,59,416","3,42,952","2,11,148","2,884","77,497","1,28,933","25,444","17,485",0,0,"3,460","1,535","8,846","1,232",0,"46,505","6,182","38,796","2,282",0,25,"11,308",0,0,"1,353",0,3,"3,347",0,"69,915","6,362","1,010",34,"4,342","1,019",147,"2,514",0,0,0,"1,368","1,414","1,006",0,0,0,2,508,0,0,953,"2,159","1,045",793,872,713,52,0,"3,046",0,0,0,0,0,0,0,86,0,32,342,810,0,0,"19,91,177"
15. PASIVOS FISCALES ..................................................................................................................................................................,"10,96,258","1,93,011","18,157","2,17,959","1,54,584","1,33,985","1,15,993","39,012","82,373",0,"6,197","19,934","24,228","67,720",147,"30,204",0,"43,232",0,"27,405","13,369",346,"23,102","4,229",333,"1,619","4,681","17,864","3,501","12,176","10,782","17,535",152,"12,682","9,087","2,198","2,769",588,"7,859","9,469","1,068",275,332,805,"2,471","1,366",971,"13,556","5,011","2,362",0,"20,103","3,210",579,"1,296",98,"20,698",10,"9,846","6,800",0,38,236,813,"4,084",118,66,16,0,25,0,0,0,"25,20,993"
15.1. Corrientes ...........................................................................................................................................................................,"1,40,122",0,0,"1,90,766","1,04,553","63,233",445,0,"43,870",0,0,"19,934","17,122","67,196",147,"6,762",0,"21,825",0,"27,292","5,257",0,"22,814",0,0,"1,191","4,210","17,767","1,689","1,596","10,782","1,362",0,"12,579","9,060","2,198","2,769",588,"2,503","9,469",776,62,5,778,"2,471",637,959,"5,575","5,011","2,362",0,"17,093",893,0,218,0,0,0,"7,628",0,0,38,236,813,"4,084",118,66,16,0,25,0,0,0,"8,58,965"
15.2. Diferidos ............................................................................................................................................................................,"9,56,136","1,93,011","18,157","27,193","50,031","70,752","1,15,548","39,012","38,503",0,"6,197",0,"7,106",524,0,"23,442",0,"21,407",0,113,"8,112",346,288,"4,229",333,428,471,97,"1,812","10,580",0,"16,173",152,103,27,0,0,0,"5,356",0,292,213,327,27,0,729,12,"7,981",0,0,0,"3,010","2,317",579,"1,078",98,"20,698",10,"2,218","6,800",0,0,0,0,0,0,0,0,0,0,0,0,0,"16,62,028"
16. PERIODIFICACIONES ..................................................................................................................................................................,"8,32,082","9,25,256","3,97,514","2,12,760","1,67,397","70,616","1,00,684","1,82,694","47,302",143,"15,110",867,"68,832","36,747",140,"36,639","17,217","35,304","8,568","16,140","9,528","24,332","14,914","12,409","7,550","8,262","3,321","13,194","9,474","71,307","20,509","35,566","10,849","5,949","14,352","3,568",0,980,984,"1,278","4,647",593,"2,198",21,"1,434","1,526","1,961","3,028","2,960","3,192",0,"17,341",33,"5,105","2,388","7,181","9,284","4,314","19,892",394,332,"2,014",13,"2,004","46,649",186,142,43,85,61,782,49,12,"35,80,202"
17. OTROS PASIVOS ........................................................................................................................................................................,"72,626","5,13,199",2,"47,443","28,501","45,140","35,577","16,222","5,147",0,"27,550",0,0,"5,345",0,"7,071","14,692",894,"5,916","4,773","2,342","21,874","5,331",544,"17,326","10,402",140,"8,062","1,315",51,127,"27,819","1,095",835,"1,653",46,"4,322",111,0,"1,146",351,264,0,0,0,52,"1,784",28,214,"3,683",965,0,2,0,294,0,2,200,"3,112",1,35,0,0,5,"2,049",0,0,1,78,22,0,0,0,"9,47,781"
17.1. Fondo Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.2. Resto ................................................................................................................................................................................,"72,626","5,13,199",2,"47,443","28,501","45,140","35,577","16,222","5,147",0,"27,550",0,0,"5,345",0,"7,071","14,692",894,"5,916","4,773","2,342","21,874","5,331",544,"17,326","10,402",140,"8,062","1,315",51,127,"27,819","1,095",835,"1,653",46,"4,322",111,0,"1,146",351,264,0,0,0,52,"1,784",28,214,"3,683",965,0,2,0,294,0,2,200,"3,112",1,35,0,0,5,"2,049",0,0,1,78,22,0,0,0,"9,47,781"
18. CAPITAL CON NATURALEZA DE PASIVO FINANCIERO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL PASIVO,"27,62,13,966","22,99,89,801","9,53,94,300","5,97,13,406","5,44,28,747","4,17,34,045","2,04,90,360","2,10,00,459","1,25,93,427","89,87,541","1,35,78,129","1,14,62,047","1,38,99,058","94,62,391","70,56,487","71,47,496","64,44,414","76,31,816","36,67,682","39,93,588","67,59,171","41,01,623","33,44,706","32,04,926","28,29,336","71,60,660","28,59,624","31,77,442","16,61,071","37,21,354","28,85,244","34,04,612","13,22,798","16,28,127","8,62,724","9,91,874","13,82,216","9,78,453","5,67,125","21,17,808","4,55,123","4,91,594","5,88,456","3,49,114","8,97,557","3,30,843","15,46,768","5,34,461","9,50,153","4,31,459","10,84,190","22,31,826","23,89,499","2,76,906","2,83,693","12,21,033","30,365","1,43,156","31,20,828","1,01,342","10,43,243","42,193","19,048","9,68,745","1,28,078","48,305",341,"1,101",206,"1,265","98,713","1,330",32,"97,96,61,020"
PATRIMONIO NETO , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
2. AJUSTES POR VALORACIÓN ......................................................................................................................................................................,"12,73,934","1,30,865","-78,506","15,876","57,449","10,895","1,23,967","-10,538","30,608",0,"-18,015","-6,240","-4,519",151,0,"1,268",539,"15,264","-2,611",144,"13,014",210,347,"-13,325",196,720,791,162,0,"-1,162",-503,-798,-52,147,0,20,"-1,419",-33,"4,512",0,413,-812,374,50,0,408,23,"12,758",0,1,0,0,0,621,75,0,"38,440",18,-807,"22,146",0,0,0,0,0,-55,0,0,0,0,0,0,0,"16,17,011"
2.1. Activos financieros disponibles para la venta ..........................................................................................................,"13,49,344","1,16,718","-7,141","2,847","55,442","10,556","1,22,639","-10,538","30,608",0,165,"-6,240","9,555",151,0,"1,242",539,"15,127",0,144,"9,642",210,347,"-13,325",196,720,791,162,0,116,-503,-798,-52,147,0,20,"-1,419",-5,"4,512",0,413,-812,374,50,0,408,23,"12,758",0,0,0,0,0,621,75,0,"38,440",18,0,"22,146",0,0,0,0,0,-55,0,0,0,0,0,0,0,"17,66,378"
2.2. Pasivos finan. a valor razonable con cambios en el patrim. neto ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3. Coberturas de los flujos de efectivo ..........................................................................................................,"-88,379","14,147","-71,365","13,029","2,317",0,"1,328",0,0,0,"-18,180",0,"-14,074",0,0,0,0,137,"-2,611",0,"3,372",0,0,0,0,0,0,0,0,"-1,278",0,0,0,0,0,0,0,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,62,392"
