Var,0182,0049,0030,0075,0081,0128,0072,0065,0093,0038,0224,1004,0019,0004,0129,0061,0036,0042,0073,0082,0231,0086,0097,0046,0130,0198,0094,0095,0223,0112,0131,0122,0227,0024,0057,0228,0138,0185,0078,0216,0142,0186,0059,0003,0125,0031,0217,0211,0229,0233,0232,0225,0063,0058,0220,0226,0113,0099,0009,0188,0133,0200,0021,0205,0011,0219,0132,0184,0115,0121,0136,0091,0083,
16.2. Otro activo intangible ......................................................................................................................................................................,"52,211",465,"33,206","9,006","7,978",213,"6,311","6,238",413,0,"1,730",0,0,160,0,711,0,0,0,107,0,"7,486",54,"5,261","1,292",475,"1,065",54,1,79,"10,977","6,183",0,54,0,942,386,0,0,0,120,143,"5,027",0,103,2,132,0,54,3,"2,801",99,0,577,120,316,0,"1,545",573,26,39,"1,183",0,16,"1,059",27,0,0,0,0,0,0,0,"1,67,023"
17. ACTIVOS FISCALES ..................................................................................................................................................................,"39,33,458","29,48,064","6,01,806","3,99,171","6,91,403","2,74,153","1,93,140","3,57,940","71,421",0,"33,183","22,229","1,03,091","76,676",55,"63,589","1,988","23,771",60,"35,681","4,948","5,821","27,320","31,799","20,375","1,842","2,755","18,231",978,"57,229","23,981","42,596","28,452","25,036","2,685","1,700","3,175","1,258","3,077","13,743",442,"5,292",974,84,"5,013","2,003","5,478","6,619","3,690","1,953",715,"3,056","2,208","1,274","2,267",560,498,196,"22,877",115,"1,338",127,74,"4,361","2,673",107,12,0,0,120,"1,461",374,0,"1,02,23,841"
17.1. Corrientes ..................................................................................................................................................................,"17,964","12,998","7,885","15,611","18,413","96,794","19,998","15,048","3,755",0,"2,807",0,"1,779","2,144",0,"2,005",129,917,60,"1,962",0,31,"1,224","3,138","2,128",873,"1,828","6,411",938,562,"5,485","4,942",319,494,0,"1,695","1,249",6,159,0,404,40,546,0,0,798,0,"2,514",61,20,715,0,613,115,118,402,466,196,0,115,1,4,0,85,"2,673",100,0,0,0,0,920,0,0,"2,62,657"
17.2. Diferidos ..................................................................................................................................................................,"39,15,494","29,35,066","5,93,921","3,83,560","6,72,990","1,77,359","1,73,142","3,42,892","67,666",0,"30,376","22,229","1,01,312","74,532",55,"61,584","1,859","22,854",0,"33,719","4,948","5,790","26,096","28,661","18,247",969,927,"11,820",40,"56,667","18,497","37,654","28,133","24,542","2,685",5,"1,926","1,252","2,918","13,743",38,"5,252",428,84,"5,013","1,205","5,478","4,105","3,629","1,933",0,"3,056","1,595","1,159","2,149",158,32,0,"22,877",0,"1,337",123,74,"4,276",0,7,12,0,0,120,541,374,0,"99,61,185"
18. PERIODIFICACIONES ..................................................................................................................................................................,"4,90,294","2,16,313","86,261","19,289","35,461","24,564","53,379","4,341","8,285",0,"17,003",37,"27,427","4,108",174,"2,506","6,770","3,283","1,199","2,651",806,"30,011","1,891",858,"1,622","1,082","1,764","1,481","42,207","4,517","4,614","14,109",464,"1,161","4,841","1,315",676,"1,051",525,4,"2,940",337,"1,233",1,106,0,321,30,217,"4,791","10,384",101,0,"2,983",666,"9,632",7,"4,308","1,018",16,7,"1,322",0,118,"13,811",15,0,6,0,3,26,0,2,"11,72,745"
19. OTROS ACTIVOS ..................................................................................................................................................................,"5,09,378","9,07,925","1,05,581","30,493","19,031","42,079","19,293","3,948","20,236",0,"8,076",421,"2,284","2,658",0,"2,797","1,22,070","8,353","1,496","3,922",58,"6,318","1,403","1,324","8,521","54,897",23,"2,831","1,021",50,458,"12,448","62,128","2,144",155,700,"3,043",92,0,6,"1,278",0,884,0,0,322,0,13,274,"1,154",62,"8,100",6,0,0,0,0,"20,446","1,565",4,4,0,0,179,211,329,0,5,0,1,0,0,0,"20,02,498"
TOTAL ACTIVO ,"27,53,48,665","27,25,67,334","8,72,15,219","5,90,43,667","5,22,64,204","4,02,21,112","1,99,72,025","2,04,72,797","1,21,34,021","90,62,986","1,53,53,871","1,28,44,162","1,39,45,279","97,03,403","86,02,369","70,61,880","62,88,139","75,79,196","34,92,888","42,75,024","67,04,400","42,72,989","35,69,002","28,15,266","26,39,556","71,40,792","28,81,680","32,37,781","18,00,395","37,29,965","23,83,296","31,43,715","14,38,600","17,16,781","10,08,295","10,87,253","14,65,793","8,65,508","5,72,975","23,43,468","5,21,710","5,24,018","5,52,150","3,93,777","8,24,280","3,35,209","13,91,349","6,44,679","9,34,071","4,02,203","7,24,164","23,41,000","22,68,593","2,86,190","2,68,027","8,31,775","1,88,504","1,79,199","31,33,257","1,40,982","9,88,506","75,235","43,770","9,37,047","2,32,966","63,356","32,510","25,333","19,739","16,549","1,12,455","12,644","9,103","1,01,17,20,101"
PASIVO Y PATRIMONIO NETO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
PASIVO, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1. CARTERA DE NEGOCIACIÓN ......................................................................................................................................................................,"1,38,96,239","1,66,70,595","21,24,007","5,18,579","71,076","26,48,747","22,596","3,519",200,"1,47,264","6,613","20,482","2,14,224",452,"3,85,964","1,033","1,467","2,19,995",0,"2,706",0,"54,891","2,100","2,527",0,"3,24,410","16,124",186,0,"12,380","31,984","26,31,819",147,188,0,0,"42,177",102,118,0,104,"1,603",675,0,0,0,0,302,0,0,0,0,0,113,221,"7,521",0,0,0,"90,503",0,0,0,0,68,0,0,0,0,0,0,0,0,"4,01,76,021"
1.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,04,965",0,0,0,0,0,"16,51,396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,56,361"
1.2. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,80,423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"90,503",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,70,926"
1.4. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5. Derivados de negociación ......................................................................................................................................................................,"1,17,18,974","1,33,94,172","18,66,938","4,40,239","71,076","2,59,670","22,596","3,519",200,"1,47,264","6,613","20,482","2,14,224",452,"3,85,964","1,033","1,467","16,803",0,"2,706",0,"54,891","2,100","2,527",0,"1,19,445","16,124",186,0,"12,380","31,984",0,147,188,0,0,"42,177",102,118,0,104,9,675,0,0,0,0,302,0,0,0,0,0,113,221,"7,521",0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,"2,88,65,774"
1.6. Posiciones cortas de valores ..........................................................................................................,"21,77,265","32,76,423","2,57,069","78,340",0,"23,89,077",0,0,0,0,0,0,0,0,0,0,0,"2,03,192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"83,82,960"
2. OTROS PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PÉR.Y GAN. ..........................................................................................................,0,"1,96,539",0,0,0,0,"10,38,593",0,0,0,0,0,"1,82,853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,14,774",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,32,759"
2.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2. Depósitos de la clientela ......................................................................................................................................................................,0,"1,96,539",0,0,0,0,0,0,0,0,0,0,"42,263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,14,774",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,53,576"
2.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,"10,38,593",0,0,0,0,0,"1,40,590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,79,183"
3. PASIVOS FINANC. A VALOR RAZONABLE CON CAMBIOS EN PATRIM. NETO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1. Depósitos de entidades de crédito ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3. Débitos representados por valores negociables ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4. PASIVOS FINANCIEROS A COSTE AMORTIZADO ..........................................................................................................,"23,85,30,056","21,69,12,856","7,84,74,780","5,42,70,169","4,81,83,226","3,58,24,998","1,76,24,487","1,92,57,201","1,12,37,948","88,16,473","1,16,37,228","1,20,90,674","1,26,51,876","86,92,482","81,47,437","63,67,746","59,55,124","66,70,043","34,39,236","37,69,709","62,84,768","39,78,749","31,62,114","26,50,010","23,45,305","66,10,176","27,92,949","29,93,869","13,97,481","33,20,558","22,17,570","79,189","12,43,411","15,03,969","9,48,296","10,33,899","13,18,639","8,18,876","5,09,498","21,46,289","4,45,952","4,58,162","5,08,652","3,40,289","7,62,025","3,09,978","13,45,683","5,34,086","8,79,942","2,44,557","5,92,685","20,65,802","20,19,395","2,13,963","2,35,496","7,64,528",68,"1,30,000","29,56,263",53,"9,16,219","51,182","18,988","9,00,005","1,72,661","39,635",0,"1,189",5,4,"98,093","1,280",20,"87,29,16,224"
4.1. Depósitos de bancos centrales ..........................................................................................................,"1,38,82,847","44,51,368","5,00,192","8,97,089","8,07,162",24,0,"4,01,180","55,025",0,0,"14,15,920",0,0,0,"3,60,162",0,"1,09,051",0,0,"23,56,248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,52,51,075"
4.2. Depósitos de entidades de crédito ..........................................................................................................,"4,57,84,487","5,95,96,898","2,30,07,760","1,10,41,239","36,55,037","55,31,877","14,89,161","57,17,364","13,45,621",0,"62,93,123","13,08,781","52,14,886","21,96,987","87,586","90,498","25,51,082","12,92,048","2,783","12,25,419","16,22,098","15,45,509","11,63,964","5,11,598","6,09,837","48,43,091","6,64,416","15,06,847","54,600","18,99,577","7,96,755",0,"61,235","4,36,060",229,"62,797","6,54,216","1,11,867",642,"18,10,639","4,381",11,"42,630","11,333","4,88,599",156,"10,88,205","3,06,674","6,59,240","96,510","1,32,134","19,69,008","20,19,329","21,241","34,551","5,31,490",0,"7,495","29,33,890",0,"9,16,151","1,100",0,"8,92,789",676,"8,017",0,471,0,0,"94,161",736,0,"20,80,49,592"
4.3. Operac. del mercado monet. través de entid. de contrapartida ..........................................................................................................,"23,274","3,00,019","2,15,014","10,682",0,"5,05,998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,65,241"
4.4. Depósitos de la clientela ......................................................................................................................................................................,"12,30,79,131","10,81,62,451","3,39,45,744","3,34,68,287","2,71,67,313","2,08,94,553","1,19,20,013","1,24,32,014","91,06,486",0,"1,60,915","22,63,496","68,97,771","47,86,882",0,"50,54,489","32,56,090","41,03,025","34,04,388","24,54,491","79,412","23,52,592","18,27,000","19,90,683","16,61,511","16,96,408","18,15,672","13,65,880","11,93,172","12,94,995","13,30,025",0,"11,79,476","10,38,315","9,47,683","9,34,827","6,20,063","6,98,820","4,41,674","3,35,301","4,36,168","4,30,704","4,53,619","3,28,903","2,68,245","2,84,600","2,26,184","2,07,604","2,20,009","1,47,094","4,32,507",0,51,"1,81,692","1,97,715","2,25,282",56,"1,16,763","3,179",0,0,"48,007","18,971","3,108",0,"9,186",0,376,0,0,"3,432",0,0,"43,96,04,503"
4.5. Débitos representados por valores negociables ..........................................................................................................,"3,76,23,774","2,35,85,245","1,63,65,679","63,47,517","1,33,73,034","73,30,650","32,56,689","1,160","1,20,810","77,97,191","50,02,951","70,53,880",0,"15,52,931","80,59,851","7,40,521",0,"7,58,959",0,"29,543","21,79,469",0,"1,15,535",0,0,0,0,"61,532",0,0,0,0,0,"3,746",0,0,"20,749",0,"58,560",0,0,0,0,0,0,"4,919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,14,44,895"
4.6. Pasivos subordinados ......................................................................................................................................................................,"1,22,32,346","1,37,60,581","22,16,764","15,20,001","13,13,594","7,23,235","7,14,207","5,22,717","2,80,757","10,18,579","1,57,099",0,"1,55,726",0,0,0,0,"2,62,475","14,050",0,"47,532",0,0,"36,152","31,367","10,577",0,0,"1,35,860","72,692","80,704","27,408",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,041","30,264",0,0,0,0,0,0,0,0,0,0,0,"6,074",0,0,0,0,"3,036",0,0,0,0,0,0,0,0,0,"3,53,83,838"
4.7. Otros pasivos financieros ......................................................................................................................................................................,"59,04,197","70,56,294","22,23,628","9,85,354","18,67,086","8,38,661","2,44,417","1,82,766","3,29,249",703,"23,140","48,597","3,83,492","1,55,682",0,"1,22,076","1,47,952","1,44,485","18,015","60,256",9,"80,648","55,615","1,11,577","42,590","49,846","3,12,861","59,610","13,848","53,294","10,085","51,781","2,700","25,848",384,"36,275","23,611","8,189","8,622",349,"5,403","27,447","12,403",53,"5,181","10,262","1,030","5,001",693,953,"28,044","96,794",15,"11,030","3,230","7,756",12,"5,742","13,120",53,68,"2,075",17,"1,072","1,71,985","22,432",0,342,5,4,500,544,20,"2,21,17,078"
10. AJUSTES A PASIVOS FINANCIEROS POR MACRO-COBERTURAS ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11. DERIVADOS DE COBERTURA ..........................................................................................................,"11,77,066","4,20,404","3,51,122","4,21,734","84,969","46,919","14,597","7,075","8,590",0,"27,354","3,88,186","59,970","5,898",0,"10,454",46,"1,04,065","2,614","1,135","2,61,834",0,"1,399",625,"1,237",0,0,416,0,"5,214",0,0,136,162,0,0,0,"1,889",0,155,0,0,0,0,589,0,0,0,155,"1,713",0,0,"2,899",0,0,0,0,0,"10,227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34,20,848"
12. PASIVOS ASOCIADOS CON ACTIVOS NO CORRIENTES EN VENTA ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.1. Depósitos de la clientela ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2. Resto de pasivos ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14. PROVISIONES .............................................................................................................................................................................,"62,07,540","81,82,608","25,80,402","2,70,271","4,32,525","1,57,686","1,84,094","1,40,783","32,135",0,"70,434","30,206","73,552","45,297",139,"59,370","21,984","80,502","2,649","24,811","1,508","23,804","16,635","1,658","45,985",332,362,"23,909",57,"72,717","18,072","59,395",171,"23,348","1,082",203,"3,660",313,471,"1,634","1,145","2,295",739,8,772,253,110,"1,866",41,107,29,"3,208","1,245","1,907",857,"1,022",312,142,"8,941",45,"4,570",73,0,0,0,64,140,49,32,"1,153","3,763",0,0,"1,89,27,192"
14.1. Fondos para pensiones y obligaciones similares ..........................................................................................................,"47,25,639","75,23,487","22,01,452","1,62,900","2,54,583",0,"1,27,259","1,05,847","9,096",0,"65,541","28,551","32,783","25,513",139,"2,951","3,198","31,610",243,"16,203",0,"6,376","10,557",0,"30,627",0,40,"12,667",0,"62,376","9,385","56,350",18,"16,413",63,146,0,0,0,10,0,949,0,0,578,0,0,"1,022",10,0,0,0,0,0,0,0,107,0,"5,184",0,"4,570",0,0,0,0,0,53,49,0,344,0,0,0,"1,55,34,889"
14.2. Provisiones para impuestos ..........................................................................................................,0,0,0,"23,060","2,830",0,"16,362",0,0,0,0,0,"14,238","3,446",0,0,0,0,0,"2,109",0,0,500,0,"9,651",0,0,0,57,0,0,"1,653",0,160,0,0,0,0,0,75,440,0,0,0,0,0,0,0,30,0,0,"1,091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,0,0,"76,597"
14.3. Provisiones para riesgos y compromisos contingentes ..........................................................................................................,"4,16,752","2,93,881","1,03,702","81,420","88,266","24,810","16,041","16,614","23,039",0,838,120,"17,659","15,136",0,"7,249",432,"10,674",14,"6,499","1,483","1,810","5,578","1,658","4,807",332,220,"7,944",0,"5,430","1,898",0,0,933,0,0,"1,233",313,471,"1,549",634,216,38,8,194,253,10,335,1,107,29,36,0,"1,118",0,309,153,142,425,45,0,73,0,0,0,64,1,0,1,467,"1,582",0,0,"11,65,046"
14.4. Otras provisiones ......................................................................................................................................................................,"10,65,149","3,65,240","2,75,248","2,891","86,846","1,32,876","24,432","18,322",0,0,"4,055","1,535","8,873","1,202",0,"49,169","18,354","38,218","2,392",0,25,"15,618",0,0,900,0,102,"3,298",0,"4,911","6,789","1,392",153,"5,842","1,019",57,"2,427",0,0,0,71,"1,130",701,0,0,0,100,509,0,0,0,"2,082","1,245",789,857,713,52,0,"3,332",0,0,0,0,0,0,0,86,0,31,342,"1,286",0,0,"21,50,661"
15. PASIVOS FISCALES ..................................................................................................................................................................,"16,38,440","1,93,011","15,938","1,08,634","88,652","95,512","56,074","38,807","61,499",0,"9,315","9,742","21,164","31,917",144,"29,767",1,"40,657",0,"13,235","12,063",346,"11,476","3,965",367,"1,982","2,975","9,742","1,965","10,729","13,670","18,869",346,"5,237","9,087",393,"2,502",233,"7,376","4,163",812,299,"2,681",370,"1,899",696,167,"12,143","2,309",973,0,"15,527","1,422",607,"1,255",158,466,9,"10,668","6,274",0,1,118,286,"5,087",0,66,0,0,25,0,0,0,"26,34,313"
15.1. Corrientes ...........................................................................................................................................................................,"3,31,651",0,0,"82,235","40,044","5,802",173,0,"4,225",0,0,"8,334","3,723","31,429",144,"6,762",1,"15,278",0,"13,124","1,324",0,"11,191",0,0,"1,191","2,507","9,648",0,0,"13,670",0,0,"5,136","9,060",393,"2,068",233,"1,984","4,163",518,87,10,363,0,0,167,"4,788","2,309",973,0,"12,516",407,0,218,0,0,0,"7,628",0,0,0,118,286,"5,087",0,66,0,0,25,0,0,0,"6,41,059"
15.2. Diferidos ............................................................................................................................................................................,"13,06,789","1,93,011","15,938","26,399","48,608","89,710","55,901","38,807","57,274",0,"9,315","1,408","17,441",488,0,"23,005",0,"25,379",0,111,"10,739",346,285,"3,965",367,791,468,94,"1,965","10,729",0,"18,869",346,101,27,0,434,0,"5,393",0,294,212,"2,671",7,"1,899",696,0,"7,355",0,0,0,"3,011","1,015",607,"1,037",158,466,9,"3,040","6,274",0,1,0,0,0,0,0,0,0,0,0,0,0,"19,93,255"
16. PERIODIFICACIONES ..................................................................................................................................................................,"8,54,852","5,26,332","3,86,091","1,76,284","1,83,683","1,12,923","62,986","1,43,122","42,972",632,"11,265","2,013","72,458","33,359",37,"26,776","20,521","36,371","4,819","14,666","7,739","37,088","14,078","8,476","3,870","5,540","2,286","12,262","47,032","85,647","19,119","28,939","6,254","5,147","2,941","3,226",0,"1,294",663,"1,620","5,056",306,"1,369",21,"1,288","1,044","1,743","3,159","2,595","2,839",0,"12,773",124,"6,867","1,555","11,886",26,"2,941","4,650",94,81,"1,231",7,"1,428","15,065",115,22,29,19,8,748,7,6,"30,84,485"
17. OTROS PASIVOS ........................................................................................................................................................................,"56,650","4,57,670","49,500","80,777","58,601","46,087","18,667","25,600","10,345",87,"30,152","3,564","7,053","13,679",67,"6,966","1,00,481","4,835","7,247","6,765","13,637","3,740","5,031",673,"10,321","24,498",424,"8,200","2,318",-180,285,"45,996","61,929","2,845","4,332","1,678","5,421",604,431,"2,057","3,145",449,"2,610",153,203,600,"2,620","2,112",961,"12,106","4,686",228,138,435,177,"1,102","1,989","19,951","2,017",-43,131,109,40,533,"1,429",57,39,7,94,14,-227,"1,055",1,"12,37,954"
17.1. Fondo Obra social ......................................................................................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.2. Resto ................................................................................................................................................................................,"56,650","4,57,670","49,500","80,777","58,601","46,087","18,667","25,600","10,345",87,"30,152","3,564","7,053","13,679",67,"6,966","1,00,481","4,835","7,247","6,765","13,637","3,740","5,031",673,"10,321","24,498",424,"8,200","2,318",-180,285,"45,996","61,929","2,845","4,332","1,678","5,421",604,431,"2,057","3,145",449,"2,610",153,203,600,"2,620","2,112",961,"12,106","4,686",228,138,435,177,"1,102","1,989","19,951","2,017",-43,131,109,40,533,"1,429",57,39,7,94,14,-227,"1,055",1,"12,37,954"
18. CAPITAL CON NATURALEZA DE PASIVO FINANCIERO ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL PASIVO,"26,23,60,843","24,35,60,015","8,39,81,840","5,58,46,448","4,91,02,732","3,89,32,872","1,90,22,094","1,96,16,107","1,13,93,689","89,64,456","1,17,92,361","1,25,44,867","1,32,83,149","88,23,084","85,33,788","65,02,112","60,99,624","71,56,468","34,56,565","38,33,027","65,81,549","40,98,618","32,12,833","26,67,934","24,07,084","69,66,938","28,15,121","30,48,584","14,48,851","35,07,065","23,00,699","28,64,207","13,12,394","15,40,896","9,65,738","10,39,399","13,72,399","8,23,311","5,18,557","21,55,918","4,56,214","4,63,114","5,16,725","3,40,842","7,66,776","3,12,571","13,50,323","5,53,668","8,86,003","3,77,069","5,97,400","20,97,538","20,25,223","2,23,892","2,39,562","7,86,217","2,861","1,53,043","29,92,766","96,926","9,21,001","52,596","19,153","9,02,252","1,94,310","39,871",267,"1,274",150,"1,204","1,02,377","2,342",27,"94,39,29,793"
PATRIMONIO NETO , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
2. AJUSTES POR VALORACIÓN ......................................................................................................................................................................,"19,17,683","-49,659","6,409","19,725","54,727","43,689","17,019","1,630","65,469",0,"5,753","2,615","28,750",163,0,457,539,"23,351",44,144,"17,893",19,349,"-8,123",260,"1,395",785,174,0,"-1,770",-224,"-2,955",372,150,0,11,897,30,"4,421",0,468,-514,"4,725",13,-383,356,35,"11,131",0,112,0,0,0,673,76,0,867,19,86,"19,584",0,2,0,0,0,0,0,0,0,0,0,0,0,"21,89,442"
2.1. Activos financieros disponibles para la venta ..........................................................................................................,"20,21,957","-49,939","12,821","4,676","55,310","43,650","3,177","1,630","36,143",0,74,"2,615","11,211",163,0,414,539,"23,118",0,144,"14,378",19,349,"-8,123",260,"1,395",785,174,0,314,-224,"-2,955",372,150,0,11,897,-43,"4,421",0,468,-514,"4,725",13,0,356,35,"11,131",0,111,0,0,0,673,76,0,867,19,0,"19,584",0,2,0,0,0,0,0,0,0,0,0,0,0,"22,17,429"
2.2. Pasivos finan. a valor razonable con cambios en el patrim. neto ..........................................................................................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3. Coberturas de los flujos de efectivo ..........................................................................................................,"-71,218","8,389","-6,412","15,049",-719,0,"13,842",0,"29,326",0,"5,679",0,"17,539",0,0,0,0,233,44,0,"3,515",0,0,0,0,0,0,0,0,"-2,084",0,0,0,0,0,0,0,73,0,0,0,0,0,0,-383,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,959"
